x	y	group
1147.75	1.75	24541
1147.75	2.25	24541
1148.75	3.25	24541
1149.25	3.25	24541
1149.75	2.75	24541
1150.25	2.75	24541
1152.75	5.25	24541
1152.75	5.75	24541
1152.25	5.75	24541
1151.75	5.25	24541
1151.25	5.25	24541
1151.25	5.75	24541
1156.25	10.75	24541
1156.75	10.75	24541
1157.25	10.25	24541
1158.75	10.25	24541
1160.75	12.25	24541
1161.25	12.25	24541
1161.25	11.75	24541
1160.75	11.25	24541
1160.75	10.25	24541
1159.75	9.25	24541
1159.75	8.75	24541
1162.25	6.25	24541
1163.25	6.25	24541
1163.25	5.25	24541
1165.75	5.25	24541
1166.25	5.75	24541
1167.75	5.75	24541
1169.75	3.75	24541
1170.25	3.75	24541
1171.25	4.75	24541
1171.75	4.75	24541
1172.75	3.75	24541
1172.75	3.25	24541
1171.75	2.25	24541
1171.25	2.25	24541
1170.75	2.75	24541
1170.25	2.75	24541
1169.25	1.75	24541
1167.75	1.75	24541
1165.25	4.25	24541
1163.25	4.25	24541
1158.25	9.25	24541
1157.75	9.25	24541
1154.25	5.75	24541
1154.25	4.75	24541
1150.25	0.75	24541
1148.75	0.75	24541
1147.75	1.75	24541
