x	y	group
2663.75	52.75	18274
2663.75	53.25	18274
2664.25	53.25	18274
2665.25	52.25	18274
2666.75	52.25	18274
2667.25	52.75	18274
2667.75	52.75	18274
2667.75	51.75	18274
2668.25	51.25	18274
2668.25	50.25	18274
2668.75	50.25	18274
2669.25	50.75	18274
2669.75	50.75	18274
2669.75	49.75	18274
2671.25	49.75	18274
2671.25	50.75	18274
2672.75	52.25	18274
2673.75	52.25	18274
2673.75	53.25	18274
2675.75	55.25	18274
2675.75	56.25	18274
2676.75	56.25	18274
2677.25	56.75	18274
2678.25	56.75	18274
2678.25	57.75	18274
2679.75	59.25	18274
2680.25	59.25	18274
2680.75	58.75	18274
2680.75	56.75	18274
2681.25	56.25	18274
2682.25	56.25	18274
2682.25	55.25	18274
2683.25	55.25	18274
2683.25	54.75	18274
2682.75	54.25	18274
2682.75	53.75	18274
2684.25	53.75	18274
2684.75	54.25	18274
2685.25	54.25	18274
2685.25	53.25	18274
2686.25	53.25	18274
2687.75	51.75	18274
2687.75	51.25	18274
2687.25	50.75	18274
2687.25	49.75	18274
2686.75	49.25	18274
2686.25	49.25	18274
2685.75	49.75	18274
2685.25	49.75	18274
2685.25	48.75	18274
2684.75	48.75	18274
2683.75	49.75	18274
2683.25	49.75	18274
2683.25	48.75	18274
2682.25	47.75	18274
2682.25	46.75	18274
2681.75	46.75	18274
2681.25	47.25	18274
2680.75	47.25	18274
2680.75	45.25	18274
2680.25	44.75	18274
2679.75	44.75	18274
2679.25	45.25	18274
2677.75	45.25	18274
2676.25	43.75	18274
2675.75	43.75	18274
2675.25	44.25	18274
2675.25	44.75	18274
2675.75	45.25	18274
2675.75	45.75	18274
2674.25	45.75	18274
2674.25	44.75	18274
2673.25	43.75	18274
2673.25	42.75	18274
2672.75	42.25	18274
2672.75	41.75	18274
2673.75	41.75	18274
2673.75	38.75	18274
2674.25	38.25	18274
2674.25	37.75	18274
2673.25	37.75	18274
2672.75	37.25	18274
2672.75	36.75	18274
2673.75	36.75	18274
2673.75	36.25	18274
2672.75	35.25	18274
2672.25	35.25	18274
2672.25	36.25	18274
2671.75	36.25	18274
2669.25	33.75	18274
2669.25	32.75	18274
2668.75	32.75	18274
2668.25	33.25	18274
2667.75	33.25	18274
2667.75	32.25	18274
2667.25	31.75	18274
2667.25	29.75	18274
2666.25	28.75	18274
2666.25	28.25	18274
2666.75	27.75	18274
2666.75	27.25	18274
2666.25	27.25	18274
2665.75	27.75	18274
2664.25	27.75	18274
2662.75	26.25	18274
2662.25	26.25	18274
2661.75	26.75	18274
2661.25	26.75	18274
2660.25	25.75	18274
2659.25	25.75	18274
2659.25	25.25	18274
2659.75	24.75	18274
2659.75	24.25	18274
2659.25	23.75	18274
2656.75	23.75	18274
2656.75	24.75	18274
2656.25	25.25	18274
2656.25	25.75	18274
2656.75	26.25	18274
2656.75	26.75	18274
2655.25	28.25	18274
2654.25	28.25	18274
2653.75	28.75	18274
2653.75	30.25	18274
2655.25	30.25	18274
2655.75	29.75	18274
2656.25	29.75	18274
2656.25	30.25	18274
2655.25	31.25	18274
2654.25	31.25	18274
2654.25	31.75	18274
2655.75	33.25	18274
2658.75	33.25	18274
2658.75	33.75	18274
2658.25	34.25	18274
2658.25	34.75	18274
2659.25	35.75	18274
2660.25	35.75	18274
2660.25	36.25	18274
2659.75	36.75	18274
2658.75	36.75	18274
2658.75	39.25	18274
2659.25	39.75	18274
2659.75	39.75	18274
2660.25	39.25	18274
2660.75	39.25	18274
2660.75	40.25	18274
2662.75	42.25	18274
2663.75	42.25	18274
2663.75	43.25	18274
2664.75	44.25	18274
2664.75	46.25	18274
2665.75	46.25	18274
2666.25	46.75	18274
2666.75	46.75	18274
2667.25	46.25	18274
2667.75	46.25	18274
2668.25	46.75	18274
2668.25	47.25	18274
2667.75	47.75	18274
2667.75	49.75	18274
2666.75	49.75	18274
2666.25	50.25	18274
2665.75	50.25	18274
2664.75	49.25	18274
2664.25	49.25	18274
2664.25	49.75	18274
2664.75	50.25	18274
2664.75	51.75	18274
2663.75	52.75	18274
