group	fill	colour
1	#EFEDF6	#FEFEFE
2	#EFEDF6	#FEFEFE
3	#D4CFE8	#FEFEFE
4	#D3CDE7	#FDFDFD
5	#B7AFD8	#FDFDFD
6	#E1BEBA	#FEFEFE
7	#E4E0F0	#FEFEFE
8	#FAF9FC	#FFFFFF
9	#B7AFD8	#FDFDFD
10	#B7AFD8	#FDFDFD
11	#D4CEE8	#FDFDFD
12	#FAF9FC	#FFFFFF
13	#A79ECF	#FBFBFB
14	#FAFAFD	#FFFFFF
15	#D4A59F	#FCFCFC
16	#E8E5F3	#FEFEFE
17	#DCD7EC	#FEFEFE
18	#F6F5FA	#FFFFFF
19	#E1BEBA	#FEFEFE
20	#B7AFD8	#FDFDFD
21	#E4E1F1	#FEFEFE
22	#AEA5D3	#FCFCFC
23	#F6F4FA	#FFFFFF
24	#F8EFED	#FFFFFF
25	#FAFAFC	#FFFFFF
26	#DDD8EC	#FEFEFE
27	#DDD8EC	#FEFEFE
28	#A79ECF	#FBFBFB
29	#E8E5F3	#FEFEFE
30	#D4CEE7	#FDFDFD
31	#CCC5E3	#FDFDFD
32	#EEECF6	#FFFFFF
33	#E8CDCA	#FEFEFE
34	#FAF9FC	#FFFFFF
35	#A79DCF	#FBFBFB
37	#ECD5D2	#FEFEFE
38	#EEECF6	#FFFFFF
39	#DDD8EC	#FEFEFE
40	#EEECF6	#FEFEFE
41	#F8EEED	#FFFFFF
42	#EFECF6	#FFFFFF
43	#E5E1F1	#FEFEFE
44	#EEECF6	#FFFFFF
45	#C3BBDE	#FDFDFD
46	#DDD8ED	#FEFEFE
47	#D5CFE8	#FEFEFE
48	#B7AFD8	#FDFDFD
49	#FAF9FC	#FFFFFF
50	#F7ECEB	#FFFFFF
51	#D4CFE8	#FEFEFE
52	#D4CEE8	#FEFEFE
53	#D5CFE8	#FEFEFE
54	#E8E5F3	#FEFEFE
55	#E1BEB9	#FEFEFE
56	#DDD8EC	#FEFEFE
57	#958BC5	#F9F9F9
58	#B7AED8	#FDFDFD
59	#EEECF6	#FFFFFF
60	#DDD8EC	#FEFEFE
61	#EBD4D0	#FEFEFE
63	#D4CFE8	#FEFEFE
64	#B7AFD8	#FDFDFD
65	#EBD4D0	#FEFEFE
66	#C3BBDE	#FDFDFD
67	#E4E0F0	#FEFEFE
68	#B7AFD8	#FDFDFD
69	#D5CFE8	#FEFEFE
71	#D5CFE8	#FEFEFE
72	#D4CFE8	#FEFEFE
74	#C3BBDE	#FDFDFD
75	#F8EEED	#FFFFFF
76	#F1DFDC	#FEFEFE
77	#DDD8EC	#FEFEFE
78	#EBD4D0	#FEFEFE
79	#E6C8C4	#FDFDFD
80	#EFEDF6	#FEFEFE
81	#E4E0F0	#FEFEFE
82	#E9E6F3	#FEFEFE
83	#AFA6D3	#FCFCFC
85	#F9F9FC	#FFFFFF
86	#FAF9FC	#FFFFFF
87	#F1E0DD	#FEFEFE
88	#F8EEED	#FFFFFF
89	#FBF6F6	#FFFFFF
90	#F9F8FC	#FFFFFF
91	#ECD5D2	#FEFEFE
92	#B8AFD8	#FDFDFD
93	#FBFAFD	#FFFFFF
94	#DDD8EC	#FEFEFE
95	#B7AFD8	#FDFDFD
96	#FAF9FC	#FFFFFF
97	#FBFAFD	#FFFFFF
98	#D5CFE8	#FEFEFE
99	#FAF9FC	#FFFFFF
100	#DCD7EC	#FEFEFE
101	#F8EEED	#FFFFFF
102	#D5CFE8	#FEFEFE
103	#FEFDFD	#FFFFFF
104	#958BC5	#F9F9F9
105	#D9B0AB	#FDFDFD
106	#E8E5F3	#FEFEFE
107	#FAFAFC	#FFFFFF
108	#FBF6F5	#FFFFFF
109	#D5CFE8	#FEFEFE
110	#EEECF6	#FFFFFF
111	#F5F4FA	#FFFFFF
112	#FEFDFD	#FFFFFF
113	#EBD4D0	#FEFEFE
114	#D5CFE8	#FEFEFE
115	#F8EEED	#FFFFFF
116	#C3BBDE	#FDFDFD
117	#CF9D97	#FCFCFC
118	#C3BBDE	#FDFDFD
119	#F7EDEB	#FFFFFF
120	#F1DFDD	#FEFEFE
121	#D4A5A0	#FCFCFC
123	#AFA6D3	#FCFCFC
124	#FAF9FC	#FFFFFF
125	#E9E5F3	#FEFEFE
126	#FBFAFD	#FFFFFF
127	#DED9ED	#FEFEFE
128	#D4CEE7	#FDFDFD
129	#DDD8EC	#FEFEFE
130	#F9F8FC	#FFFFFF
131	#F9F9FC	#FFFFFF
132	#A197CC	#FBFBFB
133	#E6E3F2	#FEFEFE
134	#C3BBDE	#FDFDFD
135	#F8EEED	#FFFFFF
137	#E6E2F1	#FEFEFE
138	#B7AFD8	#FDFDFD
139	#FAF9FC	#FFFFFF
140	#D3CEE7	#FDFDFD
141	#E8E5F3	#FEFEFE
142	#DDD8EC	#FEFEFE
143	#D4CEE8	#FDFDFD
144	#F7EDEB	#FFFFFF
145	#FBF7F6	#FFFFFF
146	#FEFCFC	#FFFFFF
147	#E8E5F3	#FEFEFE
148	#F8EEED	#FFFFFF
149	#F1E0DE	#FEFEFE
150	#FAF9FC	#FFFFFF
151	#DDD8ED	#FEFEFE
152	#EBD3D0	#FEFEFE
153	#E8E5F3	#FEFEFE
