x	y	group
1475.75	17.75	21715
1475.75	18.25	21715
1476.75	18.25	21715
1478.25	19.75	21715
1478.75	19.75	21715
1479.25	19.25	21715
1479.75	19.25	21715
1480.25	19.75	21715
1480.25	21.75	21715
1480.75	21.75	21715
1481.25	21.25	21715
1482.25	21.25	21715
1482.25	18.25	21715
1482.75	17.75	21715
1483.25	17.75	21715
1483.75	18.25	21715
1484.25	18.25	21715
1484.25	17.75	21715
1483.25	16.75	21715
1483.25	16.25	21715
1484.25	16.25	21715
1484.75	15.75	21715
1484.75	14.75	21715
1486.75	14.75	21715
1486.75	12.75	21715
1487.25	12.75	21715
1487.75	13.25	21715
1488.25	13.25	21715
1488.75	12.75	21715
1489.25	12.75	21715
1489.75	13.25	21715
1490.75	13.25	21715
1491.75	14.25	21715
1493.75	14.25	21715
1498.75	19.25	21715
1499.25	19.25	21715
1503.25	15.25	21715
1503.25	13.75	21715
1502.75	13.25	21715
1502.75	11.75	21715
1503.25	11.75	21715
1504.25	12.75	21715
1505.75	12.75	21715
1506.25	12.25	21715
1506.25	11.75	21715
1505.25	10.75	21715
1505.25	9.75	21715
1504.75	9.25	21715
1504.25	9.25	21715
1503.75	9.75	21715
1502.75	9.75	21715
1498.75	13.75	21715
1497.75	13.75	21715
1496.75	14.75	21715
1496.25	14.75	21715
1496.25	13.75	21715
1495.75	13.25	21715
1492.75	13.25	21715
1488.25	8.75	21715
1487.75	8.75	21715
1487.25	9.25	21715
1486.75	9.25	21715
1484.25	6.75	21715
1483.75	6.75	21715
1482.75	7.75	21715
1481.75	7.75	21715
1479.75	9.75	21715
1479.75	10.75	21715
1478.75	10.75	21715
1478.25	11.25	21715
1478.25	12.25	21715
1476.75	13.75	21715
1475.75	13.75	21715
1475.75	14.75	21715
1474.75	15.75	21715
1474.75	16.25	21715
1475.75	17.25	21715
1475.75	17.75	21715
