group	fill	colour
1	#F0DDDB	#FEFEFE
2	#DDB7B2	#FCFCFC
3	#EDEBF5	#FEFEFE
4	#EED9D7	#FEFEFE
5	#C68E87	#FBFBFB
6	#FCF7F7	#FFFFFF
7	#DFBBB7	#FBFBFB
8	#F4E7E5	#FEFEFE
9	#E8CDC9	#FCFCFC
10	#F2E3E0	#FEFEFE
11	#EED9D6	#FEFEFE
12	#E2C0BB	#FDFDFD
13	#D9AFAA	#FDFDFD
14	#FFFEFE	#FFFFFF
15	#F4E5E3	#FEFEFE
16	#E3C3BF	#FCFCFC
17	#FCF8F8	#FFFFFF
18	#F9F1F0	#FFFFFF
19	#F8F7FB	#FFFFFF
20	#F3F1F8	#FEFEFE
21	#F6F5FA	#FEFEFE
22	#FDFCFE	#FFFFFF
23	#FDFAF9	#FFFFFF
24	#F7EDEC	#FEFEFE
25	#F2E1DF	#FDFDFD
26	#F5E8E7	#FEFEFE
27	#F7EDEB	#FEFEFE
28	#FCF7F6	#FFFFFF
29	#F1E0DE	#FEFEFE
30	#DFBBB7	#FCFCFC
31	#F8EFEE	#FEFEFE
32	#FBFBFD	#FFFFFF
33	#FEFCFB	#FFFFFF
34	#F5E7E5	#FEFEFE
35	#EAD0CD	#FDFDFD
36	#EED9D6	#FCFCFC
37	#F9F1F0	#FFFFFF
38	#F3E3E1	#FEFEFE
39	#F6E9E8	#FEFEFE
40	#F9F2F1	#FFFFFF
41	#E0BDB9	#FDFDFD
42	#FBFAFD	#FFFFFF
43	#E0BCB7	#FCFCFC
44	#D9B0AB	#FDFDFD
45	#C68D87	#FBFBFB
46	#FCFCFD	#FFFFFF
47	#F2E2E0	#FDFDFD
48	#F2E2E0	#FEFEFE
49	#EDD7D5	#FDFDFD
50	#F5E9E7	#FEFEFE
52	#FDFBFB	#FFFFFF
53	#DDB7B3	#FCFCFC
54	#F7ECEB	#FEFEFE
55	#D8AEA9	#FBFBFB
56	#F9F2F1	#FFFFFF
57	#EAD0CD	#FCFCFC
58	#DCB6B1	#FCFCFC
59	#F8EFED	#FEFEFE
60	#F1E0DE	#FEFEFE
61	#F7EEEC	#FFFFFF
62	#FBF6F5	#FFFFFF
63	#E0BDB9	#FDFDFD
64	#ECD5D2	#FCFCFC
65	#DEB8B3	#FCFCFC
66	#E2C0BC	#FDFDFD
67	#C78E87	#FBFBFB
68	#EAE7F3	#FEFEFE
69	#FBFAFD	#FFFFFF
70	#FFFEFE	#FFFFFF
71	#EDEBF5	#FEFEFE
72	#F7EDEC	#FEFEFE
73	#FEFDFD	#FFFFFF
74	#F8EEED	#FEFEFE
75	#ECD4D1	#FDFDFD
76	#FAF4F3	#FEFEFE
77	#F4E5E3	#FDFDFD
78	#F7F6FB	#FFFFFF
79	#F8F7FB	#FFFFFF
80	#FAF4F3	#FFFFFF
81	#ECD4D1	#FDFDFD
82	#DEB9B5	#FCFCFC
83	#F4E6E5	#FEFEFE
84	#FDFAFA	#FFFFFF
85	#E9CECA	#FEFEFE
86	#F2E1DF	#FDFDFD
87	#FBFBFD	#FFFFFF
88	#F5E7E6	#FEFEFE
89	#E4C4C0	#FDFDFD
