x	y	clickSelects
0.11398272023389	-2.37319698255957	2809
0.12328117994194	-2.33094721402966	3997
0.1149802755881	-2.36448586937438	1726
0.0948552569048404	-2.44639629805323	1726
0.09018203896259	-2.46609959094697	2958
0.0873690284955098	-2.47824893867548	1726
0.10496931251239	-2.4031849410536	6344
0.11051083809072	-2.38064617878727	862
0.10860434769629	-2.39831633330915	862
0.10005602210292	-2.43272036590597	6342
0.0918883620397803	-2.46286909012435	3080
0.11696583201926	-2.3529315630706	5403
0.10864882830713	-2.389661924394	2018
0.11506441549131	-2.36511744264966	6878
0.0937520737570496	-2.45315809988639	2018
0.11795381303918	-2.34945042391278	3586
0.09018203896259	-2.46609959094697	5403
0.0838096628427101	-2.49181118164041	5352
0.10029298913288	-2.42329429289912	6152
0.10324406001458	-2.41082616834602	6152
0.10210629373112	-2.41910544986294	2261
0.0957112790173102	-2.44352312040027	2018
0.0902823427247004	-2.46844134151192	2018
0.10864882830713	-2.389661924394	4691
0.10496931251239	-2.4031849410536	2261
0.10756127756688	-2.39658521180118	2261
0.10856086111595	-2.38938361821055	2018
0.0883210639989196	-2.47544499266817	2018
0.12240541006856	-2.3327954397111	6241
0.0883210639989196	-2.47544499266817	4204
0.11510372537009	-2.3606959257854	1545
0.0828581066160101	-2.49885516993939	1545
0.0838096628427101	-2.49181118164041	1545
0.08651820306034	-2.48069617251893	6241
0.0939997719313101	-2.45018453960996	1545
0.10669674361834	-2.39818024866272	4204
0.1096442396231	-2.38407924003014	4204
0.0984306449855801	-2.43203878789088	6241
0.0948552569048404	-2.44639629805323	1640
0.11696583201926	-2.3529315630706	6241
0.12073603754919	-2.3399920947382	4204
0.11791986670714	-2.34958435491578	4204
0.10496931251239	-2.4031849410536	1545
0.10124605499521	-2.42120382358939	1640
0.1243489460369	-2.32439507572619	4204
0.0939997719313101	-2.45018453960996	4204
0.0903352101742803	-2.46454879689822	1545
0.0975724900459802	-2.43451985141876	1640
0.0918883620397803	-2.46286909012435	4691
0.12065554088683	-2.33788860773863	6200
0.12248467002396	-2.33367602956414	2807
0.10124605499521	-2.42120382358939	3017
0.10765025808626	-2.39701288059357	6200
0.09299518001803	-2.45559449306664	3157
0.0910349331553801	-2.46403211150724	643
0.0985256163403996	-2.43350293770416	6200
0.11485206569783	-2.37425441774145	2819
0.0856104609968904	-2.48744209728146	417
0.0837502015563301	-2.49775217548789	6391
0.0993837169327501	-2.43101132183187	3006
0.10038635752801	-2.424094884235	5623
