x	y	group
2597.75	62.75	84662
2597.75	63.25	84662
2599.25	64.75	84662
2599.75	64.75	84662
2600.25	64.25	84662
2600.25	63.75	84662
2599.25	63.75	84662
2599.25	63.25	84662
2599.75	62.75	84662
2600.25	62.75	84662
2601.25	63.75	84662
2601.25	64.75	84662
2601.75	65.25	84662
2602.25	65.25	84662
2603.25	64.25	84662
2603.75	64.25	84662
2603.75	65.75	84662
2603.25	66.25	84662
2603.25	66.75	84662
2605.25	68.75	84662
2605.75	68.75	84662
2605.75	67.75	84662
2607.25	67.75	84662
2607.25	68.25	84662
2606.75	68.75	84662
2606.75	69.25	84662
2609.25	69.25	84662
2609.25	68.75	84662
2608.75	68.25	84662
2608.75	67.75	84662
2609.75	66.75	84662
2609.75	66.25	84662
2608.75	66.25	84662
2607.25	64.75	84662
2606.75	64.75	84662
2606.25	65.25	84662
2605.75	65.25	84662
2605.25	64.75	84662
2605.25	62.75	84662
2603.75	61.25	84662
2601.75	61.25	84662
2601.75	60.75	84662
2602.25	60.25	84662
2602.25	59.75	84662
2601.75	59.25	84662
2600.25	59.25	84662
2599.75	59.75	84662
2599.75	60.75	84662
2597.75	62.75	84662
