x	y	group
1625.25	629.25	64223
1625.25	629.75	64223
1625.75	630.25	64223
1626.75	630.25	64223
1626.75	631.25	64223
1627.75	632.25	64223
1628.25	632.25	64223
1629.25	631.25	64223
1629.25	630.75	64223
1627.75	629.25	64223
1627.75	628.75	64223
1629.25	628.75	64223
1629.75	629.25	64223
1630.75	629.25	64223
1631.25	629.75	64223
1631.25	630.25	64223
1630.75	630.75	64223
1630.75	631.25	64223
1631.75	631.25	64223
1632.25	631.75	64223
1632.25	632.25	64223
1631.75	632.75	64223
1631.75	633.25	64223
1632.25	633.75	64223
1632.75	633.75	64223
1633.25	633.25	64223
1633.75	633.25	64223
1633.75	633.75	64223
1633.25	634.25	64223
1633.25	634.75	64223
1633.75	635.25	64223
1633.75	636.25	64223
1634.25	636.25	64223
1634.75	635.75	64223
1635.25	635.75	64223
1635.75	636.25	64223
1636.25	636.25	64223
1637.25	635.25	64223
1638.25	635.25	64223
1639.25	634.25	64223
1640.75	634.25	64223
1641.25	634.75	64223
1641.25	635.25	64223
1640.75	635.75	64223
1640.75	636.25	64223
1641.25	636.75	64223
1641.25	637.75	64223
1641.75	638.25	64223
1642.25	638.25	64223
1642.25	636.25	64223
1643.75	634.75	64223
1644.25	634.75	64223
1645.25	635.75	64223
1645.25	636.75	64223
1646.75	638.25	64223
1647.25	638.25	64223
1647.75	637.75	64223
1647.75	636.75	64223
1648.25	636.25	64223
1648.25	635.75	64223
1647.25	635.75	64223
1646.75	635.25	64223
1646.75	634.25	64223
1646.25	634.25	64223
1645.75	634.75	64223
1645.25	634.75	64223
1643.75	633.25	64223
1643.75	632.75	64223
1644.75	632.75	64223
1644.75	632.25	64223
1644.25	631.75	64223
1644.25	631.25	64223
1644.75	630.75	64223
1645.25	630.75	64223
1646.25	631.75	64223
1646.75	631.75	64223
1646.75	629.75	64223
1647.25	629.25	64223
1647.75	629.25	64223
1648.75	630.25	64223
1648.75	631.25	64223
1649.75	632.25	64223
1650.25	632.25	64223
1650.25	630.75	64223
1649.25	629.75	64223
1649.25	629.25	64223
1650.25	629.25	64223
1650.25	628.75	64223
1649.25	627.75	64223
1648.75	627.75	64223
1648.75	628.75	64223
1648.25	628.75	64223
1647.25	627.75	64223
1646.25	627.75	64223
1646.25	625.75	64223
1645.75	625.25	64223
1644.75	625.25	64223
1644.75	624.25	64223
1644.25	623.75	64223
1643.75	623.75	64223
1643.25	624.25	64223
1643.25	624.75	64223
1643.75	625.25	64223
1643.75	626.25	64223
1644.75	626.25	64223
1644.75	626.75	64223
1644.25	627.25	64223
1643.25	627.25	64223
1643.25	627.75	64223
1643.75	628.25	64223
1643.75	628.75	64223
1642.75	628.75	64223
1642.25	629.25	64223
1639.75	629.25	64223
1639.25	628.75	64223
1638.75	628.75	64223
1638.25	629.25	64223
1638.25	630.75	64223
1638.75	630.75	64223
1639.25	630.25	64223
1639.75	630.25	64223
1640.75	631.25	64223
1640.75	631.75	64223
1639.75	631.75	64223
1639.25	632.25	64223
1638.25	632.25	64223
1638.25	632.75	64223
1638.75	633.25	64223
1638.75	633.75	64223
1637.25	633.75	64223
1636.25	632.75	64223
1636.25	631.75	64223
1635.25	631.75	64223
1635.25	631.25	64223
1636.25	630.25	64223
1636.25	629.75	64223
1635.75	629.75	64223
1635.25	630.25	64223
1634.75	630.25	64223
1634.25	629.75	64223
1634.25	628.25	64223
1635.25	628.25	64223
1635.25	627.25	64223
1636.25	627.25	64223
1636.75	626.75	64223
1636.75	625.75	64223
1637.75	625.75	64223
1638.75	624.75	64223
1638.75	623.75	64223
1639.25	623.75	64223
1639.25	624.75	64223
1640.75	624.75	64223
1641.25	624.25	64223
1641.25	623.25	64223
1642.75	621.75	64223
1642.75	621.25	64223
1641.75	621.25	64223
1641.25	620.75	64223
1640.25	620.75	64223
1640.25	620.25	64223
1641.25	619.25	64223
1641.25	617.75	64223
1639.75	617.75	64223
1639.75	618.25	64223
1640.25	618.75	64223
1640.25	619.25	64223
1639.25	619.25	64223
1638.75	619.75	64223
1638.75	620.25	64223
1639.25	620.75	64223
1639.25	621.25	64223
1638.75	621.75	64223
1638.25	621.75	64223
1638.25	620.75	64223
1637.75	620.25	64223
1637.75	619.75	64223
1638.25	619.25	64223
1638.25	618.75	64223
1637.25	617.75	64223
1637.25	617.25	64223
1638.75	615.75	64223
1638.75	615.25	64223
1638.25	615.25	64223
1637.75	615.75	64223
1636.75	615.75	64223
1636.75	616.75	64223
1636.25	616.75	64223
1635.75	616.25	64223
1635.75	615.75	64223
1636.25	615.25	64223
1636.25	614.75	64223
1635.75	614.25	64223
1635.25	614.25	64223
1634.75	614.75	64223
1634.75	615.75	64223
1633.75	615.75	64223
1633.25	616.25	64223
1632.75	616.25	64223
1631.75	615.25	64223
1631.75	614.25	64223
1630.75	613.25	64223
1630.25	613.25	64223
1630.25	613.75	64223
1630.75	614.25	64223
1630.75	615.25	64223
1631.25	615.75	64223
1631.25	616.25	64223
1630.75	616.25	64223
1630.25	615.75	64223
1629.75	615.75	64223
1628.75	616.75	64223
1628.25	616.75	64223
1627.75	616.25	64223
1626.75	616.25	64223
1625.75	615.25	64223
1625.25	615.25	64223
1624.75	615.75	64223
1624.75	616.25	64223
1625.25	616.75	64223
1625.25	617.25	64223
1624.25	617.25	64223
1623.75	617.75	64223
1623.75	618.25	64223
1624.25	618.75	64223
1624.25	619.25	64223
1623.25	619.25	64223
1623.25	620.75	64223
1623.75	621.25	64223
1624.75	621.25	64223
1624.75	623.25	64223
1625.25	623.75	64223
1625.25	624.75	64223
1626.25	624.75	64223
1626.75	625.25	64223
1626.75	626.25	64223
1627.25	626.75	64223
1627.25	627.25	64223
1626.75	627.25	64223
1626.25	626.75	64223
1625.75	626.75	64223
1625.25	627.25	64223
1625.25	627.75	64223
1625.75	628.25	64223
1625.75	628.75	64223
1625.25	629.25	64223
1629.25	625.25	64234
1629.25	625.75	64234
1629.75	625.75	64234
1629.75	625.25	64234
1629.25	625.25	64234
1648.75	643.75	64244
1648.75	644.25	64244
1649.75	644.25	64244
1650.25	644.75	64244
1650.25	645.75	64244
1651.75	647.25	64244
1652.25	647.25	64244
1652.75	646.75	64244
1652.75	644.75	64244
1653.25	644.75	64244
1654.25	645.75	64244
1654.25	646.75	64244
1654.75	647.25	64244
1655.25	647.25	64244
1656.25	646.25	64244
1656.75	646.25	64244
1656.75	647.25	64244
1658.25	647.25	64244
1658.25	645.75	64244
1657.25	645.75	64244
1657.25	644.75	64244
1656.75	644.75	64244
1656.25	645.25	64244
1655.75	645.25	64244
1655.25	644.75	64244
1655.25	642.25	64244
1655.75	642.25	64244
1656.75	643.25	64244
1657.25	643.25	64244
1657.25	642.75	64244
1655.75	641.25	64244
1655.75	640.75	64244
1656.25	640.25	64244
1656.75	640.25	64244
1656.75	641.25	64244
1657.25	641.25	64244
1657.75	640.75	64244
1657.75	637.75	64244
1658.75	636.75	64244
1658.75	636.25	64244
1658.25	635.75	64244
1657.75	635.75	64244
1657.75	636.75	64244
1657.25	636.75	64244
1655.25	634.75	64244
1654.75	634.75	64244
1654.25	635.25	64244
1653.75	635.25	64244
1653.75	633.25	64244
1653.25	632.75	64244
1653.25	632.25	64244
1655.25	632.25	64244
1655.25	631.75	64244
1654.25	630.75	64244
1654.25	630.25	64244
1654.75	629.75	64244
1655.75	629.75	64244
1656.75	628.75	64244
1656.75	627.75	64244
1657.75	626.75	64244
1658.75	626.75	64244
1659.25	626.25	64244
1659.75	626.25	64244
1659.75	627.25	64244
1660.25	627.25	64244
1662.25	625.25	64244
1662.25	623.75	64244
1661.75	623.25	64244
1661.75	622.75	64244
1662.25	622.75	64244
1662.75	623.25	64244
1663.25	623.25	64244
1664.25	622.25	64244
1665.25	622.25	64244
1665.75	621.75	64244
1666.75	621.75	64244
1666.75	619.75	64244
1667.25	619.25	64244
1667.25	618.75	64244
1666.75	618.25	64244
1665.75	618.25	64244
1665.25	617.75	64244
1664.75	617.75	64244
1664.75	620.75	64244
1664.25	621.25	64244
1663.75	621.25	64244
1663.25	620.75	64244
1663.25	620.25	64244
1663.75	619.75	64244
1663.75	619.25	64244
1663.25	618.75	64244
1662.75	618.75	64244
1662.25	619.25	64244
1662.25	620.25	64244
