group	fill	colour
1	#D3A59F	#FCFCFC
2	#CDC6E4	#FCFCFC
3	#F3E3E1	#FEFEFE
4	#EBD4D1	#FDFDFD
5	#EBD3D0	#FDFDFD
6	#FAF9FC	#FFFFFF
7	#F5F4FA	#FFFFFF
8	#FDFBFB	#FFFFFF
9	#D0CAE6	#FCFCFC
10	#FBF5F4	#FFFFFF
11	#FBF7F6	#FFFFFF
12	#E4E1F1	#FEFEFE
13	#F8F7FB	#FFFFFF
14	#D7D2E9	#FDFDFD
15	#EDEAF5	#FEFEFE
16	#EDEAF5	#FEFEFE
17	#FBF6F5	#FFFFFF
18	#FCF8F7	#FFFFFF
19	#E6E2F1	#FEFEFE
20	#DDD9ED	#FEFEFE
21	#F8EFED	#FEFEFE
22	#E3DFF0	#FEFEFE
23	#EFECF6	#FEFEFE
24	#F6F5FA	#FFFFFF
25	#C68D86	#FBFBFB
26	#FFFFFF	#FFFFFF
27	#ECE9F5	#FEFEFE
28	#FCF9F8	#FFFFFF
29	#ECEAF5	#FEFEFE
30	#F1E0DE	#FEFEFE
31	#E4E1F1	#FDFDFD
32	#F5F4FA	#FFFFFF
33	#E1DDEF	#FDFDFD
34	#EEECF6	#FEFEFE
35	#F6F4FA	#FFFFFF
36	#FDFAFA	#FFFFFF
37	#EAE7F4	#FDFDFD
38	#DDD8ED	#FDFDFD
39	#D6D0E9	#FCFCFC
40	#DCD7EC	#FCFCFC
41	#FDFBFB	#FFFFFF
42	#E7E3F2	#FDFDFD
43	#D9D4EA	#FCFCFC
44	#DED9ED	#FDFDFD
45	#F2F0F8	#FEFEFE
46	#E6E2F1	#FEFEFE
47	#D3CDE7	#FDFDFD
48	#FEFDFD	#FFFFFF
49	#DED9ED	#FEFEFE
50	#F8EFED	#FEFEFE
51	#E5C8C4	#FDFDFD
52	#FAF9FC	#FFFFFF
53	#FAF9FC	#FFFFFF
54	#F5E8E6	#FEFEFE
55	#EDEBF5	#FEFEFE
56	#FBF6F6	#FFFFFF
57	#F2F0F8	#FEFEFE
58	#FAF9FC	#FFFFFF
59	#FCFBFD	#FFFFFF
60	#F7EDEC	#FEFEFE
61	#F8EFEE	#FEFEFE
62	#E5E1F1	#FEFEFE
63	#EDD6D3	#FEFEFE
64	#F2F0F8	#FEFEFE
65	#FFFEFE	#FFFFFF
66	#ECEAF5	#FEFEFE
67	#A79ECF	#FBFBFB
68	#FAF3F2	#FFFFFF
69	#DCD7EC	#FEFEFE
70	#F7EDEC	#FEFEFE
71	#F6F4FA	#FFFFFF
72	#FBFAFD	#FFFFFF
73	#FDFBFA	#FFFFFF
74	#F7ECEA	#FEFEFE
75	#FDFBFB	#FFFFFF
76	#ECE9F5	#FEFEFE
77	#FBF5F5	#FFFFFF
78	#FCF8F7	#FFFFFF
79	#F6F4FA	#FFFFFF
80	#FCF8F8	#FFFFFF
81	#F9F8FC	#FFFFFF
82	#F4F2F9	#FEFEFE
83	#EAE7F4	#FEFEFE
84	#E7E4F2	#FEFEFE
85	#F4F3F9	#FEFEFE
86	#F7ECEB	#FEFEFE
87	#E1DDEF	#FDFDFD
88	#ECE9F4	#FEFEFE
89	#F6EAE9	#FEFEFE
90	#DCD8EC	#FDFDFD
91	#F6F5FA	#FFFFFF
92	#E2DEEF	#FCFCFC
93	#D2CCE7	#FAFAFA
94	#F2F0F8	#FFFFFF
95	#E8E4F2	#FDFDFD
96	#FAF9FC	#FFFFFF
97	#E8E5F3	#FEFEFE
98	#F7ECEA	#FEFEFE
99	#F3E4E2	#FEFEFE
100	#E4E0F0	#FEFEFE
101	#BE8079	#FAFAFA
102	#FAFAFC	#FFFFFF
103	#CB9690	#FCFCFC
104	#E9E6F3	#FEFEFE
