group	fill	colour
1	#DEDAED	#FDFDFD
2	#EEECF6	#FFFFFF
3	#EFDCD9	#FEFEFE
4	#F1E0DE	#FDFDFD
5	#F5E9E7	#FEFEFE
6	#FEFDFD	#FFFFFF
7	#FBF5F4	#FFFFFF
8	#EDEAF5	#FEFEFE
9	#CDC7E4	#FCFCFC
10	#FEFDFD	#FFFFFF
11	#F6ECEA	#FEFEFE
12	#FAF9FC	#FFFFFF
13	#F8F7FB	#FFFFFF
14	#F8EEED	#FFFFFF
15	#FDFBFB	#FFFFFF
16	#F2F0F8	#FEFEFE
17	#EDD6D3	#FEFEFE
18	#E4C5C1	#FCFCFC
19	#F3F2F9	#FEFEFE
20	#F0DDDB	#FDFDFD
21	#F9F9FC	#FFFFFF
22	#F7ECEB	#FEFEFE
23	#EBE9F4	#FEFEFE
24	#FDFCFE	#FFFFFF
25	#FAF9FC	#FFFFFF
26	#EFEDF6	#FEFEFE
27	#E0BEB9	#FDFDFD
28	#F5E8E6	#FEFEFE
29	#FDFDFE	#FFFFFF
30	#E6E2F1	#FEFEFE
31	#F9F1F0	#FFFFFF
32	#FCF8F7	#FFFFFF
33	#FFFFFF	#FFFFFF
34	#FBFBFD	#FFFFFF
35	#ECE9F5	#FEFEFE
36	#E9E5F3	#FEFEFE
37	#D8D3EA	#FDFDFD
38	#ECE9F5	#FEFEFE
39	#E4E1F1	#FEFEFE
40	#FEFCFC	#FFFFFF
41	#E2DEEF	#FCFCFC
42	#D8D3EA	#FDFDFD
43	#FEFDFE	#FFFFFF
44	#E2DEEF	#FDFDFD
45	#DCD7EC	#FCFCFC
46	#C48A83	#FBFBFB
47	#F5E8E6	#FEFEFE
48	#F6E9E8	#FEFEFE
49	#E1BEBA	#FDFDFD
50	#E8CCC8	#FDFDFD
51	#F0DDDA	#FEFEFE
52	#F9F2F1	#FFFFFF
53	#D8D3EA	#FDFDFD
54	#F3E3E1	#FEFEFE
55	#EDD7D4	#FCFCFC
56	#F8F7FB	#FFFFFF
57	#F2F1F8	#FEFEFE
58	#F9F2F1	#FFFFFF
59	#FFFEFE	#FFFFFF
60	#FDFCFE	#FFFFFF
61	#F9F1F0	#FFFFFF
62	#E5E1F1	#FDFDFD
63	#F5E9E7	#FEFEFE
64	#FBF7F6	#FFFFFF
65	#EBD3D0	#FDFDFD
66	#F0DEDC	#FEFEFE
67	#FCF9F9	#FFFFFF
68	#FBF6F6	#FFFFFF
69	#F8EEED	#FEFEFE
70	#F8EEED	#FEFEFE
71	#DBD6EB	#FBFBFB
72	#F0EEF7	#FEFEFE
73	#F2F1F8	#FEFEFE
74	#F5F3FA	#FFFFFF
75	#F4E7E5	#FEFEFE
76	#F8F7FB	#FFFFFF
77	#FCFCFE	#FFFFFF
78	#F2F0F8	#FEFEFE
79	#EBE8F4	#FEFEFE
80	#FAF9FC	#FFFFFF
81	#F6F4FA	#FFFFFF
82	#F9F8FC	#FFFFFF
83	#F4E6E5	#FEFEFE
84	#ECE9F4	#FEFEFE
85	#F2F0F8	#FEFEFE
86	#C68D86	#FBFBFB
87	#ECEAF5	#FEFEFE
88	#F9F8FC	#FFFFFF
89	#F6F4FA	#FFFFFF
90	#FDFBFA	#FFFFFF
91	#D7D2E9	#FCFCFC
92	#ACA3D2	#FAFAFA
93	#DED9ED	#FDFDFD
94	#F3F1F8	#FFFFFF
95	#FDFCFE	#FFFFFF
96	#F7ECEB	#FFFFFF
97	#F8EEED	#FFFFFF
98	#F1DFDD	#FEFEFE
99	#FBF6F5	#FFFFFF
100	#C48982	#FBFBFB
101	#F7EDEC	#FEFEFE
102	#E5E2F1	#FEFEFE
103	#F1E0DD	#FEFEFE
104	#F8EEED	#FFFFFF
105	#FDFDFE	#FFFFFF
106	#F7EDEB	#FEFEFE
107	#FCF9F8	#FFFFFF
108	#E5E1F1	#FDFDFD
109	#DDD8EC	#FDFDFD
110	#F0EEF7	#FEFEFE
111	#FBF6F5	#FFFFFF
112	#FEFCFC	#FFFFFF
113	#E7E4F2	#FDFDFD
114	#F8F6FB	#FFFFFF
115	#FEFDFC	#FFFFFF
116	#D7D1E9	#FBFBFB
117	#FAF3F2	#FFFFFF
118	#F3E4E1	#FEFEFE
119	#FFFEFE	#FFFFFF
120	#FAF3F2	#FFFFFF
121	#FDFDFE	#FFFFFF
122	#F6E9E8	#FEFEFE
123	#EBE8F4	#FEFEFE
124	#F8F7FB	#FFFFFF
125	#E4E0F0	#FEFEFE
126	#FCFBFD	#FFFFFF
127	#F0DDDA	#FEFEFE
128	#FBFBFD	#FFFFFF
129	#F7EEEC	#FEFEFE
130	#E9E5F3	#FEFEFE
131	#EFEDF6	#FEFEFE
132	#E2DEEF	#FDFDFD
133	#FAF4F3	#FFFFFF
134	#EAE7F4	#FEFEFE
135	#CBC4E3	#FCFCFC
136	#FBFBFD	#FFFFFF
137	#FBF6F5	#FFFFFF
138	#EFEDF7	#FEFEFE
139	#D8D3EA	#FCFCFC
140	#DCD7EC	#FEFEFE
141	#E9E6F3	#FEFEFE
142	#D3CDE7	#FBFBFB
143	#FAF9FC	#FFFFFF
144	#FCF8F8	#FFFFFF
145	#F2E1DF	#FEFEFE
146	#D8D2EA	#FDFDFD
147	#EFDCDA	#FEFEFE
148	#E1BEB9	#FDFDFD
149	#E6C8C4	#FDFDFD
150	#F8EFEE	#FEFEFE
151	#EAD1CE	#FDFDFD
152	#F7EEEC	#FEFEFE
153	#EDD7D4	#FEFEFE
154	#F8EFEE	#FEFEFE
155	#EDD7D4	#FDFDFD
156	#F4F2F9	#FEFEFE
157	#DED9ED	#FDFDFD
158	#EBE9F4	#FEFEFE
159	#F5F3F9	#FFFFFF
160	#E4E0F0	#FDFDFD
161	#F2F0F8	#FEFEFE
162	#E4E0F0	#FDFDFD
163	#DDD8ED	#FDFDFD
164	#F5F4FA	#FFFFFF
165	#EFDCD9	#FBFBFB
166	#F3E3E1	#FEFEFE
167	#FDFCFE	#FFFFFF
168	#C6BFE0	#FBFBFB
169	#BEB6DC	#FAFAFA
170	#E1DDEF	#FDFDFD
171	#F6EAE8	#FEFEFE
172	#F8EFED	#FEFEFE
173	#F4E7E5	#FEFEFE
174	#FDFAF9	#FFFFFF
175	#F2E3E1	#FEFEFE
176	#F6E9E8	#FEFEFE
177	#F6F4FA	#FFFFFF
178	#DED9ED	#FDFDFD
179	#DDD9ED	#FDFDFD
180	#F9F1F0	#FFFFFF
181	#F7F6FB	#FFFFFF
182	#BEB7DC	#F7F7F7
183	#F3F1F8	#FEFEFE
184	#F4F2F9	#FEFEFE
185	#E1BEB9	#FDFDFD
186	#F2F1F8	#FFFFFF
187	#F4F2F9	#FEFEFE
188	#EBE8F4	#FEFEFE
189	#F1EFF7	#FEFEFE
190	#FCFBFD	#FFFFFF
191	#FBFBFD	#FFFFFF
192	#D8D3EA	#FDFDFD
193	#F6EBE9	#FEFEFE
194	#E3DFF0	#FCFCFC
195	#FEFEFF	#FFFFFF
196	#F5E8E7	#FEFEFE
197	#ECE9F5	#FEFEFE
198	#F8F7FB	#FFFFFF
199	#D1CBE6	#FBFBFB
200	#FAF9FC	#FFFFFF
201	#E8CECA	#FDFDFD
202	#EEEBF6	#FEFEFE
