x	y	group
3220.25	38.25	52572
3220.25	38.75	52572
3220.75	39.25	52572
3221.25	39.25	52572
3221.75	38.75	52572
3223.25	38.75	52572
3223.75	39.25	52572
3224.75	39.25	52572
3224.75	41.25	52572
3225.25	41.25	52572
3226.25	40.25	52572
3226.75	40.25	52572
3227.25	40.75	52572
3228.25	40.75	52572
3228.75	41.25	52572
3228.75	41.75	52572
3228.25	42.25	52572
3228.25	42.75	52572
3229.25	42.75	52572
3229.25	43.25	52572
3228.75	43.75	52572
3228.75	44.25	52572
3230.75	46.25	52572
3232.25	46.25	52572
3232.75	45.75	52572
3233.25	45.75	52572
3233.25	46.75	52572
3234.25	46.75	52572
3234.75	47.25	52572
3235.25	47.25	52572
3235.75	46.75	52572
3235.75	46.25	52572
3234.75	46.25	52572
3234.75	45.75	52572
3235.25	45.25	52572
3236.25	45.25	52572
3238.25	43.25	52572
3239.25	43.25	52572
3239.25	42.25	52572
3239.75	41.75	52572
3240.75	41.75	52572
3240.75	40.25	52572
3239.75	40.25	52572
3239.75	39.25	52572
3236.75	36.25	52572
3235.75	36.25	52572
3235.75	35.75	52572
3236.25	35.25	52572
3236.25	34.75	52572
3234.25	34.75	52572
3233.25	33.75	52572
3232.75	33.75	52572
3230.75	35.75	52572
3230.25	35.75	52572
3230.25	35.25	52572
3231.75	33.75	52572
3231.75	33.25	52572
3231.25	33.25	52572
3229.25	35.25	52572
3228.75	35.25	52572
3228.75	34.75	52572
3229.25	34.25	52572
3229.25	33.75	52572
3228.75	33.25	52572
3228.75	32.75	52572
3229.25	32.25	52572
3229.25	31.75	52572
3227.25	31.75	52572
3226.25	30.75	52572
3225.75	30.75	52572
3225.25	31.25	52572
3224.75	31.25	52572
3223.25	29.75	52572
3222.75	29.75	52572
3222.75	32.75	52572
3222.25	33.25	52572
3222.25	33.75	52572
3222.75	34.25	52572
3222.75	34.75	52572
3222.25	34.75	52572
3221.75	34.25	52572
3221.25	34.25	52572
3220.25	35.25	52572
3220.25	35.75	52572
3221.25	35.75	52572
3221.25	36.25	52572
3220.25	37.25	52572
3220.25	38.25	52572
