group	fill	colour
1	#FAF9FC	#FFFFFF
2	#EBD4D0	#FEFEFE
3	#FBFAFD	#FFFFFF
4	#B7AFD8	#FDFDFD
5	#E9E5F3	#FEFEFE
6	#FBF6F6	#FFFFFF
8	#D5CFE8	#FEFEFE
9	#F8EEED	#FFFFFF
10	#FAFAFC	#FFFFFF
11	#E0BEB9	#FEFEFE
12	#F8EEED	#FFFFFF
14	#C3BBDE	#FDFDFD
15	#D5CFE8	#FEFEFE
17	#C3BBDE	#FDFDFD
18	#FAFAFC	#FFFFFF
19	#D5CFE8	#FEFEFE
20	#D4CFE8	#FEFEFE
21	#E9E6F3	#FEFEFE
22	#FAF9FC	#FFFFFF
24	#EEECF6	#FFFFFF
25	#F8EEED	#FFFFFF
26	#FAF9FC	#FFFFFF
27	#D4CFE8	#FEFEFE
28	#D9B0AB	#FDFDFD
31	#C3BBDE	#FDFDFD
33	#EBD4D0	#FEFEFE
34	#E9E5F3	#FEFEFE
35	#C3BBDE	#FDFDFD
36	#F8EEED	#FFFFFF
37	#FAFAFC	#FFFFFF
38	#E9E6F3	#FEFEFE
39	#D5CFE8	#FEFEFE
40	#F8EEED	#FFFFFF
41	#C3BBDE	#FDFDFD
44	#FAF9FC	#FFFFFF
45	#D5CFE8	#FEFEFE
46	#EBD4D0	#FEFEFE
47	#E1BEBA	#FEFEFE
48	#B7AFD8	#FDFDFD
49	#D4CFE8	#FEFEFE
50	#D4CFE8	#FEFEFE
52	#EBD4D0	#FEFEFE
53	#F7ECEB	#FFFFFF
54	#FAF9FC	#FFFFFF
55	#E9E5F3	#FEFEFE
56	#E1BEB9	#FEFEFE
57	#FAF9FC	#FFFFFF
58	#C3BBDE	#FDFDFD
59	#EBD4D0	#FEFEFE
60	#C3BBDE	#FDFDFD
61	#D4CFE8	#FEFEFE
63	#D9B0AB	#FDFDFD
64	#DEBAB5	#FCFCFC
65	#E1BEBA	#FEFEFE
66	#DDD8EC	#FEFEFE
67	#C3BBDE	#FDFDFD
68	#B7AFD8	#FDFDFD
69	#EBD4D0	#FEFEFE
70	#FAF9FC	#FFFFFF
71	#EBD4D0	#FEFEFE
72	#EFEDF6	#FEFEFE
73	#FAF9FC	#FFFFFF
76	#FBF7F6	#FFFFFF
77	#F8EEED	#FFFFFF
78	#C3BBDE	#FDFDFD
79	#F8EFED	#FFFFFF
81	#FAF9FC	#FFFFFF
82	#C3BBDE	#FDFDFD
83	#E8E5F3	#FEFEFE
84	#EBD4D0	#FEFEFE
85	#CB9690	#FCFCFC
86	#E1BEBA	#FEFEFE
87	#EBD4D0	#FEFEFE
88	#D5CFE8	#FEFEFE
89	#F8EFED	#FFFFFF
90	#FAF9FC	#FFFFFF
91	#EBD4D0	#FEFEFE
92	#D5CFE8	#FEFEFE
93	#E8E5F3	#FEFEFE
97	#E9E6F3	#FEFEFE
98	#EBD3D0	#FEFEFE
99	#C3BBDE	#FDFDFD
100	#D4CFE8	#FEFEFE
101	#C3BBDE	#FDFDFD
102	#F7ECEB	#FFFFFF
103	#DCD8EC	#FEFEFE
105	#C3BBDE	#FDFDFD
106	#D4CFE8	#FEFEFE
107	#EBD4D0	#FEFEFE
108	#D9B0AB	#FDFDFD
111	#E8E5F3	#FEFEFE
112	#E0BEB9	#FEFEFE
113	#FAF9FC	#FFFFFF
114	#FBFAFD	#FFFFFF
115	#E8E5F3	#FEFEFE
116	#E9E5F3	#FEFEFE
118	#D9B0AB	#FDFDFD
119	#D5CFE8	#FEFEFE
120	#F1E0DE	#FEFEFE
121	#EEECF6	#FFFFFF
122	#F1E0DE	#FEFEFE
123	#ECD5D2	#FEFEFE
124	#AEA5D3	#FCFCFC
125	#AFA6D3	#FCFCFC
126	#EBD4D0	#FEFEFE
127	#E9E5F3	#FEFEFE
128	#E4E0F0	#FEFEFE
129	#FAF9FC	#FFFFFF
130	#D4CFE8	#FEFEFE
131	#EBD4D0	#FEFEFE
133	#B7AFD8	#FDFDFD
134	#F1DFDD	#FEFEFE
135	#FAFAFC	#FFFFFF
136	#EBD4D0	#FEFEFE
137	#EBD4D0	#FEFEFE
139	#FAF9FC	#FFFFFF
140	#B8AFD8	#FDFDFD
141	#D4CFE8	#FEFEFE
