x	y	group
3166.25	469.25	19612
3166.25	469.75	19612
3166.75	470.25	19612
3167.25	470.25	19612
3167.75	469.75	19612
3168.25	469.75	19612
3169.25	470.75	19612
3169.75	470.75	19612
3170.25	470.25	19612
3170.25	469.25	19612
3171.25	469.25	19612
3171.75	468.75	19612
3172.75	468.75	19612
3172.75	467.75	19612
3175.25	465.25	19612
3175.25	464.25	19612
3177.25	462.25	19612
3178.25	462.25	19612
3178.25	461.25	19612
3178.75	460.75	19612
3179.75	460.75	19612
3180.25	460.25	19612
3180.25	459.75	19612
3179.75	459.25	19612
3179.75	458.75	19612
3180.25	458.75	19612
3180.75	459.25	19612
3182.25	459.25	19612
3182.25	458.25	19612
3182.75	457.75	19612
3182.75	456.75	19612
3183.75	456.75	19612
3184.25	456.25	19612
3184.25	455.75	19612
3183.75	455.25	19612
3183.75	454.75	19612
3185.25	454.75	19612
3186.75	456.25	19612
3186.75	456.75	19612
3184.75	456.75	19612
3184.75	457.25	19612
3185.25	457.75	19612
3185.25	458.75	19612
3185.75	458.75	19612
3187.75	456.75	19612
3188.25	456.75	19612
3188.25	457.25	19612
3187.75	457.75	19612
3187.75	458.25	19612
3188.25	458.75	19612
3189.25	458.75	19612
3189.75	459.25	19612
3190.25	459.25	19612
3190.25	458.75	19612
3189.25	457.75	19612
3189.25	457.25	19612
3189.75	457.25	19612
3190.25	457.75	19612
3190.75	457.75	19612
3190.75	454.75	19612
3191.75	454.75	19612
3191.75	453.25	19612
3191.25	453.25	19612
3190.75	453.75	19612
3189.25	453.75	19612
3188.25	452.75	19612
3187.25	452.75	19612
3187.25	452.25	19612
3187.75	451.75	19612
3187.75	451.25	19612
3187.25	450.75	19612
3186.25	450.75	19612
3185.75	450.25	19612
3184.75	450.25	19612
3184.75	449.25	19612
3182.75	449.25	19612
3182.75	448.25	19612
3182.25	448.25	19612
3181.75	448.75	19612
3180.75	448.75	19612
3180.75	449.25	19612
3181.75	450.25	19612
3181.75	450.75	19612
3181.25	451.25	19612
3181.25	452.25	19612
3180.75	452.75	19612
3179.75	452.75	19612
3179.75	453.25	19612
3180.75	454.25	19612
3180.75	454.75	19612
3179.25	456.25	19612
3179.25	457.25	19612
3178.25	458.25	19612
3177.25	458.25	19612
3176.75	458.75	19612
3176.25	458.75	19612
3174.75	457.25	19612
3174.25	457.25	19612
3173.75	457.75	19612
3172.75	457.75	19612
3172.75	458.25	19612
3173.75	459.25	19612
3173.75	459.75	19612
3173.25	460.25	19612
3173.25	460.75	19612
3174.25	460.75	19612
3174.25	462.25	19612
3173.25	462.25	19612
3173.25	463.25	19612
3172.25	463.25	19612
3171.75	463.75	19612
3171.25	463.75	19612
3171.25	463.25	19612
3171.75	462.75	19612
3171.75	462.25	19612
3170.25	462.25	19612
3170.25	463.25	19612
3169.75	463.75	19612
3168.75	463.75	19612
3168.25	464.25	19612
3167.25	464.25	19612
3166.75	464.75	19612
3166.75	465.25	19612
3167.75	466.25	19612
3167.75	466.75	19612
3167.25	467.25	19612
3167.25	468.25	19612
3166.25	469.25	19612
