group	fill	colour
1	#CBC5E3	#FDFDFD
2	#CAC3E2	#FBFBFB
3	#E6E2F1	#FEFEFE
4	#CBC5E3	#FCFCFC
5	#F9F8FC	#FFFFFF
6	#D4CFE8	#FEFEFE
7	#D7D2E9	#FDFDFD
8	#FBF6F6	#FFFFFF
9	#FBFAFD	#FFFFFF
10	#EEECF6	#FEFEFE
11	#DED9ED	#FEFEFE
12	#A096CB	#FBFBFB
13	#F1DFDD	#FEFEFE
14	#EEECF6	#FEFEFE
15	#B3ABD6	#F9F9F9
16	#C4BDDF	#FCFCFC
17	#D4CFE8	#FEFEFE
18	#E8E5F3	#FEFEFE
19	#DDD8EC	#FEFEFE
20	#F3F1F8	#FFFFFF
21	#FBFBFD	#FFFFFF
22	#F6F5FA	#FFFFFF
23	#CCC5E3	#FDFDFD
24	#ECD5D2	#FEFEFE
25	#D7D2E9	#FDFDFD
26	#B7AFD8	#FDFDFD
27	#9B90C8	#FAFAFA
28	#E1BEB9	#FEFEFE
29	#FAFAFC	#FFFFFF
30	#EFEDF6	#FEFEFE
31	#C3BBDE	#FDFDFD
32	#8B80C0	#F8F8F8
33	#DCD7EC	#FEFEFE
34	#F9F9FC	#FFFFFF
35	#FEFCFC	#FFFFFF
36	#FFFFFF	#FFFFFF
37	#EFECF6	#FFFFFF
38	#E5E2F1	#FEFEFE
39	#EAE7F3	#FEFEFE
40	#FBF5F5	#FFFFFF
41	#F8EEED	#FFFFFF
42	#FBF6F6	#FFFFFF
43	#FEFDFC	#FFFFFF
44	#EFECF6	#FEFEFE
45	#DFDBEE	#FEFEFE
46	#BCB3DA	#FAFAFA
47	#F2F0F8	#FEFEFE
48	#F8F7FB	#FFFFFF
49	#E6E2F1	#FEFEFE
50	#D8D3EA	#FDFDFD
51	#FBF6F5	#FFFFFF
52	#EEECF6	#FEFEFE
53	#C2BADE	#FBFBFB
54	#DCD7EC	#FEFEFE
55	#D7D2EA	#FCFCFC
56	#F9F8FC	#FFFFFF
57	#E5E2F1	#FEFEFE
58	#DED9ED	#FDFDFD
59	#E8E5F3	#FEFEFE
60	#F8EFED	#FFFFFF
61	#F1E0DE	#FEFEFE
62	#B7AFD8	#FDFDFD
63	#F7ECEB	#FFFFFF
64	#C8C1E1	#FCFCFC
65	#D7D2E9	#FDFDFD
66	#DDD9ED	#FEFEFE
67	#E6E2F1	#FEFEFE
68	#AEA5D3	#FCFCFC
69	#FAF9FC	#FFFFFF
70	#EDEBF5	#FEFEFE
71	#FBF6F6	#FFFFFF
72	#E1BEBA	#FEFEFE
73	#D4CEE8	#FEFEFE
74	#CBC4E3	#FDFDFD
75	#C9C2E2	#FBFBFB
76	#FBF6F6	#FFFFFF
77	#B7AED8	#FBFBFB
78	#C3BBDE	#FDFDFD
80	#FAF9FC	#FFFFFF
81	#F7ECEB	#FFFFFF
82	#FBF6F5	#FFFFFF
83	#AFA5D3	#FCFCFC
