group	fill	colour
1	#E6C8C4	#FDFDFD
2	#EDD7D4	#FDFDFD
3	#EFEDF6	#FEFEFE
4	#FDFBFA	#FFFFFF
5	#E2C1BC	#FDFDFD
6	#F6F4FA	#FFFFFF
7	#F5E8E6	#FEFEFE
8	#DEBAB5	#FCFCFC
9	#F2E2E0	#FEFEFE
10	#FCF7F7	#FFFFFF
11	#F7F6FB	#FFFFFF
12	#FAFAFD	#FFFFFF
13	#CEC7E4	#FBFBFB
14	#EED9D7	#FEFEFE
15	#ECD5D2	#FDFDFD
16	#F9F1F0	#FEFEFE
17	#FCF8F7	#FFFFFF
18	#F5E8E6	#FEFEFE
19	#FFFEFE	#FFFFFF
20	#F0DDDB	#FEFEFE
21	#D2CCE7	#FCFCFC
22	#F0DDDA	#FEFEFE
23	#EFDBD8	#FEFEFE
24	#F8F7FB	#FFFFFF
25	#DCB6B1	#FCFCFC
26	#F8F7FB	#FFFFFF
27	#F7F6FB	#FFFFFF
28	#FDFDFE	#FFFFFF
29	#D8D3EA	#FCFCFC
30	#F9F1F0	#FFFFFF
31	#F6E9E8	#FEFEFE
32	#F5E8E6	#FEFEFE
33	#FEFCFB	#FFFFFF
34	#FDFAF9	#FFFFFF
35	#FEFEFE	#FFFFFF
36	#F2E1DE	#FEFEFE
37	#EFEDF6	#FEFEFE
38	#EDD8D5	#FDFDFD
39	#F2E3E1	#FEFEFE
40	#DDB7B2	#FCFCFC
41	#F5E9E7	#FEFEFE
42	#ECD4D1	#FDFDFD
43	#F0EDF7	#FEFEFE
44	#FAF4F3	#FFFFFF
45	#F9F8FC	#FFFFFF
46	#F7EDEB	#FEFEFE
47	#F6F4FA	#FFFFFF
48	#F5F3F9	#FFFFFF
49	#F2E2E0	#FEFEFE
50	#FFFEFE	#FFFFFF
52	#F2E2E0	#FEFEFE
53	#FDFBFB	#FFFFFF
54	#F5E7E5	#FEFEFE
55	#EED9D6	#FEFEFE
56	#FBF6F6	#FFFFFF
57	#F7EDEC	#FEFEFE
58	#E9CECB	#FEFEFE
59	#F9F1F0	#FFFFFF
60	#F0DDDA	#FEFEFE
61	#ECD4D1	#FDFDFD
62	#DFBBB7	#FCFCFC
63	#F6EAE8	#FEFEFE
64	#F2F0F8	#FEFEFE
65	#EFECF6	#FEFEFE
66	#F2F0F8	#FFFFFF
67	#F8F6FB	#FFFFFF
68	#EDD7D4	#FEFEFE
69	#FAF4F3	#FFFFFF
70	#FBFBFD	#FFFFFF
71	#FBFAFD	#FFFFFF
72	#E5C6C2	#FCFCFC
73	#DCD7EC	#FDFDFD
74	#F8EFEE	#FEFEFE
75	#F9F8FC	#FFFFFF
76	#E5C7C3	#FCFCFC
77	#F2F0F8	#FEFEFE
78	#FBF6F5	#FFFFFF
79	#FDFDFE	#FFFFFF
80	#FEFCFB	#FFFFFF
81	#DBB4AF	#FCFCFC
82	#FEFDFD	#FFFFFF
83	#FFFFFF	#FFFFFF
84	#F7EEEC	#FFFFFF
85	#FCFCFD	#FFFFFF
86	#F2E2E0	#FEFEFE
87	#F5F3F9	#FFFFFF
88	#F4E7E5	#FEFEFE
89	#F9F0EF	#FEFEFE
90	#DBB2AD	#FCFCFC
91	#E3C3BF	#FDFDFD
92	#F8EFED	#FEFEFE
93	#F1E0DE	#FEFEFE
94	#FCFBFD	#FFFFFF
95	#E2C0BC	#FDFDFD
97	#EFEDF6	#FEFEFE
98	#F5F3FA	#FFFFFF
99	#F6F4FA	#FFFFFF
100	#F3F1F8	#FEFEFE
101	#F6EBEA	#FEFEFE
102	#CF9D97	#FCFCFC
103	#F5E7E6	#FEFEFE
104	#DEB9B5	#FCFCFC
105	#FCF9F8	#FFFFFF
106	#F1DFDD	#FEFEFE
107	#F4E7E5	#FEFEFE
108	#C28780	#FAFAFA
109	#F9F8FC	#FFFFFF
110	#E6C8C4	#FDFDFD
111	#FAF9FC	#FFFFFF
112	#F5E8E6	#FEFEFE
113	#F7EDEC	#FEFEFE
114	#ECD5D2	#FEFEFE
115	#F2E1DF	#FEFEFE
116	#F8EEED	#FFFFFF
117	#FAF3F2	#FFFFFF
118	#FDFBFB	#FFFFFF
119	#EFEDF7	#FEFEFE
120	#F8F7FB	#FFFFFF
121	#EBD4D1	#FDFDFD
122	#E7E4F2	#FDFDFD
123	#E8E5F2	#FEFEFE
124	#F1E0DE	#FEFEFE
125	#FDFDFE	#FFFFFF
126	#F1EFF8	#FFFFFF
127	#EDD6D3	#FEFEFE
128	#FAF3F2	#FEFEFE
129	#EBD3D0	#FDFDFD
130	#FBF6F5	#FFFFFF
131	#FBF6F5	#FFFFFF
132	#F5F4FA	#FFFFFF
133	#E3DFF0	#FDFDFD
134	#C1847D	#FAFAFA
135	#FDFBFB	#FFFFFF
136	#C28780	#FAFAFA
137	#EFDCDA	#FEFEFE
138	#E5C6C2	#FCFCFC
139	#F1DFDC	#FDFDFD
