group	fill	colour
1	#EBD4D1	#FDFDFD
2	#FDFAFA	#FFFFFF
3	#EED8D5	#FDFDFD
4	#E3DFF0	#FEFEFE
5	#FEFDFD	#FFFFFF
6	#ECD5D2	#FDFDFD
7	#C28780	#FAFAFA
8	#DBB4AF	#FCFCFC
9	#E6C8C4	#FBFBFB
10	#FAF4F3	#FFFFFF
11	#E9CFCC	#FDFDFD
12	#FBF6F5	#FFFFFF
13	#F8EFEE	#FEFEFE
14	#F4E5E3	#FEFEFE
15	#F8EEED	#FEFEFE
16	#FBF5F4	#FFFFFF
17	#FAF3F2	#FFFFFF
18	#EDD6D3	#FDFDFD
19	#F5E8E6	#FEFEFE
20	#FBFBFD	#FFFFFF
21	#F0EDF7	#FEFEFE
22	#EBE9F4	#FEFEFE
23	#E5E1F1	#FDFDFD
24	#E4E0F0	#FCFCFC
25	#EAD2CE	#FDFDFD
26	#F5F4FA	#FFFFFF
27	#E4C5C1	#FAFAFA
28	#F4E6E5	#FEFEFE
29	#DFBBB6	#FCFCFC
30	#EBD2CF	#FCFCFC
31	#F4E7E5	#FEFEFE
32	#EED9D7	#FCFCFC
33	#E5C6C2	#FAFAFA
34	#FEFEFE	#FFFFFF
35	#F9F1F0	#FEFEFE
36	#F1E0DE	#FEFEFE
37	#E8CDC9	#FBFBFB
38	#FDFBFB	#FFFFFF
39	#F5E9E8	#FEFEFE
40	#FCF8F7	#FFFFFF
41	#FAF4F3	#FEFEFE
42	#F8F7FB	#FFFFFF
43	#FAFAFC	#FFFFFF
44	#F8EFEE	#FEFEFE
45	#FCF8F8	#FFFFFF
46	#F2E3E1	#FEFEFE
47	#F2E2E0	#FEFEFE
48	#F9F2F1	#FEFEFE
49	#F2F0F8	#FEFEFE
50	#FAF9FC	#FFFFFF
52	#F9F1F0	#FFFFFF
53	#E4C4BF	#FCFCFC
54	#FBF6F5	#FFFFFF
55	#FAFAFC	#FFFFFF
56	#F7F6FB	#FEFEFE
57	#F0EEF7	#FEFEFE
58	#ECD4D1	#FDFDFD
59	#F5F3F9	#FEFEFE
60	#F8EEED	#FEFEFE
61	#FAF3F2	#FFFFFF
62	#F0DDDB	#FDFDFD
63	#DCB4AF	#FCFCFC
64	#FCFBFD	#FFFFFF
65	#FDFDFE	#FFFFFF
66	#F7ECEB	#FEFEFE
67	#FDFBFB	#FFFFFF
68	#E8E5F2	#FEFEFE
69	#FCF9F8	#FFFFFF
70	#F6EAE9	#FEFEFE
71	#F4E5E3	#FEFEFE
72	#FDFBFB	#FFFFFF
73	#E7E3F2	#FDFDFD
74	#FFFFFF	#FFFFFF
75	#EDD7D4	#FEFEFE
76	#F8F7FB	#FFFFFF
77	#FBFAFD	#FFFFFF
78	#E1BFBA	#FAFAFA
79	#FDFBFB	#FFFFFF
80	#F6E9E8	#FEFEFE
81	#E5C6C2	#FAFAFA
82	#FFFEFE	#FFFFFF
83	#E1BFBA	#F7F7F7
84	#F9F1F0	#FEFEFE
85	#F9F8FC	#FFFFFF
