x	y	group
1681.75	1263.75	38379
1681.75	1264.25	38379
1682.25	1264.25	38379
1683.25	1263.25	38379
1683.25	1262.75	38379
1682.75	1262.25	38379
1682.25	1262.25	38379
1682.25	1263.25	38379
1681.75	1263.75	38379
1672.75	1253.75	38390
1672.75	1254.25	38390
1673.25	1254.75	38390
1674.25	1254.75	38390
1674.25	1255.75	38390
1674.75	1255.75	38390
1674.75	1254.75	38390
1675.25	1254.25	38390
1676.25	1254.25	38390
1676.25	1253.75	38390
1675.75	1253.25	38390
1675.75	1252.75	38390
1676.75	1252.75	38390
1677.25	1252.25	38390
1677.25	1251.75	38390
1676.75	1251.25	38390
1676.25	1251.25	38390
1675.25	1252.25	38390
1675.25	1253.25	38390
1674.75	1253.75	38390
1672.75	1253.75	38390
1679.75	1260.75	38401
1679.75	1261.25	38401
1681.25	1262.75	38401
1681.75	1262.75	38401
1681.75	1261.25	38401
1681.25	1260.75	38401
1681.25	1260.25	38401
1681.75	1260.25	38401
1682.25	1260.75	38401
1683.75	1260.75	38401
1687.25	1257.25	38401
1688.25	1257.25	38401
1688.75	1256.75	38401
1688.75	1256.25	38401
1687.75	1256.25	38401
1687.75	1255.75	38401
1688.25	1255.25	38401
1688.75	1255.25	38401
1689.25	1255.75	38401
1689.75	1255.75	38401
1690.25	1255.25	38401
1690.25	1254.75	38401
1689.25	1254.75	38401
1689.25	1253.25	38401
1690.25	1253.25	38401
1691.25	1252.25	38401
1693.25	1252.25	38401
1693.25	1251.75	38401
1691.75	1250.25	38401
1691.75	1249.75	38401
1692.75	1249.75	38401
1693.25	1249.25	38401
1694.25	1249.25	38401
1694.25	1247.25	38401
1695.25	1246.25	38401
1695.75	1246.25	38401
1696.25	1246.75	38401
1696.25	1247.75	38401
1698.25	1249.75	38401
1699.25	1249.75	38401
1699.25	1250.25	38401
1698.75	1250.75	38401
1698.75	1251.25	38401
1699.75	1252.25	38401
1700.25	1252.25	38401
1700.25	1251.75	38401
1699.75	1251.25	38401
1699.75	1250.75	38401
1700.25	1250.75	38401
1701.75	1252.25	38401
1702.25	1252.25	38401
1702.75	1251.75	38401
1703.75	1251.75	38401
1703.75	1251.25	38401
1703.25	1250.75	38401
1702.25	1250.75	38401
1702.25	1248.75	38401
1700.75	1247.25	38401
1700.25	1247.25	38401
1699.75	1247.75	38401
1699.25	1247.75	38401
1698.75	1247.25	38401
1698.75	1246.75	38401
1699.25	1246.25	38401
1700.75	1246.25	38401
1703.75	1249.25	38401
1703.75	1250.25	38401
1705.25	1250.25	38401
1705.25	1249.75	38401
1703.75	1248.25	38401
1703.75	1247.75	38401
1704.75	1247.75	38401
1704.75	1246.75	38401
1705.75	1245.75	38401
1705.75	1245.25	38401
1705.25	1244.75	38401
1705.25	1244.25	38401
1705.75	1243.75	38401
1705.75	1243.25	38401
1705.25	1242.75	38401
1705.25	1240.75	38401
1704.75	1240.25	38401
1704.75	1239.75	38401
1705.25	1239.75	38401
1706.25	1240.75	38401
1706.75	1240.75	38401
1706.75	1240.25	38401
1706.25	1239.75	38401
1706.25	1239.25	38401
1706.75	1239.25	38401
1707.25	1239.75	38401
1707.75	1239.75	38401
1708.75	1238.75	38401
1708.75	1237.25	38401
1707.75	1236.25	38401
1707.75	1235.75	38401
1708.25	1235.25	38401
1710.75	1235.25	38401
1711.25	1235.75	38401
1711.75	1235.75	38401
1711.75	1234.75	38401
1712.75	1234.75	38401
1713.25	1234.25	38401
1713.25	1233.25	38401
1714.25	1233.25	38401
1714.75	1232.75	38401
1714.75	1231.75	38401
1715.75	1231.75	38401
1715.75	1230.75	38401
1716.25	1230.75	38401
1716.75	1231.25	38401
1717.25	1231.25	38401
1717.25	1228.25	38401
1718.25	1228.25	38401
1718.25	1227.25	38401
1718.75	1226.75	38401
1718.75	1226.25	38401
1718.25	1226.25	38401
1717.25	1227.25	38401
1716.25	1227.25	38401
1715.75	1227.75	38401
1715.25	1227.75	38401
1714.75	1227.25	38401
1714.75	1226.75	38401
1715.25	1226.25	38401
1716.25	1226.25	38401
1716.75	1225.75	38401
1716.75	1223.25	38401
1715.75	1223.25	38401
1715.25	1222.75	38401
1714.75	1222.75	38401
1714.75	1223.25	38401
1715.25	1223.75	38401
1715.25	1224.25	38401
1713.75	1224.25	38401
1713.75	1223.25	38401
1713.25	1223.25	38401
1713.25	1224.75	38401
1713.75	1225.25	38401
1713.75	1226.75	38401
1712.75	1227.75	38401
1712.25	1227.75	38401
1712.25	1226.75	38401
1711.75	1226.25	38401
1711.25	1226.25	38401
1711.25	1227.25	38401
1710.25	1227.25	38401
1708.75	1228.75	38401
1708.75	1229.25	38401
1709.25	1229.75	38401
1709.25	1230.25	38401
1708.75	1230.25	38401
1708.25	1229.75	38401
1708.25	1228.75	38401
1706.75	1227.25	38401
1706.25	1227.25	38401
1706.25	1228.75	38401
1707.25	1228.75	38401
1707.25	1229.75	38401
1707.75	1230.25	38401
1707.75	1230.75	38401
1707.25	1230.75	38401
1706.25	1229.75	38401
1705.75	1229.75	38401
1704.75	1230.75	38401
1704.75	1231.75	38401
1703.75	1232.75	38401
1703.75	1234.25	38401
1704.25	1234.75	38401
1704.25	1235.25	38401
1702.25	1235.25	38401
1701.25	1236.25	38401
1701.25	1237.25	38401
1699.75	1238.75	38401
1699.75	1239.25	38401
1700.25	1239.75	38401
1702.25	1239.75	38401
1702.25	1240.25	38401
1701.75	1240.75	38401
1701.75	1241.75	38401
1701.25	1241.75	38401
1698.75	1239.25	38401
1697.75	1239.25	38401
1697.75	1238.25	38401
1697.25	1238.25	38401
1696.75	1238.75	38401
1696.75	1240.25	38401
1697.75	1241.25	38401
1697.75	1241.75	38401
1697.25	1241.75	38401
1696.75	1241.25	38401
1695.75	1241.25	38401
1695.25	1240.75	38401
1695.25	1239.75	38401
1693.75	1239.75	38401
1692.75	1240.75	38401
1692.25	1240.75	38401
1692.25	1239.75	38401
1691.25	1239.75	38401
1690.75	1239.25	38401
1690.25	1239.25	38401
1689.25	1240.25	38401
1688.75	1240.25	38401
1688.75	1239.75	38401
1690.25	1238.25	38401
1690.25	1235.75	38401
1689.75	1235.75	38401
1689.25	1236.25	38401
1689.25	1238.25	38401
1688.25	1239.25	38401
1687.25	1239.25	38401
1687.25	1239.75	38401
1687.75	1240.25	38401
1687.75	1240.75	38401
1687.25	1240.75	38401
1685.75	1239.25	38401
1685.25	1239.25	38401
1684.75	1239.75	38401
1684.75	1240.75	38401
1683.75	1241.75	38401
1682.75	1241.75	38401
1682.75	1243.25	38401
1683.25	1243.75	38401
1685.75	1243.75	38401
1686.25	1243.25	38401
1686.25	1241.25	38401
1686.75	1241.25	38401
1687.75	1242.25	38401
1687.75	1242.75	38401
1687.25	1243.25	38401
1687.25	1244.75	38401
1687.75	1244.75	38401
1687.75	1243.75	38401
1688.75	1243.75	38401
1690.25	1242.25	38401
1690.25	1241.25	38401
1691.75	1241.25	38401
1691.75	1241.75	38401
1691.25	1242.25	38401
1691.25	1242.75	38401
1692.75	1244.25	38401
1692.75	1244.75	38401
1692.25	1245.25	38401
1691.25	1245.25	38401
1691.25	1246.25	38401
1690.75	1246.75	38401
1690.75	1247.25	38401
1691.25	1247.75	38401
1691.25	1248.25	38401
1690.25	1249.25	38401
1687.25	1249.25	38401
1686.75	1249.75	38401
1686.25	1249.75	38401
1686.25	1248.25	38401
1686.75	1247.75	38401
1687.25	1247.75	38401
1687.75	1248.25	38401
1688.25	1248.25	38401
1688.75	1247.75	38401
1689.75	1247.75	38401
1689.75	1247.25	38401
1689.25	1246.75	38401
1688.75	1246.75	38401
1688.25	1247.25	38401
1687.75	1247.25	38401
1687.25	1246.75	38401
1686.25	1246.75	38401
1685.75	1246.25	38401
1685.75	1245.25	38401
1685.25	1244.75	38401
1684.75	1244.75	38401
1684.25	1245.25	38401
1684.25	1245.75	38401
1684.75	1246.25	38401
1684.75	1246.75	38401
1683.75	1246.75	38401
1683.25	1247.25	38401
1683.25	1247.75	38401
1683.75	1248.25	38401
1684.75	1248.25	38401
1685.25	1248.75	38401
1685.25	1249.25	38401
1682.25	1252.25	38401
1682.25	1253.75	38401
1682.75	1254.25	38401
1683.25	1254.25	38401
1683.75	1253.75	38401
1683.75	1253.25	38401
