group	fill	colour
1	#FBFAFD	#FFFFFF
2	#F9F8FC	#FFFFFF
3	#F2F0F8	#FFFFFF
4	#B7AFD8	#FDFDFD
5	#EEEBF6	#FFFFFF
6	#EFECF6	#FFFFFF
7	#D9B0AB	#FDFDFD
8	#F4E6E4	#FEFEFE
9	#ECD4D1	#FEFEFE
10	#ACA3D2	#FAFAFA
11	#DDD8EC	#FEFEFE
12	#E9E6F3	#FEFEFE
13	#EEECF6	#FFFFFF
14	#B7AFD8	#FDFDFD
15	#ECD5D2	#FEFEFE
16	#F7ECEB	#FFFFFF
17	#FFFEFE	#FFFFFF
18	#F1E0DE	#FEFEFE
19	#FBFAFD	#FFFFFF
20	#DFDAED	#FDFDFD
21	#D3CDE7	#FCFCFC
22	#DDD9ED	#FEFEFE
23	#F3F1F9	#FEFEFE
24	#D9D4EA	#FDFDFD
25	#FBFBFD	#FFFFFF
26	#E7E3F2	#FEFEFE
27	#EEECF6	#FEFEFE
28	#DBD7EC	#FEFEFE
29	#EFDCD9	#FEFEFE
30	#EFEDF6	#FEFEFE
31	#F5F4FA	#FFFFFF
32	#DCD7EC	#FEFEFE
33	#DEDAED	#FDFDFD
34	#D7D2E9	#FDFDFD
35	#C4BCDF	#FCFCFC
36	#FAF9FC	#FFFFFF
37	#CAC3E2	#FBFBFB
38	#C6BEE0	#FAFAFA
39	#A79DCF	#FBFBFB
40	#CBC5E3	#FDFDFD
41	#948AC5	#F9F9F9
42	#C6BFE0	#FBFBFB
43	#D8D3EA	#FDFDFD
44	#EBE8F4	#FEFEFE
45	#EAE7F3	#FEFEFE
46	#D5CFE8	#FEFEFE
47	#DFDAED	#FDFDFD
48	#E5E1F1	#FEFEFE
49	#D9B0AB	#FDFDFD
50	#A197CC	#FBFBFB
51	#F5E7E5	#FEFEFE
52	#D7D2EA	#FDFDFD
53	#FBFBFD	#FFFFFF
54	#DDD8ED	#FEFEFE
55	#E6C8C4	#FDFDFD
56	#C3BBDE	#FDFDFD
57	#EBE8F4	#FEFEFE
58	#FEFDFD	#FFFFFF
59	#B8AFD8	#FDFDFD
60	#DDD8ED	#FEFEFE
61	#DED9ED	#FDFDFD
62	#FBFBFD	#FFFFFF
63	#E8E5F3	#FEFEFE
64	#F7ECEA	#FFFFFF
65	#E1BEB9	#FEFEFE
66	#EDEAF5	#FEFEFE
67	#E8E5F3	#FEFEFE
68	#DDD8EC	#FEFEFE
69	#EEEBF6	#FFFFFF
70	#D1CBE6	#FCFCFC
71	#D4CEE7	#FDFDFD
72	#DDD8EC	#FEFEFE
73	#B7AED8	#FBFBFB
74	#E6E2F1	#FDFDFD
75	#E4E1F1	#FEFEFE
76	#AFA6D3	#FCFCFC
77	#D3CEE7	#FDFDFD
78	#C1BADD	#FBFBFB
79	#E9E5F3	#FEFEFE
80	#EFDCD9	#FEFEFE
81	#F2F0F8	#FFFFFF
82	#AEA5D3	#FCFCFC
83	#CCC5E3	#FCFCFC
84	#C5BDDF	#FCFCFC
85	#D5CFE8	#FCFCFC
86	#C3BBDE	#FDFDFD
87	#DCD7EC	#FEFEFE
88	#FAF9FC	#FFFFFF
89	#A49ACD	#F8F8F8
90	#C1B9DD	#FBFBFB
91	#EFEDF7	#FFFFFF
92	#A39ACD	#F8F8F8
93	#DBD7EC	#FEFEFE
94	#D4CEE8	#FDFDFD
95	#DDD9ED	#FDFDFD
96	#E6E2F1	#FEFEFE
97	#EBD4D0	#FEFEFE
98	#E8CECA	#FEFEFE
99	#A79DCF	#FBFBFB
100	#E4E0F0	#FEFEFE
101	#F2F0F8	#FFFFFF
102	#C6BFE0	#FBFBFB
103	#F4E6E4	#FEFEFE
104	#F9F9FC	#FFFFFF
105	#FBFBFD	#FFFFFF
106	#F2E1DF	#FEFEFE
107	#FBF6F5	#FFFFFF
108	#E5E1F1	#FEFEFE
109	#EDEBF5	#FEFEFE
110	#DED9ED	#FDFDFD
111	#DDD8EC	#FEFEFE
112	#F9F9FC	#FFFFFF
113	#A89ECF	#FBFBFB
114	#FDFAFA	#FFFFFF
115	#FAF9FC	#FFFFFF
116	#E1BEB9	#FEFEFE
117	#CBC5E3	#FDFDFD
118	#DDD8ED	#FEFEFE
119	#F8EEED	#FFFFFF
120	#FFFEFE	#FFFFFF
121	#E5E1F1	#FEFEFE
122	#DDD8EC	#FEFEFE
