group	fill	colour
1	#BEB6DC	#FCFCFC
2	#AFA5D3	#FCFCFC
3	#968BC6	#F9F9F9
4	#D5CFE8	#FEFEFE
5	#EBD4D0	#FEFEFE
6	#C3BBDE	#FDFDFD
7	#B8AFD8	#FDFDFD
8	#B7AFD8	#FDFDFD
9	#E8E5F3	#FEFEFE
10	#B7AFD8	#FDFDFD
11	#EFECF6	#FFFFFF
12	#E8E5F3	#FEFEFE
13	#E8E5F3	#FEFEFE
14	#9A90C8	#FAFAFA
15	#E9E5F3	#FEFEFE
16	#DDD8EC	#FEFEFE
17	#FAF9FC	#FFFFFF
18	#C5BDDF	#FCFCFC
19	#EBD4D0	#FEFEFE
20	#B8AFD8	#FDFDFD
21	#A89ECF	#FBFBFB
22	#FAF9FC	#FFFFFF
23	#DDD9ED	#FEFEFE
25	#E5E1F1	#FEFEFE
26	#FAF9FC	#FFFFFF
27	#C3BBDE	#FDFDFD
29	#EBD4D0	#FEFEFE
30	#F8EFED	#FFFFFF
31	#D3A59F	#FCFCFC
33	#DDD8EC	#FEFEFE
34	#D4CFE8	#FEFEFE
35	#EBD4D0	#FEFEFE
36	#B2A9D5	#FAFAFA
39	#C3BBDE	#FDFDFD
40	#D5CFE8	#FEFEFE
42	#FBFAFD	#FFFFFF
43	#D5CFE8	#FEFEFE
45	#D4CFE8	#FEFEFE
46	#E8E5F3	#FEFEFE
48	#FAF9FC	#FFFFFF
49	#D4CFE8	#FEFEFE
51	#BDB5DB	#FCFCFC
52	#D5CFE8	#FDFDFD
53	#D4CEE8	#FDFDFD
54	#AFA5D3	#FCFCFC
55	#C3BBDE	#FDFDFD
56	#AEA5D3	#FCFCFC
57	#A79DCF	#FBFBFB
58	#9B91C9	#FAFAFA
59	#ECD5D2	#FEFEFE
60	#C3BBDE	#FDFDFD
61	#F8EEED	#FFFFFF
62	#F9F8FC	#FFFFFF
63	#DDD8EC	#FEFEFE
64	#D3CEE7	#FDFDFD
65	#DFDAED	#FEFEFE
66	#F8EEED	#FFFFFF
67	#F8EEED	#FFFFFF
68	#F8EFED	#FFFFFF
69	#D5CFE8	#FEFEFE
70	#FBF6F6	#FFFFFF
71	#FBFBFD	#FFFFFF
72	#E9E5F3	#FEFEFE
73	#E8E5F3	#FEFEFE
74	#E8E5F3	#FEFEFE
75	#D4CEE7	#FDFDFD
76	#AEA5D3	#FCFCFC
77	#EBD4D0	#FEFEFE
78	#FAF9FC	#FFFFFF
80	#AEA5D3	#FCFCFC
81	#EBD4D0	#FEFEFE
82	#B7AFD8	#FDFDFD
83	#EBD4D0	#FEFEFE
84	#EFEDF6	#FFFFFF
85	#EBD4D0	#FEFEFE
86	#D4CEE7	#FDFDFD
87	#C3BBDE	#FDFDFD
88	#E9E6F3	#FEFEFE
89	#C3BBDE	#FDFDFD
92	#E1BEBA	#FEFEFE
93	#E1BEBA	#FEFEFE
94	#EBD4D0	#FEFEFE
96	#D4CFE8	#FEFEFE
97	#E4E1F1	#FEFEFE
98	#EFEDF7	#FFFFFF
99	#B7AFD8	#FDFDFD
100	#F8EEED	#FFFFFF
101	#FAF9FC	#FFFFFF
102	#9B90C8	#FAFAFA
103	#D7D2E9	#FDFDFD
104	#B2A9D5	#FAFAFA
105	#EFEDF6	#FFFFFF
106	#D5CFE8	#FEFEFE
107	#C3BBDE	#FDFDFD
108	#EBD4D0	#FEFEFE
109	#C3BBDE	#FDFDFD
110	#F9F8FC	#FFFFFF
111	#D4CEE7	#FDFDFD
112	#B7AFD8	#FDFDFD
113	#C3BBDE	#FDFDFD
114	#C3BBDE	#FDFDFD
115	#E5E2F1	#FEFEFE
116	#F9F8FC	#FFFFFF
117	#E1BEBA	#FEFEFE
118	#E8E5F3	#FEFEFE
119	#D5CFE8	#FEFEFE
120	#FAF9FC	#FFFFFF
121	#DDD8EC	#FEFEFE
122	#E4E0F0	#FEFEFE
123	#F8EEED	#FFFFFF
124	#B7AFD8	#FDFDFD
125	#C3BBDE	#FDFDFD
126	#DCD7EC	#FEFEFE
127	#C3BBDE	#FDFDFD
128	#F8EEEC	#FFFFFF
129	#EBD4D0	#FEFEFE
130	#FAF9FC	#FFFFFF
