x	y	clickSelects
-0.0878481331680201	2.42377314985863	9
-0.02213061432495	1.54572164900212	1801
-0.10939026725672	0.837985397404893	1801
-0.0770591687928599	1.17986277825028	3019
0.0634641298074901	1.40218813896673	4132
-0.09679477964015	0.83147975999879	219
-0.11730554066416	0.8429457999635	219
0.0852459620608499	0.691346158978942	219
-0.10591143065397	0.837018121432057	219
0.0171007948267401	1.05962826434531	219
0.05600834425048	0.704802190319484	219
0.0677093207134101	0.7006803009923	219
-0.0131327745851799	1.08942666592265	219
0.0801743436189499	0.979767214654387	219
-0.10404501171515	0.834836189233872	219
0.00270303058607002	1.07394006576203	219
-0.10657674794661	0.836322673521019	219
-0.04646506922709	1.14537265652617	219
0.0792010883150101	0.981450984193294	4540
0.07752443451855	0.983188772651717	201
9.32028019799969e-05	1.07701434411607	887
-0.0918803053464201	0.828586869594206	4382
-0.10425372054538	0.834970799233343	4382
0.00795298113149001	1.06898800704706	4382
0.0867218997182899	0.975007771259323	2193
0.0736470646240499	0.696918437034944	2963
0.0787799892639101	0.693417277644443	2963
-0.10706609824208	0.837337155725625	2963
0.07832770414575	0.98245038157899	2963
0.06486932971894	0.701180861938052	2963
0.07331680515471	0.697849486907849	2963
0.06440222599538	0.701981955901883	2963
-0.10050556908139	0.833560452758557	2963
-0.12456471398447	0.847715102682779	2963
0.08739734177005	0.690365671999482	182
-0.12456471398447	0.847715102682779	182
0.0789037373198001	0.694929411934031	182
0.10200987815007	0.682737411078069	182
0.07963618974381	0.694164754755505	182
-0.1194068128429	0.844601786506174	182
-0.10165382384522	0.834093970321156	182
0.1040077256234	0.681574467491831	182
0.0705507764720299	0.698436715891815	182
0.0790975465771699	0.69488094514333	1237
-0.11426223332101	0.841293196022739	1237
0.0522405493576601	0.70679184828098	1237
0.0795186481075001	0.694229837622103	1237
0.09640390961757	0.685359609972309	1237
0.06440222599538	0.701981955901883	1237
0.0852459620608499	0.691346158978942	1237
0.0818506727353801	0.692419900920497	1237
0.0984910856538399	0.684638876104635	1237
0.08465308138857	0.692044342245821	4524
0.07586764463886	0.696095219110278	4524
0.08161499862878	0.693323231806104	3653
0.08465308138857	0.692044342245821	3653
-0.0572882876545	1.15942641957216	2875
-0.06229710357271	1.16266709798156	3008
-0.0116071774242299	1.9004320995603	9
0.09698850149035	1.66723121618544	9
0.0441129038443999	1.0128704581874	1801
0.08328130240205	0.977966415914954	3019
0.00131857763052001	1.07588062160938	78
-0.12086182449244	0.844983461098303	4132
0.0663037064079499	0.992996800222509	4132
-0.10678839455874	0.83710658213153	219
-0.11994341331998	0.845645277968239	219
0.07388793061418	0.696901324006446	219
0.08545003023179	0.691151427450374	219
0.0926665197948	0.969235624490621	219
-0.11214368175214	0.840173994393812	219
0.07376790619765	0.696851454808509	219
-0.1045039424069	0.836686070456027	219
-0.00962597549010002	1.08708590622034	219
0.0794097520291099	0.693950439169521	219
0.0544624322848799	1.00338578279963	219
0.07388793061418	0.696901324006446	219
-0.12224929212043	0.845337362082422	201
-0.1045039424069	0.836686070456027	201
-0.10212653464863	0.834573493694522	201
0.0818199965228601	0.693126653252464	2193
0.07352166879106	0.697650135674115	2193
-0.11171693414218	0.839407927401338	2193
-0.09938412092576	0.83356226036139	2963
0.0789037373198001	0.694929411934031	2963
