x	y	clickSelects
-0.115801290313539	-1.33685250374578	3013
-0.121724604609281	-0.469821395982085	6718
-0.070812232856466	-2.28489345830836	3013
-0.119984474092205	-0.0147649800354328	6718
-0.081472743662911	-1.60525722791396	3013
-0.108532852634374	-1.51147364292695	3013
-0.101526129770867	-0.425167208473011	6718
-0.085508714720171	-0.593505185206863	6718
-0.119065686021666	-1.33121610961799	3013
-0.098855654647826	-2.48199221043832	3013
-0.10774574898108	-2.03539200478708	3013
-0.086256195745809	-2.28690364634779	6720
-0.108626084623707	-2.41296253678843	2108
-0.122277231752368	-1.37211708332474	2108
-0.074193219152961	-2.21119137775225	2108
-0.098388797854204	-1.87450400001948	2108
-0.101404515695454	-1.94738589925358	2108
-0.068673791788437	-2.02590101344128	2108
-0.119672379807696	-1.96137995609363	1382
-0.096486042915516	-2.43367191154485	6002
-0.113804060455147	-2.09650076231861	310
-0.122138428532127	-2.24389114159765	310
-0.058599666513428	-2.40531476707293	310
-0.082342375192058	-2.14958559831165	310
-0.123243857003161	-2.20143728475765	1942
-0.113330915592028	-1.8163053945619	5265
-0.095266544316815	-1.98710056012967	5265
-0.104104047041112	-2.08291960437114	5265
-0.11637598708641	-2.32264201836056	2551
-0.090648652497186	-2.42360994203141	2551
-0.086198723988909	-2.01499620286015	1388
-0.086205338635147	-2.44491719280115	1388
-0.091033036538837	-2.27738598948597	1388
-0.111262346842702	-2.01614474908548	1388
-0.077193353457817	-2.49774878099761	1388
-0.09333231890487	-2.28985060343496	1388
-0.118053836196997	-2.29980801675968	1388
-0.122975444337988	-1.18312408412685	3574
-0.115708720595312	-1.68011733416364	1388
-0.105011941228402	-1.49890568051556	1388
-0.099753530233654	-2.06732256075605	1388
-0.099034019633034	-2.34024220663016	1388
-0.09004201607535	-1.97605868661026	1388
-0.03717353977761	-2.28521966481579	6648
-0.094913336533502	-2.25578449318423	1388
-0.093173629334957	-2.43296148434516	1388
-0.099262225173934	-0.283313775800231	6648
-0.094083033651155	-2.43998167363194	1388
-0.084158212597275	-1.51955903654562	1388
-0.120005882302866	-2.18077758520201	1388
-0.115577407828625	-1.89844231210129	1388
-0.05672499456346	-2.38900707213757	1388
-0.122952026395185	-2.45340530944128	5223
-0.117736069681578	-1.13088549522664	1388
-0.055479984766474	-2.43531858307741	1388
-0.115623815078382	-1.70036423789177	1388
-0.087030489816508	-1.70502413130117	1388
-0.051472917158072	-2.38135728424249	1388
-0.065706353449059	-1.91847581400734	1388
-0.102772395712524	-2.3257020376682	4071
-0.104076693446936	-1.86385291848932	4071
-0.107546767495452	-1.69200100123825	4071
-0.082546184299867	-2.10999453089649	4071
-0.091564384131155	-1.43574536158392	3680
-0.107463141507426	-2.14225990172803	3151
-0.121073063889228	-1.24356142972938	4071
-0.100105374760142	-2.37509634070365	4071
-0.11956830723963	-2.31703855672949	3151
-0.121969394525827	-2.4585860572899	3151
-0.122286334940005	-0.622973100131421	3680
-0.116329044464347	-2.43959566958514	3151
-0.06545061837887	-2.4346145354303	4071
-0.113939722376799	-1.75154432770064	4071
-0.111903943288833	-1.85191151782832	4071
-0.115624671209248	-1.98309345034868	5850
-0.087802119528087	-2.0259371723895	5850
-0.121781504313335	-1.18476108792105	5850
-0.051625805275314	-2.47148088670519	5850
-0.083575017656753	-2.13751870509279	5850
-0.071737940359466	-2.18012298641727	3151
-0.091648692529776	-2.12566285477531	5848
-0.111132626770848	-2.48121635417793	2923
-0.115119462992938	-1.86776083168393	4068
-0.088040881333561	-2.31897088166602	4068
-0.062222292104472	-2.23384635983383	4068
-0.080237516160458	-2.26390451630621	4068
-0.103993934379209	-1.13165537715836	4068
-0.061964304049633	-2.41497156981369	4068
-0.073582914214316	-2.08686921813386	4067
-0.11003380233216	-2.01265382253057	4067
-0.089544960248824	-2.3290385076024	4067
-0.090129500436028	-1.72356108243287	4067
-0.119005452636311	-2.03157187582466	4067
-0.105494308115235	-1.02273133643964	4067
-0.098435426945265	-1.38703919312129	4067
-0.051152871197549	-2.29267716856735	4067
-0.064950034618505	-2.2599776051067	4067
-0.064398794177363	-2.41323069252083	4067
-0.097493845191523	-1.51175544681563	4067
-0.082293958592337	-1.11262427616515	3680
-0.122845154210609	0.0141721992693356	3680
-0.072473342409075	-2.14371976172548	4067
-0.101554595264226	-1.89954031504125	4067
-0.085123419378622	-2.27506725256923	1882
-0.046444026209447	-2.42018016047192	1882
-0.10142372645141	-0.649984314100771	3768
-0.11845575677698	-2.3920988285285	1882
-0.110653800669742	-2.48619538229137	2718
-0.122693170540551	0.10610153312004	3768
-0.065145766534733	-2.49946913250825	1882
-0.048220096566848	-2.24123408890531	1882
-0.03509297054113	-1.87622479015863	3768
-0.06761529471036	-1.85209163163586	1882
-0.075376489625193	-1.88466650273734	1882
-0.066648609454438	-1.89926074095445	1882
-0.10622278491966	-2.03568729651391	1882
-0.106025693099216	-0.00768531217127944	3768
-0.118959781913583	-1.35448144987418	1882
-0.030884166747765	-2.15588356292567	3768
-0.123324957854416	-2.00669151748512	4147
-0.100638350204959	-2.39689604648354	5269
-0.062397394446466	-1.21349292005948	3768
-0.105703307732923	-1.35759777507334	4147
-0.111693520649552	-2.12922498721378	4147
-0.118984889277665	-2.48575083773008	5269
-0.026762343173475	-1.98466189880149	3768
-0.010259567358172	-2.25142044507116	3768
-0.085636512801958	-2.33103104177572	4147
-0.043654303152052	-1.74816621037917	3768
-0.028958302722162	-2.02202492487794	3768
-0.06463798975351	-2.46125624797865	4147
-0.119629869672708	3.10299917574142e-05	3768
-0.057534306531735	-2.2173646461331	4147
-0.027884773727704	-1.97982454961943	3768
-0.119817472317186	-1.46206175538754	4147
