x	y	clickSelects
-0.11305819553206	-2.07848076877067	1050
0.0193394496862802	0.0720722299043572	1050
-0.10628052601015	2.36142469278801	4493
0.0562819714468201	0.28236105102075	3468
0.0633004347664499	-2.46912078890244	3468
-0.11228163906566	0.264128010129326	3468
0.11875469818088	1.11934319696008	3924
0.0934372440818101	1.47634225291606	3924
-0.10427772047423	1.4752635682933	5194
0.0229820427157201	0.620257382776345	3924
-0.0409831573581401	-2.40710809086004	3924
0.0508860406645701	-1.919712963024	3924
0.10508383503112	1.03161902572066	3924
-0.12127294879656	-0.0866252974014046	3924
0.0552731654318199	-0.338344343546964	3924
-0.0570414345250601	-1.41376977087091	3924
-0.10627372539757	-2.33112333905333	3924
0.00627072621281011	1.85586264205288	692
-0.02150886222514	0.593718784155001	1373
-0.0813024857096401	1.91120791799541	1373
-0.06223214851773	-2.45914914615936	1373
-0.0814595267043901	1.01422621720926	2135
0.11531854973017	1.46332975375088	4458
0.0473303661652098	-0.678883906044874	4458
-0.00484161598467003	-0.670185613549883	1076
0.0643076677889098	-1.96663425049074	1076
0.0863666165957802	-2.44049275734393	622
-0.0621886122670401	-2.27194933287322	622
0.0393787810408801	0.43024245655517	1024
-0.12387395453679	-2.4809541025404	1194
-0.0375690260627799	1.60570986943281	1194
