x	y	group
1583.25	352.25	73910
1583.25	352.75	73910
1584.25	353.75	73910
1584.75	353.75	73910
1585.25	353.25	73910
1585.75	353.25	73910
1585.75	354.25	73910
1586.25	354.25	73910
1587.25	353.25	73910
1588.25	353.25	73910
1588.25	352.75	73910
1587.75	352.25	73910
1587.75	351.75	73910
1588.25	351.75	73910
1588.75	352.25	73910
1589.25	352.25	73910
1589.25	351.25	73910
1590.25	351.25	73910
1590.25	350.25	73910
1591.75	348.75	73910
1592.75	348.75	73910
1592.75	347.75	73910
1593.75	347.75	73910
1594.75	346.75	73910
1595.25	346.75	73910
1595.25	347.25	73910
1593.75	348.75	73910
1593.75	349.75	73910
1593.25	350.25	73910
1591.25	350.25	73910
1591.25	350.75	73910
1592.25	351.75	73910
1592.75	351.75	73910
1594.25	350.25	73910
1594.75	350.25	73910
1594.75	350.75	73910
1594.25	351.25	73910
1594.25	351.75	73910
1594.75	351.75	73910
1595.25	351.25	73910
1596.25	351.25	73910
1596.75	350.75	73910
1597.25	350.75	73910
1597.25	351.75	73910
1597.75	351.75	73910
1598.25	351.25	73910
1598.25	350.75	73910
1597.75	350.25	73910
1597.75	349.75	73910
1598.25	349.75	73910
1598.75	350.25	73910
1599.25	350.25	73910
1599.25	349.75	73910
1598.25	348.75	73910
1597.25	348.75	73910
1597.25	347.75	73910
1596.75	347.25	73910
1596.75	346.75	73910
1597.25	346.75	73910
1597.75	347.25	73910
1598.25	347.25	73910
1598.25	344.75	73910
1597.25	344.75	73910
1597.25	343.75	73910
1596.25	343.75	73910
1595.25	342.75	73910
1592.25	342.75	73910
1591.75	342.25	73910
1591.75	341.25	73910
1590.75	341.25	73910
1590.25	340.75	73910
1589.75	340.75	73910
1589.25	341.25	73910
1589.25	341.75	73910
1589.75	342.25	73910
1590.75	342.25	73910
1592.75	344.25	73910
1592.75	344.75	73910
1592.25	345.25	73910
1591.75	345.25	73910
1591.75	344.25	73910
1590.25	344.25	73910
1589.75	344.75	73910
1589.25	344.75	73910
1589.25	342.75	73910
1587.75	342.75	73910
1585.75	344.75	73910
1585.75	345.25	73910
1586.25	345.75	73910
1586.25	346.75	73910
1586.75	346.75	73910
1587.25	346.25	73910
1587.25	345.25	73910
1587.75	344.75	73910
1588.25	344.75	73910
1588.75	345.25	73910
1588.75	346.75	73910
1587.75	346.75	73910
1587.25	347.25	73910
1587.25	348.25	73910
1586.25	348.25	73910
1585.75	348.75	73910
1585.75	349.25	73910
1586.25	349.75	73910
1586.25	350.25	73910
1585.25	350.25	73910
1584.75	350.75	73910
1583.75	350.75	73910
1583.25	351.25	73910
1583.25	352.25	73910
