group	fill	colour
1	#A79ECF	#FBFBFB
2	#DDD8EC	#FEFEFE
3	#D4CFE8	#FEFEFE
4	#AEA5D3	#FCFCFC
5	#C3BBDE	#FDFDFD
6	#E8E5F3	#FEFEFE
7	#C3BBDE	#FDFDFD
8	#EEECF6	#FEFEFE
9	#D4CFE8	#FEFEFE
10	#C3BBDE	#FDFDFD
11	#E9E5F3	#FEFEFE
12	#D5CFE8	#FEFEFE
13	#BEB6DC	#FCFCFC
14	#B7AFD8	#FDFDFD
15	#B1A8D5	#FAFAFA
16	#D7D2E9	#FDFDFD
17	#C3BBDE	#FDFDFD
18	#C3BBDE	#FDFDFD
19	#B7AFD8	#FDFDFD
20	#A79DCF	#FBFBFB
21	#DCD8EC	#FEFEFE
22	#F8EEED	#FFFFFF
23	#DED9ED	#FEFEFE
24	#CDC7E4	#FCFCFC
25	#C3BBDE	#FDFDFD
26	#CCC5E3	#FDFDFD
27	#E4E1F1	#FEFEFE
28	#D5CFE8	#FEFEFE
29	#F1E0DE	#FEFEFE
30	#E1BEB9	#FEFEFE
31	#D4CFE8	#FEFEFE
32	#E6E2F1	#FEFEFE
34	#D4CFE8	#FEFEFE
35	#E1BEBA	#FEFEFE
36	#FAF9FC	#FFFFFF
37	#C3BBDE	#FDFDFD
38	#BDB5DB	#FCFCFC
39	#E5E2F1	#FEFEFE
40	#FAFAFC	#FFFFFF
42	#C4BDDF	#FCFCFC
44	#EFECF6	#FFFFFF
45	#FAF9FC	#FFFFFF
46	#D5CFE8	#FEFEFE
47	#E1BEBA	#FEFEFE
48	#EBD3D0	#FEFEFE
49	#A197CC	#FBFBFB
50	#F8EEED	#FFFFFF
52	#AFA6D3	#FCFCFC
53	#D4CEE7	#FDFDFD
54	#D5CFE8	#FEFEFE
55	#F8EEED	#FFFFFF
56	#D3CEE7	#FDFDFD
57	#C3BBDE	#FDFDFD
58	#FEFDFD	#FFFFFF
59	#D9AFAA	#FDFDFD
60	#A197CC	#FBFBFB
61	#FEFCFC	#FFFFFF
62	#D5CFE8	#FEFEFE
63	#CDC6E4	#FCFCFC
64	#D5CFE8	#FEFEFE
65	#AFA5D3	#FCFCFC
66	#C4BDDF	#FCFCFC
67	#D5CFE8	#FEFEFE
69	#DDD8EC	#FEFEFE
70	#AEA5D3	#FCFCFC
71	#A79DCF	#FBFBFB
72	#F8EEED	#FFFFFF
73	#A197CC	#FBFBFB
74	#CDC7E4	#FCFCFC
76	#EEEBF6	#FFFFFF
77	#FAFAFC	#FFFFFF
78	#C3BBDE	#FDFDFD
79	#DDD8ED	#FEFEFE
80	#ECD5D2	#FEFEFE
81	#A79DCF	#FBFBFB
82	#FBFAFD	#FFFFFF
83	#FAF9FC	#FFFFFF
85	#FAF9FC	#FFFFFF
86	#FBF6F5	#FFFFFF
87	#FAF9FC	#FFFFFF
88	#9085C2	#F9F9F9
89	#B7AED8	#FDFDFD
90	#C3BBDE	#FDFDFD
91	#E5E2F1	#FEFEFE
93	#BDB5DB	#FCFCFC
94	#D5CFE8	#FEFEFE
95	#C4BCDF	#FCFCFC
97	#C3BBDE	#FDFDFD
98	#EEECF6	#FFFFFF
99	#C3BBDE	#FDFDFD
100	#FBFAFD	#FFFFFF
101	#F9F9FC	#FFFFFF
102	#DCD7EC	#FEFEFE
103	#E8E5F3	#FEFEFE
104	#C3BBDE	#FDFDFD
105	#F8EEED	#FFFFFF
106	#FBFAFD	#FFFFFF
107	#E4E0F0	#FEFEFE
108	#A79DCF	#FBFBFB
109	#FAFAFC	#FFFFFF
110	#E8E5F3	#FEFEFE
111	#DCD7EC	#FEFEFE
112	#B7AFD8	#FDFDFD
114	#E7E3F2	#FEFEFE
115	#9A90C8	#FAFAFA
116	#B8AFD8	#FDFDFD
117	#DCD8EC	#FEFEFE
119	#B7AFD8	#FDFDFD
120	#D4CEE7	#FDFDFD
121	#A197CC	#FBFBFB
122	#CCC5E3	#FDFDFD
123	#D4CEE8	#FEFEFE
124	#CBC5E3	#FDFDFD
125	#D4CFE8	#FEFEFE
126	#D4CEE8	#FEFEFE
127	#A197CC	#FBFBFB
128	#B7AFD8	#FDFDFD
129	#D4CFE8	#FEFEFE
130	#D4CEE7	#FDFDFD
131	#D3CEE7	#FDFDFD
132	#AFA6D3	#FCFCFC
133	#FAF9FC	#FFFFFF
134	#FAF9FC	#FFFFFF
135	#FBFAFD	#FFFFFF
136	#C4BDDF	#FCFCFC
137	#C3BBDE	#FDFDFD
138	#DDD8ED	#FEFEFE
139	#E4E1F1	#FEFEFE
140	#D4CFE8	#FEFEFE
141	#C3BBDE	#FDFDFD
142	#C3BBDE	#FDFDFD
143	#EBD4D0	#FEFEFE
144	#B7AFD8	#FDFDFD
145	#FAFAFD	#FFFFFF
146	#FAF9FC	#FFFFFF
147	#FBFAFD	#FFFFFF
148	#D4CFE8	#FEFEFE
149	#FCF7F6	#FFFFFF
150	#FAF9FC	#FFFFFF
151	#FBF6F5	#FFFFFF
