x	y	group
3370.75	40.75	72876
3370.75	41.25	72876
3373.25	43.75	72876
3374.75	43.75	72876
3375.25	43.25	72876
3375.75	43.25	72876
3375.75	44.25	72876
3376.75	44.25	72876
3378.25	45.75	72876
3378.25	46.75	72876
3378.75	46.75	72876
3379.25	46.25	72876
3380.25	46.25	72876
3380.25	44.75	72876
3379.75	44.25	72876
3379.75	43.75	72876
3381.75	41.75	72876
3381.75	41.25	72876
3379.75	39.25	72876
3379.25	39.25	72876
3378.25	40.25	72876
3377.75	40.25	72876
3377.25	39.75	72876
3376.75	39.75	72876
3376.25	40.25	72876
3375.75	40.25	72876
3375.25	39.75	72876
3374.75	39.75	72876
3373.75	40.75	72876
3373.25	40.75	72876
3372.75	40.25	72876
3372.25	40.25	72876
3371.75	40.75	72876
3370.75	40.75	72876
