x	y	group
3366.25	209.25	67755
3366.25	209.75	67755
3366.75	209.75	67755
3367.75	208.75	67755
3368.75	208.75	67755
3369.75	207.75	67755
3370.75	207.75	67755
3372.25	206.25	67755
3372.75	206.25	67755
3372.75	207.75	67755
3372.25	208.25	67755
3372.25	208.75	67755
3372.75	208.75	67755
3373.75	207.75	67755
3374.75	207.75	67755
3374.75	207.25	67755
3373.75	206.25	67755
3373.75	203.25	67755
3373.25	202.75	67755
3372.75	202.75	67755
3372.25	203.25	67755
3370.75	203.25	67755
3370.75	202.25	67755
3370.25	201.75	67755
3370.25	200.75	67755
3369.75	200.75	67755
3369.25	201.25	67755
3368.75	201.25	67755
3367.75	200.25	67755
3367.25	200.25	67755
3367.25	201.25	67755
3366.75	201.75	67755
3365.75	201.75	67755
3365.75	203.25	67755
3366.75	204.25	67755
3367.25	204.25	67755
3367.25	203.75	67755
3366.75	203.25	67755
3366.75	202.75	67755
3367.25	202.25	67755
3367.75	202.25	67755
3367.75	203.25	67755
3368.75	203.25	67755
3369.25	203.75	67755
3369.25	204.25	67755
3368.25	204.25	67755
3367.75	204.75	67755
3367.75	206.25	67755
3368.75	207.25	67755
3368.75	207.75	67755
3368.25	207.75	67755
3367.75	207.25	67755
3367.25	207.25	67755
3367.25	208.25	67755
3366.25	208.25	67755
3366.25	209.25	67755
