x	y	group
1823.75	171.75	75242
1823.75	172.25	75242
1824.25	172.25	75242
1824.75	171.75	75242
1825.75	171.75	75242
1826.25	171.25	75242
1826.25	170.25	75242
1827.75	170.25	75242
1827.75	170.75	75242
1827.25	171.25	75242
1827.25	171.75	75242
1828.25	172.75	75242
1828.25	173.25	75242
1827.75	173.75	75242
1827.75	174.25	75242
1828.25	174.75	75242
1830.75	174.75	75242
1831.25	174.25	75242
1831.75	174.25	75242
1831.75	175.25	75242
1833.25	175.25	75242
1833.25	173.25	75242
1833.75	173.25	75242
1834.25	173.75	75242
1837.75	173.75	75242
1837.75	173.25	75242
1837.25	172.75	75242
1837.25	171.75	75242
1836.75	171.25	75242
1836.75	170.25	75242
1836.25	170.25	75242
1834.25	172.25	75242
1833.75	172.25	75242
1833.75	171.75	75242
1836.25	169.25	75242
1836.25	167.75	75242
1835.75	167.75	75242
1835.25	168.25	75242
1834.25	168.25	75242
1834.25	168.75	75242
1834.75	169.25	75242
1834.75	169.75	75242
1834.25	170.25	75242
1832.25	170.25	75242
1831.75	170.75	75242
1831.75	171.75	75242
1830.75	172.75	75242
1830.25	172.75	75242
1830.25	172.25	75242
1830.75	171.75	75242
1830.75	171.25	75242
1828.25	168.75	75242
1827.75	168.75	75242
1827.25	169.25	75242
1824.25	169.25	75242
1824.25	169.75	75242
1824.75	170.25	75242
1824.75	170.75	75242
1823.75	171.75	75242
