group	fill	colour
1	#E7CAC6	#FDFDFD
2	#DFBBB7	#FCFCFC
3	#F1E0DE	#FEFEFE
4	#F4E5E3	#FEFEFE
5	#E9CECA	#FEFEFE
6	#BC7C75	#FAFAFA
7	#F4E5E3	#FEFEFE
8	#F1E0DE	#FEFEFE
9	#E1BEBA	#FDFDFD
10	#FBFAFD	#FFFFFF
11	#ECD5D2	#FEFEFE
12	#F4E5E4	#FEFEFE
13	#CF9D97	#FCFCFC
14	#CF9C96	#FCFCFC
15	#FBFAFD	#FFFFFF
16	#CB9690	#FCFCFC
17	#FBF6F5	#FFFFFF
18	#FBFAFD	#FFFFFF
19	#FBF6F5	#FFFFFF
20	#D5CFE8	#FEFEFE
21	#F7EDEC	#FFFFFF
22	#EED9D6	#FEFEFE
23	#F7ECEA	#FFFFFF
24	#E9E5F3	#FEFEFE
25	#EBD2CF	#FDFDFD
26	#FAF4F3	#FFFFFF
27	#CF9D97	#FCFCFC
28	#EBD4D0	#FEFEFE
29	#FBF6F5	#FFFFFF
30	#EBD4D0	#FEFEFE
31	#F9F1F0	#FFFFFF
32	#E6C8C4	#FDFDFD
33	#E8CDCA	#FEFEFE
34	#EED9D6	#FEFEFE
35	#E2C0BC	#FDFDFD
36	#DFBAB6	#FCFCFC
37	#E8CECA	#FEFEFE
38	#F7ECEA	#FFFFFF
39	#F4E5E3	#FEFEFE
40	#FBF5F4	#FFFFFF
41	#D3A59F	#FCFCFC
42	#EBD3D0	#FEFEFE
43	#FEFDFD	#FFFFFF
44	#E4C4C0	#FDFDFD
45	#C48A83	#FBFBFB
46	#CF9D97	#FCFCFC
47	#EBD4D0	#FEFEFE
48	#CF9C96	#FCFCFC
49	#E2C0BC	#FDFDFD
50	#F1DFDD	#FEFEFE
52	#FBF6F5	#FFFFFF
53	#E2C0BC	#FDFDFD
54	#E2C0BC	#FDFDFD
55	#ECD5D2	#FEFEFE
56	#E2C0BC	#FDFDFD
57	#EED9D6	#FEFEFE
58	#F2E1DE	#FEFEFE
59	#F7ECEB	#FFFFFF
60	#DFBBB7	#FCFCFC
61	#FBF6F5	#FFFFFF
62	#ECD5D2	#FEFEFE
63	#E6C8C4	#FDFDFD
64	#E8CECA	#FEFEFE
65	#FFFEFE	#FFFFFF
66	#D4A59F	#FCFCFC
67	#FCFBFD	#FFFFFF
68	#E8CDCA	#FEFEFE
69	#FBF6F5	#FFFFFF
70	#DDD8ED	#FEFEFE
71	#ECD6D3	#FEFEFE
72	#FBF6F5	#FFFFFF
73	#F1E0DD	#FEFEFE
74	#F4E7E5	#FEFEFE
75	#F7ECEB	#FFFFFF
76	#FBFAFD	#FFFFFF
77	#D3A59F	#FCFCFC
78	#F0DCDA	#FEFEFE
79	#EFECF6	#FFFFFF
81	#C48A83	#FBFBFB
82	#D9AFAA	#FBFBFB
