group	fill	colour
1	#FFFFFF	#FFFFFF
2	#FCFCFE	#FFFFFF
3	#F6EAE9	#FEFEFE
4	#FBFAFD	#FFFFFF
5	#FBFAFD	#FFFFFF
6	#F8F7FB	#FFFFFF
7	#F3E3E1	#FDFDFD
8	#EDEBF5	#FEFEFE
9	#ECEAF5	#FDFDFD
10	#F7F6FB	#FEFEFE
11	#F6F5FA	#FEFEFE
12	#FCF8F8	#FFFFFF
13	#E8E5F3	#FCFCFC
14	#DCD7EC	#FCFCFC
15	#FDFCFE	#FFFFFF
16	#E4E0F0	#FDFDFD
17	#C8C1E1	#F9F9F9
18	#E0DCEE	#FCFCFC
19	#F5F3F9	#FEFEFE
20	#EAE7F4	#FEFEFE
21	#FDFAFA	#FFFFFF
22	#FEFCFC	#FFFFFF
23	#F4F3F9	#FEFEFE
24	#FCFCFD	#FFFFFF
25	#ECE9F5	#FEFEFE
26	#F7F6FB	#FEFEFE
27	#F7F6FB	#FFFFFF
28	#E1DDEF	#FDFDFD
29	#EDEAF5	#FEFEFE
30	#F1EEF7	#FEFEFE
31	#FCFCFD	#FFFFFF
32	#FFFFFF	#FFFFFF
33	#FEFDFD	#FFFFFF
34	#F8F7FB	#FEFEFE
35	#ECD5D2	#F9F9F9
36	#F7EDEB	#FEFEFE
37	#FDFAF9	#FFFFFF
38	#F9F8FC	#FFFFFF
39	#E4E0F0	#FDFDFD
40	#E2DEEF	#FCFCFC
41	#F4F3F9	#FEFEFE
42	#F4F2F9	#FEFEFE
43	#ECE9F5	#FDFDFD
44	#FBF6F5	#FFFFFF
45	#EDEBF5	#FEFEFE
46	#DFDAEE	#FBFBFB
47	#F8EFEE	#FEFEFE
48	#E7E4F2	#FDFDFD
49	#F9F2F1	#FEFEFE
50	#F1E1DE	#FDFDFD
51	#E4E0F0	#FDFDFD
52	#F9F1F0	#FEFEFE
53	#E3DFF0	#FCFCFC
54	#F5E9E8	#FEFEFE
55	#F8F0EE	#FEFEFE
56	#F6F4FA	#FFFFFF
57	#F7F6FB	#FEFEFE
58	#FFFFFF	#FFFFFF
59	#FBFBFD	#FFFFFF
60	#FEFEFE	#FFFFFF
61	#F9F1EF	#FEFEFE
62	#E7E3F2	#FDFDFD
63	#E8E4F2	#FDFDFD
64	#F8EFEE	#FEFEFE
65	#EAE7F4	#FDFDFD
66	#FDFCFE	#FFFFFF
67	#D4CEE7	#FCFCFC
68	#F7ECEB	#FEFEFE
69	#E8E4F2	#FDFDFD
70	#F2F0F8	#FEFEFE
71	#FEFDFC	#FFFFFF
72	#F6EBE9	#FEFEFE
73	#EFECF6	#FEFEFE
74	#EFEDF6	#FEFEFE
75	#F9F8FB	#FFFFFF
76	#EDEAF5	#FDFDFD
77	#EAE7F4	#FDFDFD
78	#F9F9FC	#FFFFFF
79	#DFDBEE	#FDFDFD
80	#F4F2F9	#FEFEFE
81	#FBFBFD	#FFFFFF
82	#FEFCFC	#FFFFFF
83	#FDFBFB	#FFFFFF
84	#FBF6F6	#FFFFFF
85	#FEFCFB	#FFFFFF
86	#EFEDF6	#FEFEFE
87	#FDFCFE	#FFFFFF
88	#F2E2DF	#FCFCFC
89	#F4F2F9	#FEFEFE
