x	y	group
1080.25	37.25	52376
1080.25	37.75	52376
1081.25	37.75	52376
1081.75	38.25	52376
1081.75	39.25	52376
1082.75	39.25	52376
1082.75	40.25	52376
1083.75	40.25	52376
1085.25	41.75	52376
1087.25	41.75	52376
1087.25	43.75	52376
1087.75	43.75	52376
1088.75	42.75	52376
1088.75	41.75	52376
1089.25	41.25	52376
1089.25	40.75	52376
1088.75	40.75	52376
1088.25	41.25	52376
1087.75	41.25	52376
1085.75	39.25	52376
1085.75	38.75	52376
1086.75	38.75	52376
1087.25	38.25	52376
1087.25	37.75	52376
1086.75	37.25	52376
1086.75	36.75	52376
1087.75	35.75	52376
1088.25	35.75	52376
1088.75	36.25	52376
1089.25	36.25	52376
1089.25	35.75	52376
1088.75	35.25	52376
1088.75	34.75	52376
1090.25	34.75	52376
1090.75	35.25	52376
1091.75	35.25	52376
1092.25	35.75	52376
1093.25	35.75	52376
1093.25	36.25	52376
1092.75	36.75	52376
1092.25	36.75	52376
1091.75	36.25	52376
1091.25	36.25	52376
1091.25	37.25	52376
1090.25	37.25	52376
1090.25	37.75	52376
1090.75	38.25	52376
1094.25	38.25	52376
1094.25	37.75	52376
1093.75	37.25	52376
1093.75	36.75	52376
1094.75	36.75	52376
1095.25	36.25	52376
1096.25	36.25	52376
1096.25	34.75	52376
1093.25	31.75	52376
1093.25	31.25	52376
1093.75	30.75	52376
1094.25	30.75	52376
1094.75	31.25	52376
1095.25	31.25	52376
1095.25	30.25	52376
1095.75	29.75	52376
1096.25	29.75	52376
1096.25	30.75	52376
1096.75	31.25	52376
1096.75	32.25	52376
1097.75	32.25	52376
1098.25	32.75	52376
1098.75	32.75	52376
1099.75	31.75	52376
1099.75	30.25	52376
1099.25	30.25	52376
1098.75	30.75	52376
1098.25	30.75	52376
1098.25	29.75	52376
1096.75	28.25	52376
1095.75	28.25	52376
1094.75	27.25	52376
1094.75	26.25	52376
1093.25	26.25	52376
1092.75	26.75	52376
1092.75	27.75	52376
1092.25	27.75	52376
1091.75	27.25	52376
1091.25	27.25	52376
1091.25	27.75	52376
1093.25	29.75	52376
1093.25	30.25	52376
1092.75	30.75	52376
1092.25	30.75	52376
1092.25	29.75	52376
1091.75	29.25	52376
1091.25	29.25	52376
1091.25	30.25	52376
1090.75	30.25	52376
1090.25	29.75	52376
1088.75	29.75	52376
1087.75	30.75	52376
1086.25	30.75	52376
1085.25	29.75	52376
1084.75	29.75	52376
1084.75	30.25	52376
1086.75	32.25	52376
1087.25	32.25	52376
1088.25	31.25	52376
1088.75	31.25	52376
1088.75	32.75	52376
1088.25	33.25	52376
1086.25	33.25	52376
1086.25	33.75	52376
1086.75	34.25	52376
1087.75	34.25	52376
1087.75	34.75	52376
1086.75	35.75	52376
1086.25	35.75	52376
1086.25	34.75	52376
1084.75	33.25	52376
1084.25	33.25	52376
1084.25	33.75	52376
1084.75	34.25	52376
1084.75	34.75	52376
1083.25	36.25	52376
1083.25	36.75	52376
1084.25	37.75	52376
1084.25	38.25	52376
1083.75	38.25	52376
1081.25	35.75	52376
1080.75	35.75	52376
1080.25	36.25	52376
1080.25	37.25	52376
