x	y	group
2372.25	22.25	16651
2372.25	22.75	16651
2373.25	22.75	16651
2373.75	23.25	16651
2374.25	23.25	16651
2374.75	22.75	16651
2375.25	22.75	16651
2375.75	23.25	16651
2375.75	23.75	16651
2375.25	24.25	16651
2375.25	24.75	16651
2376.75	26.25	16651
2377.25	26.25	16651
2378.25	25.25	16651
2378.25	24.25	16651
2378.75	23.75	16651
2379.75	23.75	16651
2379.75	22.75	16651
2380.75	22.75	16651
2380.75	21.75	16651
2382.75	19.75	16651
2382.75	19.25	16651
2378.75	15.25	16651
2377.75	15.25	16651
2373.75	11.25	16651
2373.25	11.25	16651
2373.25	11.75	16651
2373.75	12.25	16651
2373.75	12.75	16651
2370.75	15.75	16651
2369.75	15.75	16651
2368.75	16.75	16651
2368.75	18.25	16651
2372.25	21.75	16651
2372.25	22.25	16651
