group	fill	colour
2	#B7AFD8	#FDFDFD
3	#B8AFD8	#FDFDFD
4	#F8EEED	#FFFFFF
5	#EBD4D0	#FEFEFE
6	#D4CFE8	#FEFEFE
8	#D5CFE8	#FEFEFE
10	#D5CFE8	#FEFEFE
11	#E1BEBA	#FEFEFE
13	#EBD4D0	#FEFEFE
15	#D5CFE8	#FEFEFE
16	#C5BDDF	#FCFCFC
18	#E0BEB9	#FEFEFE
19	#C3BBDE	#FDFDFD
21	#E1BEB9	#FEFEFE
23	#D5CFE8	#FEFEFE
24	#E9E6F3	#FEFEFE
25	#D4CFE8	#FEFEFE
26	#A197CC	#FBFBFB
27	#DDD8EC	#FEFEFE
28	#F8EEED	#FFFFFF
30	#C3BBDE	#FDFDFD
31	#F4E5E3	#FEFEFE
32	#EBD4D0	#FEFEFE
33	#D5CFE8	#FEFEFE
34	#EEECF6	#FFFFFF
35	#E9E6F3	#FEFEFE
36	#EBD4D0	#FEFEFE
37	#E8E5F3	#FEFEFE
38	#DED9ED	#FEFEFE
39	#F1DFDD	#FEFEFE
40	#FAF9FC	#FFFFFF
41	#FBF6F6	#FFFFFF
42	#D3CEE7	#FDFDFD
43	#DEDAED	#FEFEFE
44	#E8E5F3	#FEFEFE
45	#EFECF6	#FFFFFF
47	#EBD4D0	#FEFEFE
48	#D5CFE8	#FEFEFE
49	#B7AFD8	#FDFDFD
50	#FAF9FC	#FFFFFF
53	#FAF9FC	#FFFFFF
54	#F1DFDD	#FEFEFE
55	#C3BBDE	#FDFDFD
56	#D9B0AA	#FDFDFD
58	#FAF9FC	#FFFFFF
59	#FAF9FC	#FFFFFF
60	#B8AFD8	#FDFDFD
61	#D5CFE8	#FEFEFE
62	#FAFAFD	#FFFFFF
64	#EBD4D0	#FEFEFE
65	#D4CFE8	#FEFEFE
66	#E9E6F3	#FEFEFE
68	#C3BBDE	#FDFDFD
69	#FAF9FC	#FFFFFF
70	#FAF9FC	#FFFFFF
71	#DDD8EC	#FEFEFE
73	#D4CFE8	#FEFEFE
74	#E9E6F3	#FEFEFE
75	#C3BBDE	#FDFDFD
76	#E9E5F3	#FEFEFE
77	#D5CFE8	#FEFEFE
78	#D5CFE8	#FEFEFE
79	#D4CFE8	#FEFEFE
80	#D5CFE8	#FEFEFE
81	#FAF9FC	#FFFFFF
83	#E9E5F3	#FEFEFE
84	#B7AFD8	#FDFDFD
85	#FBFAFD	#FFFFFF
86	#D5CFE8	#FEFEFE
87	#DDD8EC	#FEFEFE
88	#FBF6F5	#FFFFFF
89	#FAF9FC	#FFFFFF
91	#9A90C8	#FAFAFA
92	#F8EFED	#FFFFFF
93	#DDD8EC	#FEFEFE
94	#FAFAFD	#FFFFFF
95	#EEEBF6	#FFFFFF
