group	fill	colour
1	#DED9ED	#FDFDFD
2	#DEDAED	#FCFCFC
3	#D9D4EA	#FCFCFC
4	#BDB5DB	#FAFAFA
5	#B2A9D5	#F7F7F7
6	#D0CAE5	#FCFCFC
7	#B0A7D4	#F8F8F8
8	#E5E1F1	#FEFEFE
9	#BCB4DA	#FAFAFA
10	#CBC4E3	#FCFCFC
11	#C5BEE0	#FAFAFA
12	#D0CAE6	#FCFCFC
13	#BEB6DC	#FCFCFC
14	#C5BEE0	#FAFAFA
15	#BDB5DB	#FBFBFB
16	#B2A9D5	#FAFAFA
17	#7A70B7	#F4F4F4
18	#D4CFE8	#FDFDFD
19	#DEDAED	#FEFEFE
20	#A399CD	#F8F8F8
21	#AEA5D3	#FCFCFC
22	#DDD9ED	#FDFDFD
23	#B7AED8	#FAFAFA
24	#D4CEE8	#FEFEFE
25	#C3BBDE	#F9F9F9
26	#BBB3DA	#FAFAFA
27	#B5ACD7	#F8F8F8
28	#D7D2EA	#FDFDFD
29	#E4E0F0	#FEFEFE
30	#E5E2F1	#FEFEFE
31	#D7D1E9	#FDFDFD
32	#F6F4FA	#FFFFFF
33	#E5E2F1	#FEFEFE
34	#D4CFE8	#FEFEFE
36	#CEC8E4	#FBFBFB
37	#E1BEBA	#FEFEFE
42	#FBF6F5	#FFFFFF
43	#E8E5F3	#FEFEFE
44	#D7D2E9	#FDFDFD
45	#D5CFE8	#FEFEFE
46	#DDD8EC	#FDFDFD
47	#C9C2E2	#FBFBFB
48	#BDB5DB	#F7F7F7
49	#C7C0E1	#F8F8F8
50	#B2A9D5	#FAFAFA
52	#DED9ED	#FDFDFD
53	#DED9ED	#FDFDFD
54	#BBB3DA	#F9F9F9
55	#B7AFD8	#F5F5F5
56	#D8D3EA	#FDFDFD
57	#D8D3EA	#FDFDFD
58	#AEA5D3	#FCFCFC
59	#CCC5E3	#FAFAFA
60	#D3CDE7	#FCFCFC
61	#EAE7F3	#FEFEFE
62	#9F95CB	#F7F7F7
63	#D6D1E9	#FDFDFD
64	#D5CFE8	#FDFDFD
65	#A79ECF	#F9F9F9
66	#968CC6	#F5F5F5
67	#E5E1F1	#FEFEFE
68	#C2BADE	#FBFBFB
69	#D8D3EA	#FDFDFD
70	#8278BB	#F6F6F6
71	#B1A8D5	#FAFAFA
72	#A79ECF	#FBFBFB
73	#DCD7EC	#FEFEFE
74	#EEECF6	#FEFEFE
75	#E7E4F2	#FDFDFD
76	#C2BADE	#FBFBFB
77	#EAE7F3	#FEFEFE
78	#D2CCE6	#FBFBFB
79	#BDB5DB	#FCFCFC
80	#948AC5	#F9F9F9
81	#E4E0F0	#FEFEFE
82	#F7ECEB	#FFFFFF
83	#FAF9FC	#FFFFFF
84	#D4CFE8	#FEFEFE
85	#EBD4D0	#FEFEFE
86	#C7BFE0	#F6F6F6
88	#EBD4D0	#FEFEFE
91	#E1BEB9	#FEFEFE
92	#FAF9FC	#FFFFFF
94	#AFA6D3	#FCFCFC
97	#DEDAED	#FBFBFB
98	#B7AFD8	#F7F7F7
99	#D4CFE8	#FCFCFC
100	#D3CDE7	#FBFBFB
101	#B9B1D9	#F2F2F2
102	#BFB7DC	#F9F9F9
103	#E8E5F3	#FEFEFE
104	#B7AED8	#FAFAFA
105	#D5D0E8	#FCFCFC
106	#CCC5E3	#FCFCFC
107	#C6BFE0	#FAFAFA
108	#DED9ED	#FDFDFD
109	#E2DEEF	#FDFDFD
110	#CCC5E3	#FAFAFA
111	#B3ABD6	#F9F9F9
112	#E1DDEF	#FDFDFD
113	#9F95CB	#F7F7F7
114	#D9D4EB	#FCFCFC
115	#C5BEE0	#F8F8F8
116	#B7AFD8	#FAFAFA
117	#7E73B9	#F5F5F5
118	#9F95CB	#F7F7F7
119	#B1A8D4	#FAFAFA
120	#D9D3EA	#FDFDFD
121	#C5BEE0	#FBFBFB
122	#B7AED8	#FBFBFB
123	#DED9ED	#FEFEFE
124	#B7AED8	#FBFBFB
125	#958BC5	#F9F9F9
126	#BBB3DA	#F9F9F9
127	#9C91C9	#F6F6F6
128	#C9C2E2	#FBFBFB
129	#8B80C0	#F8F8F8
130	#A89ED0	#F9F9F9
131	#DDD8EC	#FEFEFE
132	#E4E0F0	#FEFEFE
133	#FAF9FC	#FFFFFF
134	#EBD3D0	#FEFEFE
136	#EBD3D0	#FEFEFE
137	#B7AFD8	#FAFAFA
141	#D09E98	#FCFCFC
142	#EBD4D0	#FEFEFE
144	#FAFAFD	#FFFFFF
145	#D5CFE8	#FEFEFE
146	#B7AFD8	#FDFDFD
147	#BFB7DC	#FAFAFA
148	#C5BEE0	#F8F8F8
149	#F6F4FA	#FFFFFF
150	#B7AFD8	#FAFAFA
151	#B0A7D4	#F6F6F6
153	#BAB1D9	#F9F9F9
154	#ADA4D2	#F8F8F8
155	#6C63B0	#EFEFEF
156	#DDD8EC	#FCFCFC
157	#C2BBDE	#FAFAFA
158	#C2BADE	#FBFBFB
