x	y	group
1138.25	266.25	16224
1138.25	266.75	16224
1138.75	267.25	16224
1139.25	267.25	16224
1139.25	266.25	16224
1140.25	266.25	16224
1140.25	265.25	16224
1143.25	265.25	16224
1143.25	264.75	16224
1142.25	263.75	16224
1142.25	263.25	16224
1143.25	263.25	16224
1143.75	262.75	16224
1144.25	262.75	16224
1144.25	263.25	16224
1143.75	263.75	16224
1143.75	264.25	16224
1144.75	264.25	16224
1144.75	265.75	16224
1144.25	266.25	16224
1143.25	266.25	16224
1143.25	266.75	16224
1143.75	267.25	16224
1144.75	267.25	16224
1146.75	269.25	16224
1147.75	269.25	16224
1148.25	269.75	16224
1148.75	269.75	16224
1148.75	269.25	16224
1147.25	267.75	16224
1146.25	267.75	16224
1146.25	266.75	16224
1145.25	266.75	16224
1145.25	266.25	16224
1146.25	265.25	16224
1146.25	264.75	16224
1145.75	264.25	16224
1145.75	263.75	16224
1146.25	263.75	16224
1146.75	264.25	16224
1147.75	264.25	16224
1147.75	264.75	16224
1146.75	265.75	16224
1146.75	266.25	16224
1147.75	266.25	16224
1147.75	267.25	16224
1148.25	267.75	16224
1149.75	267.75	16224
1150.25	267.25	16224
1150.25	265.25	16224
1150.75	265.25	16224
1151.25	265.75	16224
1151.75	265.75	16224
1153.25	264.25	16224
1153.75	264.25	16224
1153.75	264.75	16224
1152.75	265.75	16224
1152.75	267.25	16224
1153.25	267.75	16224
1154.75	267.75	16224
1154.75	266.75	16224
1155.25	266.75	16224
1156.25	267.75	16224
1156.75	267.75	16224
1156.75	267.25	16224
1156.25	266.75	16224
1156.25	266.25	16224
1156.75	265.75	16224
1156.75	265.25	16224
1156.25	264.75	16224
1156.25	264.25	16224
1156.75	264.25	16224
1157.25	264.75	16224
1157.75	264.75	16224
1158.25	264.25	16224
1158.75	264.25	16224
1161.25	266.75	16224
1161.25	267.25	16224
1160.25	267.25	16224
1160.25	268.25	16224
1159.75	268.75	16224
1159.75	269.25	16224
1160.25	269.25	16224
1160.75	268.75	16224
1161.75	268.75	16224
1161.75	267.75	16224
1162.25	267.25	16224
1162.75	267.25	16224
1162.75	268.25	16224
1163.25	268.75	16224
1163.75	268.75	16224
1163.75	267.25	16224
1161.75	265.25	16224
1161.75	260.25	16224
1160.25	260.25	16224
1160.25	260.75	16224
1160.75	261.25	16224
1160.75	261.75	16224
1160.25	261.75	16224
1158.75	260.25	16224
1158.75	258.75	16224
1160.75	258.75	16224
1160.75	258.25	16224
1160.25	257.75	16224
1158.25	257.75	16224
1158.25	256.75	16224
1157.25	255.75	16224
1157.25	254.75	16224
1156.75	254.25	16224
1156.75	253.25	16224
1155.25	253.25	16224
1155.25	256.25	16224
1154.75	256.75	16224
1153.75	256.75	16224
1153.75	258.25	16224
1154.25	258.75	16224
1154.75	258.75	16224
1154.75	257.75	16224
1155.25	257.75	16224
1156.25	258.75	16224
1156.25	259.25	16224
1155.75	259.75	16224
1154.75	259.75	16224
1154.25	260.25	16224
1153.75	260.25	16224
1153.75	259.25	16224
1153.25	258.75	16224
1152.75	258.75	16224
1152.75	259.75	16224
1151.75	259.75	16224
1150.75	260.75	16224
1150.25	260.75	16224
1150.25	259.75	16224
1149.25	258.75	16224
1148.25	258.75	16224
1148.25	258.25	16224
1148.75	257.75	16224
1148.75	257.25	16224
1146.75	257.25	16224
1146.75	256.25	16224
1146.25	256.25	16224
1145.75	256.75	16224
1145.25	256.75	16224
1144.75	256.25	16224
1144.75	253.75	16224
1145.25	253.75	16224
1145.75	254.25	16224
1146.25	254.25	16224
1146.25	253.25	16224
1146.75	252.75	16224
1146.75	252.25	16224
1146.25	252.25	16224
1145.75	252.75	16224
1144.75	252.75	16224
1143.75	253.75	16224
1143.75	256.75	16224
1142.75	257.75	16224
1142.75	258.75	16224
1142.25	258.75	16224
1141.75	258.25	16224
1141.25	258.25	16224
1141.25	259.25	16224
1140.75	259.25	16224
1140.25	258.75	16224
1139.75	258.75	16224
1139.75	259.25	16224
1140.75	260.25	16224
1140.75	260.75	16224
1140.25	260.75	16224
1139.75	260.25	16224
1138.25	260.25	16224
1138.25	260.75	16224
1138.75	261.25	16224
1138.75	261.75	16224
1137.75	261.75	16224
1137.75	262.25	16224
1138.25	262.75	16224
1139.25	262.75	16224
1139.25	263.75	16224
1140.25	263.75	16224
1140.25	264.25	16224
1138.25	266.25	16224
