x	y	group
3338.25	6.25	60401
3338.25	6.75	60401
3338.75	7.25	60401
3339.75	7.25	60401
3340.75	8.25	60401
3340.75	9.25	60401
3341.75	9.25	60401
3342.25	9.75	60401
3343.75	9.75	60401
3346.75	6.75	60401
3347.25	6.75	60401
3347.75	7.25	60401
3349.25	7.25	60401
3349.75	6.75	60401
3349.75	6.25	60401
3347.75	4.25	60401
3347.25	4.25	60401
3346.75	4.75	60401
3345.25	4.75	60401
3345.25	3.75	60401
3344.75	3.25	60401
3344.75	2.75	60401
3345.25	2.25	60401
3345.25	1.75	60401
3344.75	1.75	60401
3343.75	2.75	60401
3343.25	2.75	60401
3342.75	2.25	60401
3342.25	2.25	60401
3338.25	6.25	60401
