group	fill	colour
1	#F4E7E5	#FEFEFE
2	#F1E0DE	#FEFEFE
3	#F4E6E5	#FEFEFE
4	#E3C3BE	#FCFCFC
5	#E6C8C4	#FCFCFC
6	#F3F1F8	#FEFEFE
7	#FFFEFE	#FFFFFF
8	#F3E5E3	#FEFEFE
9	#F6F5FA	#FFFFFF
10	#F8F7FB	#FFFFFF
11	#F1EFF7	#FEFEFE
12	#FBF6F5	#FFFFFF
13	#F4E5E3	#FEFEFE
14	#FEFDFE	#FFFFFF
15	#FEFCFB	#FFFFFF
16	#EBE8F4	#FEFEFE
17	#FDFAFA	#FFFFFF
18	#E5E2F1	#FDFDFD
19	#F7ECEB	#FEFEFE
20	#D4A6A0	#FAFAFA
21	#FFFEFE	#FFFFFF
22	#F1E0DE	#FEFEFE
23	#FEFEFE	#FFFFFF
24	#F5E9E7	#FEFEFE
25	#DDB8B3	#FCFCFC
26	#FCFBFD	#FFFFFF
27	#FFFFFF	#FFFFFF
28	#EDD7D5	#FDFDFD
29	#FCFBFD	#FFFFFF
30	#E7CAC6	#FDFDFD
31	#D3A59F	#FCFCFC
32	#C48982	#FBFBFB
33	#F0DDDB	#FEFEFE
34	#F4E6E4	#FEFEFE
35	#F0EDF7	#FEFEFE
36	#F0EEF7	#FEFEFE
37	#D5A8A2	#FAFAFA
38	#DDD8ED	#FDFDFD
39	#F4E7E5	#FEFEFE
40	#EAE8F4	#FEFEFE
41	#F6EAE9	#FEFEFE
42	#E7CAC7	#FDFDFD
43	#E9E6F3	#FEFEFE
44	#FDFDFE	#FFFFFF
45	#F5E7E6	#FEFEFE
46	#EDEAF5	#FEFEFE
47	#FEFDFD	#FFFFFF
48	#FEFEFE	#FFFFFF
49	#F6EBEA	#FEFEFE
50	#F0DDDB	#FEFEFE
52	#F5F4FA	#FFFFFF
53	#EED9D7	#FDFDFD
54	#E4C4C0	#FDFDFD
55	#EDEBF5	#FEFEFE
56	#F7ECEB	#FEFEFE
57	#F9F2F1	#FEFEFE
58	#F1E0DE	#FEFEFE
59	#FEFCFB	#FFFFFF
60	#F4F3F9	#FEFEFE
61	#FFFEFE	#FFFFFF
62	#F2F1F8	#FEFEFE
63	#E1DDEF	#FDFDFD
64	#F4E6E4	#FEFEFE
65	#FAF3F3	#FFFFFF
66	#FCF7F6	#FFFFFF
67	#F0DEDB	#FEFEFE
68	#FCF9F8	#FFFFFF
69	#F5F4FA	#FFFFFF
70	#FCF7F7	#FFFFFF
71	#FCF8F7	#FFFFFF
72	#F2F1F8	#FFFFFF
73	#F8F8FB	#FFFFFF
74	#FAF9FC	#FFFFFF
75	#EDD7D4	#FDFDFD
76	#FAF4F3	#FFFFFF
77	#DEB9B4	#FCFCFC
78	#FBF5F4	#FFFFFF
79	#F5E8E6	#FEFEFE
80	#F2E2E0	#FEFEFE
81	#F4E5E3	#FEFEFE
82	#FFFFFF	#FFFFFF
83	#F1E0DD	#FEFEFE
84	#F0DEDB	#FEFEFE
85	#FFFFFF	#FFFFFF
86	#FBFAFD	#FFFFFF
87	#FCF9F9	#FFFFFF
88	#EFEDF6	#FEFEFE
89	#FBF5F4	#FFFFFF
90	#FCF9F8	#FFFFFF
91	#EFDBD8	#FDFDFD
92	#E6C8C4	#FDFDFD
93	#FBF6F6	#FFFFFF
94	#FAF3F2	#FFFFFF
95	#F9F2F1	#FFFFFF
97	#F2E2DF	#FEFEFE
98	#EED9D7	#FEFEFE
99	#E6C8C4	#FDFDFD
100	#FDFBFB	#FFFFFF
101	#F3E4E2	#FEFEFE
102	#EBE8F4	#FEFEFE
103	#F6F4FA	#FFFFFF
104	#ECD4D1	#FDFDFD
105	#F8EEED	#FFFFFF
106	#EED9D6	#FEFEFE
107	#F8F7FB	#FEFEFE
108	#FFFFFF	#FFFFFF
109	#F3E4E2	#FEFEFE
110	#EFEDF6	#FEFEFE
111	#FFFEFE	#FFFFFF
112	#FEFCFC	#FFFFFF
113	#FFFEFE	#FFFFFF
114	#F9F8FC	#FFFFFF
115	#F4F2F9	#FEFEFE
116	#F6F5FA	#FFFFFF
117	#F2F0F8	#FEFEFE
118	#F6EAE8	#FEFEFE
119	#EFECF6	#FEFEFE
120	#FFFFFF	#FFFFFF
121	#F1E0DE	#FEFEFE
122	#F8F7FB	#FFFFFF
123	#F2F0F8	#FEFEFE
124	#F1EFF7	#FEFEFE
125	#F4E5E3	#FEFEFE
