group	fill	colour
1	#EBD4D0	#FEFEFE
2	#F1E0DE	#FEFEFE
3	#E8CDCA	#FEFEFE
4	#F7ECEB	#FFFFFF
5	#F1E0DE	#FEFEFE
6	#D3A59F	#FCFCFC
7	#CC9891	#FCFCFC
8	#F1E0DE	#FEFEFE
9	#DDD8EC	#FEFEFE
10	#FBFAFD	#FFFFFF
11	#F1E0DD	#FEFEFE
12	#E1BEB9	#FEFEFE
13	#DDD8EC	#FEFEFE
14	#CBC5E3	#FDFDFD
15	#E8E5F3	#FEFEFE
16	#F1DFDD	#FEFEFE
17	#E9E6F3	#FEFEFE
18	#E8E5F3	#FEFEFE
19	#EFECF6	#FEFEFE
20	#E8E5F3	#FEFEFE
21	#C3BBDE	#FDFDFD
22	#F7ECEB	#FFFFFF
23	#E8E5F3	#FEFEFE
24	#EEECF6	#FEFEFE
25	#F9F8FC	#FFFFFF
26	#F1E0DD	#FEFEFE
27	#FAF9FC	#FFFFFF
28	#E8E5F3	#FEFEFE
29	#EBD4D0	#FEFEFE
30	#EEECF6	#FFFFFF
31	#DDD8EC	#FEFEFE
32	#D9B0AA	#FDFDFD
33	#F8EEED	#FFFFFF
34	#FFFEFE	#FFFFFF
35	#D5CFE8	#FEFEFE
36	#FEFDFD	#FFFFFF
37	#B7AED8	#FDFDFD
38	#FAF9FC	#FFFFFF
39	#F8EEED	#FFFFFF
40	#FAF9FC	#FFFFFF
41	#C3BBDE	#FDFDFD
42	#FBFAFD	#FFFFFF
43	#F8EEED	#FFFFFF
44	#FAF9FC	#FFFFFF
45	#ECD5D2	#FEFEFE
46	#D4A6A0	#FCFCFC
47	#F3E5E3	#FEFEFE
48	#C0847D	#FAFAFA
49	#ECD5D2	#FEFEFE
50	#F7EDEB	#FFFFFF
52	#F1DFDD	#FEFEFE
53	#FBF5F5	#FFFFFF
54	#ECD6D3	#FEFEFE
55	#FEFDFD	#FFFFFF
56	#DDD8EC	#FEFEFE
57	#FBF6F5	#FFFFFF
58	#D4CFE8	#FEFEFE
