x	y	group
2839.75	738.75	15019
2839.75	739.25	15019
2840.25	739.25	15019
2840.75	738.75	15019
2841.25	738.75	15019
2841.25	739.25	15019
2840.75	739.75	15019
2840.75	740.25	15019
2842.25	741.75	15019
2842.75	741.75	15019
2843.75	740.75	15019
2845.75	740.75	15019
2846.25	740.25	15019
2846.25	739.75	15019
2845.75	739.25	15019
2845.75	738.75	15019
2846.25	738.75	15019
2847.75	740.25	15019
2848.25	740.25	15019
2848.25	739.25	15019
2849.75	739.25	15019
2850.25	739.75	15019
2852.25	739.75	15019
2852.25	740.75	15019
2853.25	740.75	15019
2853.25	742.75	15019
2853.75	743.25	15019
2853.75	743.75	15019
2853.25	744.25	15019
2853.25	744.75	15019
2853.75	744.75	15019
2855.25	743.25	15019
2855.75	743.25	15019
2856.25	743.75	15019
2856.25	744.75	15019
2856.75	744.75	15019
2857.25	744.25	15019
2857.75	744.25	15019
2858.25	744.75	15019
2859.25	744.75	15019
2859.25	745.25	15019
2858.75	745.75	15019
2858.75	746.75	15019
2857.25	746.75	15019
2856.75	746.25	15019
2856.25	746.25	15019
2856.25	746.75	15019
2858.25	748.75	15019
2858.25	749.25	15019
2857.25	749.25	15019
2857.25	749.75	15019
2858.25	750.75	15019
2858.25	751.75	15019
2858.75	751.75	15019
2859.25	751.25	15019
2860.75	751.25	15019
2861.25	751.75	15019
2861.25	752.25	15019
2860.25	752.25	15019
2859.75	752.75	15019
2859.75	753.25	15019
2861.75	753.25	15019
2861.75	754.25	15019
2863.25	754.25	15019
2863.25	753.75	15019
2862.25	752.75	15019
2862.25	751.75	15019
2861.75	751.25	15019
2861.75	750.75	15019
2862.25	750.75	15019
2864.25	752.75	15019
2865.25	752.75	15019
2867.25	754.75	15019
2867.75	754.75	15019
2867.75	753.75	15019
2868.25	753.25	15019
2868.25	752.75	15019
2867.25	751.75	15019
2866.25	751.75	15019
2864.75	750.25	15019
2864.75	749.75	15019
2865.25	749.25	15019
2865.25	748.75	15019
2864.75	748.25	15019
2863.75	748.25	15019
2863.75	747.75	15019
2864.25	747.25	15019
2864.75	747.25	15019
2866.25	748.75	15019
2866.25	749.75	15019
2867.75	751.25	15019
2868.25	751.25	15019
2868.25	750.25	15019
2869.25	749.25	15019
2870.25	749.25	15019
2870.25	748.75	15019
2869.25	747.75	15019
2869.25	746.75	15019
2868.75	746.25	15019
2868.25	746.25	15019
2868.25	747.25	15019
2866.75	747.25	15019
2866.75	745.75	15019
2867.75	745.75	15019
2868.25	745.25	15019
2868.25	744.75	15019
2866.25	744.75	15019
2866.25	744.25	15019
2866.75	743.75	15019
2866.75	742.75	15019
2868.25	741.25	15019
2868.25	739.75	15019
2866.75	738.25	15019
2866.25	738.25	15019
2865.75	738.75	15019
2865.25	738.75	15019
2865.25	737.75	15019
2864.75	737.75	15019
2864.25	738.25	15019
2864.25	738.75	15019
2864.75	739.25	15019
2864.75	739.75	15019
2864.25	739.75	15019
2863.75	739.25	15019
2863.25	739.25	15019
2862.25	740.25	15019
2861.75	740.25	15019
2861.25	739.75	15019
2861.25	739.25	15019
2862.75	737.75	15019
2862.75	734.25	15019
2861.75	733.25	15019
2861.75	732.75	15019
2862.25	732.25	15019
2862.75	732.25	15019
2863.25	732.75	15019
2863.75	732.75	15019
2864.25	732.25	15019
2864.25	731.75	15019
2863.75	731.25	15019
2863.75	730.75	15019
2864.25	730.25	15019
2864.25	728.75	15019
2863.25	728.75	15019
2863.25	727.75	15019
2862.25	726.75	15019
2862.25	725.75	15019
2860.75	725.75	15019
2860.25	726.25	15019
2859.75	726.25	15019
2859.75	725.75	15019
2860.25	725.25	15019
2860.25	724.75	15019
2858.25	722.75	15019
2857.25	722.75	15019
2857.25	721.25	15019
2858.25	721.25	15019
2858.25	719.75	15019
2857.75	719.75	15019
2856.75	720.75	15019
2855.25	720.75	15019
2854.75	720.25	15019
2854.75	719.25	15019
2854.25	718.75	15019
2854.25	717.75	15019
2852.75	716.25	15019
2852.25	716.25	15019
2852.25	717.25	15019
2851.75	717.25	15019
2850.25	715.75	15019
2850.25	714.75	15019
2849.75	714.25	15019
2849.25	714.25	15019
2848.75	714.75	15019
2846.75	714.75	15019
2845.75	715.75	15019
2845.25	715.75	15019
2844.25	714.75	15019
2843.75	714.75	15019
2843.75	715.25	15019
2845.25	716.75	15019
2845.25	718.25	15019
2841.75	721.75	15019
2840.75	721.75	15019
2840.75	722.75	15019
2839.25	724.25	15019
2838.75	724.25	15019
2838.75	723.75	15019
2839.25	723.25	15019
2839.25	722.75	15019
2838.75	722.25	15019
2838.25	722.25	15019
2838.25	723.25	15019
2837.25	723.25	15019
2836.25	724.25	15019
2836.25	724.75	15019
2836.75	725.25	15019
2836.75	725.75	15019
2836.25	726.25	15019
2835.75	726.25	15019
2835.25	725.75	15019
2834.75	725.75	15019
2834.75	728.25	15019
2835.75	729.25	15019
2835.75	729.75	15019
2835.25	730.25	15019
2835.25	730.75	15019
2837.25	730.75	15019
2838.25	731.75	15019
2839.25	731.75	15019
2839.25	732.25	15019
2838.25	733.25	15019
2838.25	733.75	15019
2839.25	733.75	15019
2839.25	734.25	15019
2838.75	734.75	15019
2838.75	736.25	15019
2839.25	736.25	15019
2839.75	735.75	15019
2840.25	735.75	15019
2840.25	737.25	15019
2839.25	737.25	15019
2839.25	737.75	15019
2839.75	738.25	15019
2839.75	738.75	15019
