x	y	clickSelects
0.0422117154030599	-2.08540762819306	2299
0.10538189810385	-2.24367803091472	2299
0.03144008975609	-2.06077469409319	6530
-0.01172935318895	-1.93540419121807	5462
-0.10705173770202	-1.66212525181457	2069
-0.10909127608771	-1.68242784806157	5496
0.12462022835917	-2.31426815550757	1035
0.10171247401194	-2.21261415267952	219
0.12364005234859	-2.28371268576132	5496
0.0318849141827502	-2.06314977688364	219
0.10584346336446	-2.24220912383093	2069
0.05371572724497	-2.11098736772284	2069
0.0238623962253799	-2.02225887977166	2069
0.1014820191634	-2.23431401931099	5496
0.07644436356202	-2.18210869417478	2069
0.0731250830130601	-2.15124956849287	201
-0.0102526903584899	-1.96690725377463	1061
0.0346971307395298	-2.03983774894208	219
-0.0572075883880001	-1.83696598424945	2069
-0.0394470182250601	1.65600058201613	1754
0.1032561612415	-2.243801136062	2069
-0.00696865577257988	-1.94418566081002	5496
0.10936029072372	-2.2502359917205	1061
0.0112285429943602	-1.98837972509638	1061
0.00173915850474993	-0.112507634580223	2069
0.0140127755531898	-2.02137243534484	2069
0.0541276703067499	-2.13987299440387	279
0.0388168576827899	-2.07543871921103	1104
-0.0547821769318202	-1.8167542897967	1061
-0.11237269054978	-1.64614951715146	1061
0.05222201480905	-2.10939403413882	1061
0.0494293053088901	-2.10369927602688	1061
-0.0126122605624799	-1.93628789673978	2069
0.0634826537054098	-2.13533953715929	279
-0.0340435494481999	-1.88843964185175	1061
0.10721494536825	-2.24644024420139	2381
0.0805226985899599	-2.16751147879175	1176
0.11413962299007	-0.544829524473425	1061
-0.0713602877975199	-1.77265174424669	2381
-0.0754658870192402	-1.76617812891862	2088
-0.0326430882023998	-1.89686085170026	2088
0.1060498783934	-2.24582327999384	279
0.03002543457572	-2.05575742730933	5697
0.12397072371321	-2.28824104978185	5804
0.0630492773104399	-0.356348408180822	5804
-0.03271012031863	-1.89286790931074	2088
-0.0985954572419998	-1.71472052361654	5804
-0.0885146691967602	-1.70555338987921	2299
-0.0383651449904101	0.0476863777654746	3401
0.11179974214864	-2.2578861274322	201
-0.0671317067799802	-1.81351163157555	5804
-0.0203114080744	-1.91762124910078	2080
0.11153412021375	-2.2607740782624	1754
0.0300015310858299	-2.06345743605802	887
-0.0415172224334501	-1.8687733806525	5060
0.11432769104739	-2.26163927552706	201
0.0988846379734101	-2.23655928041822	436
0.0969341968589399	-2.23011304389006	5060
0.1060498783934	-2.24582327999384	6790
-0.0884124260216601	-1.73760762775771	2069
-0.07171829201737	-1.77039076406092	3727
0.0112285429943602	-1.98837972509638	4763
0.0422750806410201	-2.08427227266937	463
-0.0231202376227699	-1.91177035902159	314
0.11147558104053	-2.25852993935156	314
-0.0508432310298099	-1.82371019030754	463
-0.0756571706540301	0.206945263880791	5946
-0.0146224093685099	-0.0589192781896566	5946
-0.10623501121759	-1.66189013398256	5946
0.0906387192800899	-2.21373319018619	5946
0.11334697861006	-2.26723317846813	900
-0.0826208467474201	-1.75012497851483	314
-0.0933745264579202	-1.69301865441018	1748
0.09072309091925	-2.21534806222315	2069
-0.00347643520921981	-1.95914931241199	4
0.0829388271637299	-2.17200715540376	5946
-0.0439597530144802	-1.83852860710137	73
0.00870688536459996	-1.98097770803927	3257
-0.0487491062953902	-1.85881081648181	3148
-0.01672179409191	-1.92495900507926	73
0.04759528620521	-2.09777925670464	1748
-0.0357143940119902	-1.87999895026896	73
0.11462044496698	-2.26090786772471	73
0.0850401508318699	-2.17571597261094	314
0.10488875508454	-2.2482637768919	1217
0.0588360647672999	-2.14610865756921	73
0.05409918444008	-2.11124138703054	73
0.0848168591851901	-2.2064542033319	1257
-0.08456815177626	-1.7410030243424	4447
0.12214711510693	-2.28452557024689	2896
0.0067879031176501	-1.98434575185734	5706
-0.0998085163692699	-1.67927047082499	5419
0.0815914804481599	-2.17460238720836	73
0.0964816491650402	-2.227032822003	5705
0.00208788460964993	-1.96555155332481	5705
0.0850859288349399	-2.20216196061251	1073
-0.0113080262248002	-1.93859763813957	5705
0.0481587221234099	-2.10184374861431	5707
-0.09700775530469	-1.71184897305552	5706
0.12408220806924	-2.28523237124502	4981
-0.12093506985795	-1.62810390616789	806
-0.0294325051809299	-0.0111976508856602	715
0.0268243438232001	-2.05387012891205	6106
-0.0315301965249599	-1.86745797000046	834
0.0168598139678999	-2.02544176212686	212
0.0725308026082101	-2.14755777927875	5706
0.12498916654548	-0.63499888609177	314
-0.11276736570881	-1.65404477532728	715
-0.1094136835657	-1.68491921197011	715
0.0432936006913098	-2.09011594291637	5337
-0.12125933866597	-1.6294146404602	1066
0.0568301337395298	-2.14558768115048	6879
-0.0811248601339001	-1.75181344954958	475
0.1139898262633	-2.29400953997931	475
0.11948564005261	-0.585493782347156	5706
0.0752294953402899	-0.416211408258101	2632
-0.0300150924249198	-1.90020992282067	715
0.0825669548491499	-2.19493637437102	715
0.11803329423107	-2.27215921537166	1073
-0.11130175917985	-1.65348963669981	1334
-0.0680868929201699	-1.78141262161402	1490
-0.00671984122485991	-1.9458910263346	2773
0.0835461967438502	-2.20436325286777	715
-0.0551914057766201	-1.80973043467241	4770
-0.0182407889624701	1.58730965576138	717
-0.12211214538986	-1.65708576787977	6106
-0.0192490359322202	1.5971709925025	717
-0.08706556802787	1.91503024459747	2704
-0.0119516111332398	-1.9367350499876	6879
-0.10786849399158	-1.66331296826359	1843
0.11381489292109	-0.565951248832946	6879
0.0749685537059301	-0.412865531119142	715
0.0265301369628301	-2.0533765918161	475
-0.0356678020129699	-1.86464024383547	6697
0.0375841285810399	-2.07338870741964	6697
0.0765695987681099	-2.1861391213574	6697
0.0659777499392402	-2.14001032128261	475
-0.0417824823466599	-1.87904851780157	212
0.0280489459901498	-2.05981060672974	5707
0.0375841285810399	-2.07338870741964	494
-0.0273838855063402	-1.90121407158643	212
0.10121633785659	-2.23762101210403	598
0.0196685446179301	-2.03667684879117	4931
-0.0307255570979001	-1.89849990609934	212
-0.0549541972560999	-1.84129760842665	598
-0.11162801177734	-1.67917149746746	1303
-0.0115117591779201	-1.93535882520039	1303
0.0138657219174698	-1.99857325793677	2632
0.10008791535871	-2.23248482075616	598
-0.06178774575914	-1.8215397669353	598
0.12050601414291	-2.27255646395113	212
-0.0900159645474901	-1.70110415972505	1303
0.08348675980863	-2.20003558189243	1334
0.11646043062015	-2.26550335781949	475
-0.0473570693971599	0.0854243905024905	212
-0.06910719577969	-1.75187138596891	4254
0.10818483881709	-2.25266097477643	598
0.0123891289993998	-2.01693193826705	598
-0.03586992368942	-1.88223022282285	598
-0.0171982968591302	-1.92865735743435	3498
0.03043277660479	-2.05767372815957	1334
0.0339967716846399	-2.06535778995658	269
0.0775421165632801	-2.18798035516806	598
-0.11216447042325	-1.67781050925643	598
-0.0652498031988502	-1.78374087954784	1303
-0.0666685920385701	-1.78355445931281	494
0.0481587221234099	-2.10184374861431	598
0.0406030646401598	-2.08346582882682	178
0.0815393271432701	-2.19498396138231	1109
-0.00698347944610989	-1.94886438496667	3695
0.11499755998241	-2.26569312433	598
0.10869270350544	-2.25797058917605	1109
0.00303386097204994	-1.99748445150991	6816
0.10252311740726	-2.27247560355495	4254
0.0345542762600402	-2.0711252382927	36
0.02992976030859	-2.05988547064019	242
0.11554430049572	-2.26988387958643	5033
0.0877915991681499	-2.217103658255	4501
0.0684847115377698	-2.13978760877573	2723
-0.0544706877196202	-1.81187626998648	4254
0.0361896334346001	-2.0693045808501	598
-0.0549883480520599	-1.80723768803894	3695
0.0959918669295599	-2.22420337939407	598
0.01177943626872	-1.98648463010409	2976
-0.11936702463936	-1.63469655330102	2723
-0.10489847766608	-1.6967548203812	598
0.11252279327471	-2.29165458631361	483
0.0451559606150198	-2.09070483774485	4254
-0.0899134572770399	-1.73155503272306	598
0.0741947931003	-0.414905600010651	494
-0.11578081946075	-1.64827058581963	475
0.0100862921010298	-1.99437332419481	494
-0.0690882555527201	-1.77971542381711	269
0.0629540766362	-0.37319768390835	494
-0.00488085694802987	-1.97986804059177	350
-0.02724348240426	-1.8757015413781	178
0.0787641120798601	-2.18879527516507	936
0.0850310860086099	-2.2064696887462	475
-0.02461047701361	-1.90449452567834	494
-0.11451911386873	-1.67032652833412	598
0.10936029072372	-2.2502359917205	3068
0.0388168576827899	-2.07543871921103	106
-0.0179888252871501	-1.91984926544316	5644
-0.0202026468197198	-1.9154471893473	598
0.11531930744355	-2.29184230232189	5094
-0.0363049737592198	-1.88407781531314	4053
-0.0362057660470598	0.0446602209525704	5614
0.02137729242577	-0.211316002647835	3068
0.0820982941290098	1.05770804051023	3891
-0.0614958802983798	-1.79272790174172	430
0.11909739108828	-2.2810381903177	430
-0.09995345520962	-1.70526764466658	127
-0.10066113097783	-1.67800624143565	249
0.0959918669295599	-2.22420337939407	1505
-0.0682665410376702	-1.78602135532611	1188
0.0706019563167502	-2.17722394865966	945
-0.12109045386847	-1.65833224920098	1078
-0.0267144719060601	-1.90578015982677	1505
0.0729230690239802	-2.15199896558974	2190
-0.0520563438339599	-1.82099507815898	1188
0.00440358294027998	-2.00099413712172	945
0.0603133784299001	-2.12691094827173	1505
-0.03554031361592	-1.89016031010611	2660
0.00201486202684986	-1.97077252303471	1078
-0.11856617174792	-1.63943827696611	350
0.0996142022870501	-2.2353519980453	350
-0.0580388191525301	-1.8321681202071	936
-0.01506650343932	-1.93019246872554	350
-0.0833496951542601	-1.74575416426527	1441
0.0686283336237201	-0.369025642789921	3068
0.09997921640556	-2.24387827351789	2660
-0.00321425892690996	-1.95531753194271	127
0.0613333083622898	-2.12851117591812	350
0.000514104789600012	-1.99172582036673	3068
-0.0602085405930199	-1.82346198241447	2727
0.0515728795570798	-2.10730547622126	494
0.12465052743752	-2.28211204018181	350
0.07347764286241	-2.14929966417651	350
0.0290128042286102	-2.05781898479925	350
0.10741683768707	-2.25696543562039	4383
-0.04241971489459	-1.83957141864388	1441
-0.0653058842698	-1.78869596068561	6795
-0.11414687998373	-1.64439113950183	350
0.0498073434199302	-2.10410641714155	4390
-0.00103897701570022	-1.95946343110621	2584
-0.08268323814	-1.74878373325574	2190
0.11595185918321	-2.26738218506083	945
-0.0889118396265598	-1.73260419765974	1441
0.11363453711199	-2.26098457037993	106
-0.0738123754943101	-1.76846683192297	350
0.0956187570191802	-2.22412600479103	936
0.0794476846189101	-2.19758841534658	483
-0.0685205070688002	-1.8076107880729	284
-0.10005549924009	-1.67936730169162	350
0.0607649198202398	-2.12497809546319	284
-0.0804271392761202	-1.75013707138881	1086
-0.06528936845055	-1.81237309579961	1398
0.00593382837213019	-2.00752084690406	2584
-0.0856520612609701	-1.74167203138428	1086
-0.0840835305209899	-1.74576649234976	4329
0.0604962078525002	-2.15084076658817	430
-0.11697554788944	-1.63609980189452	6540
-0.0179008870099899	-1.92299441640489	4329
0.04389896184755	-2.08679067475616	1086
0.10720145206008	-2.25356054294995	284
0.0725308026082101	-2.14755777927875	284
0.0727439955775902	-2.15543249530085	284
0.08189648277239	-2.16855601102983	1086
0.09497832725914	-2.22152662654853	2190
0.01478223288247	-1.9980860514181	284
0.0431781926773902	-2.08335443893039	1086
0.0679354692446101	-2.1362966094875	6109
-0.0504509355558498	-1.82522285731437	3520
-0.0811713593054302	-1.74782759799687	3520
0.0609109332964799	-2.12669216808558	3520
0.00991571500494004	-1.98333562267408	1086
0.12201087712451	-2.28048780004402	3851
0.1091164105649	-2.25253012139906	1086
-0.08558051603256	-1.7405629091171	106
0.1108906329683	-2.28520614347908	284
-0.0632682801716302	-1.82110114881356	1086
