group	fill	colour
1	#EDEBF5	#FEFEFE
2	#EBD4D0	#FEFEFE
3	#ECD5D2	#FEFEFE
4	#E8CDCA	#FEFEFE
5	#D5CFE8	#FEFEFE
6	#D5CFE8	#FEFEFE
7	#DDD8EC	#FEFEFE
9	#FAF9FC	#FFFFFF
10	#F1DFDD	#FEFEFE
11	#DDD8EC	#FEFEFE
13	#E8E5F3	#FEFEFE
14	#C3BBDE	#FDFDFD
15	#FBFBFD	#FFFFFF
16	#EBD4D0	#FEFEFE
17	#B7AFD8	#FDFDFD
18	#F8EEED	#FFFFFF
19	#E9CECB	#FEFEFE
20	#FBF6F5	#FFFFFF
21	#D9B0AA	#FDFDFD
22	#FAF9FC	#FFFFFF
23	#B7AFD8	#FDFDFD
24	#D4CFE8	#FEFEFE
25	#F9F8FC	#FFFFFF
26	#FBFBFD	#FFFFFF
27	#FAFAFC	#FFFFFF
29	#FAF9FC	#FFFFFF
31	#FBFAFD	#FFFFFF
32	#FEFDFD	#FFFFFF
33	#E8E5F3	#FEFEFE
34	#C3BBDE	#FDFDFD
35	#DCD8EC	#FEFEFE
36	#DDD8EC	#FEFEFE
37	#EEECF6	#FEFEFE
38	#E1BEB9	#FEFEFE
39	#D4CEE8	#FEFEFE
40	#C3BBDE	#FDFDFD
41	#D3CEE7	#FDFDFD
42	#EBD4D0	#FEFEFE
43	#ECD6D3	#FEFEFE
44	#E6E3F1	#FEFEFE
45	#FAF9FC	#FFFFFF
46	#F1E0DD	#FEFEFE
48	#ECD5D2	#FEFEFE
49	#F1DFDD	#FEFEFE
51	#B7AFD8	#FDFDFD
52	#F7EDEB	#FFFFFF
53	#F6F5FA	#FFFFFF
54	#F1DFDD	#FEFEFE
55	#FAF9FC	#FFFFFF
56	#E1BEB9	#FEFEFE
57	#D9B0AA	#FDFDFD
58	#FAF9FC	#FFFFFF
59	#D4CFE8	#FEFEFE
60	#F1E0DD	#FEFEFE
61	#F9F8FC	#FFFFFF
63	#F9F9FC	#FFFFFF
64	#ECD5D2	#FEFEFE
65	#FBFAFD	#FFFFFF
66	#D9B0AB	#FDFDFD
67	#DDD8EC	#FEFEFE
68	#A89ECF	#FBFBFB
69	#FAF9FC	#FFFFFF
70	#D4CFE8	#FEFEFE
71	#FBF6F5	#FFFFFF
72	#FAF9FC	#FFFFFF
73	#F8EEED	#FFFFFF
74	#DCD8EC	#FEFEFE
75	#E8E5F3	#FEFEFE
76	#D3CEE7	#FDFDFD
77	#C3BBDE	#FDFDFD
78	#EBD4D0	#FEFEFE
79	#F1E0DE	#FEFEFE
80	#B7AFD8	#FDFDFD
81	#EFECF6	#FEFEFE
