x	y	group
1547.75	71.75	90470
1547.75	72.25	90470
1548.25	72.75	90470
1548.75	72.75	90470
1549.25	72.25	90470
1550.75	72.25	90470
1550.75	73.25	90470
1551.75	73.25	90470
1551.75	74.25	90470
1553.25	75.75	90470
1554.25	75.75	90470
1554.25	77.25	90470
1553.75	77.75	90470
1553.75	78.25	90470
1554.75	78.25	90470
1554.75	79.25	90470
1555.25	79.25	90470
1555.75	78.75	90470
1556.75	78.75	90470
1557.75	77.75	90470
1557.75	76.75	90470
1558.25	76.25	90470
1558.75	76.25	90470
1558.75	77.25	90470
1559.25	77.75	90470
1559.75	77.75	90470
1559.75	76.75	90470
1560.25	76.75	90470
1560.75	77.25	90470
1560.75	77.75	90470
1560.25	78.25	90470
1560.25	78.75	90470
1560.75	79.25	90470
1560.75	80.25	90470
1561.75	80.25	90470
1562.25	80.75	90470
1562.75	80.75	90470
1563.25	80.25	90470
1563.25	79.75	90470
1562.75	79.25	90470
1561.75	79.25	90470
1561.25	78.75	90470
1561.25	78.25	90470
1562.25	77.25	90470
1563.25	77.25	90470
1563.75	76.75	90470
1564.25	76.75	90470
1564.75	77.25	90470
1565.25	77.25	90470
1565.75	76.75	90470
1566.75	76.75	90470
1567.25	76.25	90470
1567.75	76.25	90470
1567.75	77.25	90470
1568.25	77.25	90470
1568.75	76.75	90470
1568.75	75.75	90470
1569.25	75.75	90470
1569.75	76.25	90470
1570.25	76.25	90470
1570.25	75.75	90470
1568.75	74.25	90470
1568.75	73.75	90470
1569.75	73.75	90470
1569.75	73.25	90470
1569.25	72.75	90470
1569.25	72.25	90470
1570.25	71.25	90470
1570.25	70.75	90470
1569.25	70.75	90470
1568.75	70.25	90470
1568.75	69.25	90470
1568.25	68.75	90470
1568.25	68.25	90470
1569.25	68.25	90470
1569.25	67.25	90470
1570.25	67.25	90470
1570.75	66.75	90470
1570.75	66.25	90470
1568.75	66.25	90470
1568.25	65.75	90470
1566.75	65.75	90470
1566.75	66.25	90470
1567.25	66.75	90470
1567.25	67.25	90470
1566.75	67.75	90470
1566.75	68.75	90470
1566.25	69.25	90470
1565.25	69.25	90470
1565.25	70.25	90470
1564.25	70.25	90470
1563.75	70.75	90470
1563.25	70.75	90470
1563.25	69.75	90470
1562.75	69.75	90470
1562.25	70.25	90470
1561.75	70.25	90470
1561.75	69.25	90470
1559.75	67.25	90470
1558.75	67.25	90470
1557.75	66.25	90470
1557.75	64.75	90470
1558.25	64.25	90470
1558.25	62.75	90470
1557.75	62.25	90470
1557.75	61.75	90470
1558.25	61.25	90470
1558.75	61.25	90470
1559.25	61.75	90470
1559.75	61.75	90470
1560.25	61.25	90470
1560.25	60.75	90470
1559.75	60.25	90470
1559.75	58.75	90470
1561.25	58.75	90470
1561.25	59.25	90470
1560.75	59.75	90470
1560.75	60.25	90470
1561.75	60.25	90470
1562.25	60.75	90470
1562.75	60.75	90470
1563.25	60.25	90470
1563.25	59.75	90470
1562.25	59.75	90470
1562.25	58.25	90470
1562.75	58.25	90470
1563.75	59.25	90470
1565.25	59.25	90470
1566.25	58.25	90470
1566.25	55.75	90470
1565.75	55.75	90470
1564.75	56.75	90470
1564.25	56.75	90470
1564.25	55.25	90470
1564.75	54.75	90470
1565.75	54.75	90470
1565.75	54.25	90470
1564.75	53.25	90470
1563.75	53.25	90470
1563.25	52.75	90470
1562.75	52.75	90470
1562.75	53.25	90470
1563.25	53.75	90470
1563.25	54.25	90470
1562.25	55.25	90470
1562.25	56.25	90470
1561.75	56.75	90470
1560.75	56.75	90470
1559.25	58.25	90470
1558.25	58.25	90470
1558.25	58.75	90470
1558.75	59.25	90470
1558.75	59.75	90470
1557.75	59.75	90470
1557.25	60.25	90470
1556.75	60.25	90470
1556.25	59.75	90470
1555.75	59.75	90470
1555.75	60.25	90470
1556.75	61.25	90470
1556.75	62.75	90470
1556.25	62.75	90470
1555.75	62.25	90470
1555.75	61.25	90470
1555.25	60.75	90470
1554.75	60.75	90470
1554.25	61.25	90470
1553.75	61.25	90470
1553.75	60.75	90470
1555.25	59.25	90470
1555.25	58.75	90470
1554.75	58.75	90470
1554.25	59.25	90470
1553.75	59.25	90470
1552.75	58.25	90470
1552.25	58.25	90470
1552.25	59.25	90470
1551.25	59.25	90470
1551.25	60.25	90470
1550.75	60.75	90470
1549.75	60.75	90470
1549.75	62.25	90470
1551.75	62.25	90470
1551.75	63.25	90470
1552.25	63.75	90470
1552.25	64.25	90470
1550.75	64.25	90470
1550.75	63.25	90470
1549.25	63.25	90470
1549.25	64.25	90470
1548.75	64.25	90470
1548.25	63.75	90470
1548.25	62.75	90470
1547.75	62.25	90470
1547.25	62.25	90470
1547.25	63.75	90470
1548.25	64.75	90470
1548.25	65.25	90470
1547.25	65.25	90470
1547.25	65.75	90470
1547.75	66.25	90470
1548.25	66.25	90470
1549.75	64.75	90470
1550.25	64.75	90470
1550.75	65.25	90470
1550.75	65.75	90470
1550.25	66.25	90470
1549.25	66.25	90470
1549.25	66.75	90470
1549.75	67.25	90470
1550.75	67.25	90470
1551.25	67.75	90470
1551.25	68.25	90470
1550.75	68.75	90470
1550.75	69.25	90470
1552.25	69.25	90470
1552.25	67.25	90470
1553.75	67.25	90470
1553.75	68.25	90470
1554.75	68.25	90470
1555.25	68.75	90470
1555.25	69.25	90470
1553.25	69.25	90470
1552.25	70.25	90470
1552.25	71.25	90470
1551.75	71.75	90470
1551.25	71.75	90470
1550.25	70.75	90470
1550.25	69.75	90470
1549.75	69.75	90470
1547.75	71.75	90470
