group	fill	colour
1	#E1BEB9	#FDFDFD
2	#F6F4FA	#FFFFFF
3	#BE7F78	#FAFAFA
4	#ECD6D3	#FEFEFE
5	#F9F1F0	#FFFFFF
6	#F0DDDA	#FEFEFE
7	#FBF6F5	#FFFFFF
8	#F4E5E4	#FEFEFE
9	#ECD5D2	#FEFEFE
10	#FBF6F5	#FFFFFF
11	#F3E4E2	#FEFEFE
12	#FBF5F5	#FFFFFF
13	#D9B0AB	#FDFDFD
14	#FBFAFD	#FFFFFF
15	#EFDCDA	#FEFEFE
16	#E4C4C0	#FDFDFD
17	#FBFAFD	#FFFFFF
18	#FBF6F5	#FFFFFF
19	#FFFFFF	#FFFFFF
20	#FEFDFD	#FFFFFF
21	#F1E0DE	#FEFEFE
22	#FDFBFB	#FFFFFF
23	#F2F0F8	#FFFFFF
24	#FBFBFD	#FFFFFF
25	#E2C0BC	#FDFDFD
26	#FBF6F5	#FFFFFF
27	#CB9690	#FCFCFC
28	#FAF9FC	#FFFFFF
29	#F5F4FA	#FFFFFF
30	#F7EEEC	#FFFFFF
31	#F4E6E4	#FEFEFE
32	#F7ECEA	#FEFEFE
33	#EDEAF5	#FEFEFE
34	#C9918B	#FBFBFB
35	#F6F5FA	#FFFFFF
36	#C48A84	#FBFBFB
37	#F7EDEC	#FEFEFE
38	#FCFCFE	#FFFFFF
39	#FCFBFD	#FFFFFF
40	#FEFDFD	#FFFFFF
41	#CF9D97	#FCFCFC
42	#E2DEEF	#FDFDFD
43	#E6C8C4	#FCFCFC
44	#F8F7FB	#FFFFFF
45	#FFFEFE	#FFFFFF
46	#F4E5E3	#FEFEFE
47	#EEECF6	#FEFEFE
48	#FFFFFF	#FFFFFF
49	#F6F4FA	#FFFFFF
50	#F1E0DD	#FEFEFE
52	#E8CCC9	#FDFDFD
53	#F0DDDA	#FEFEFE
54	#F8EEED	#FFFFFF
55	#E1BEB9	#FDFDFD
56	#FBF6F5	#FFFFFF
57	#E9CECA	#FEFEFE
58	#C3BBDE	#FDFDFD
59	#FBFAFD	#FFFFFF
60	#FAF9FC	#FFFFFF
61	#FBFAFD	#FFFFFF
62	#F7ECEB	#FFFFFF
63	#E8CDCA	#FEFEFE
64	#ECD5D2	#FEFEFE
65	#E9D0CC	#FDFDFD
66	#FBFAFD	#FFFFFF
67	#E6C8C4	#FDFDFD
68	#FBFAFD	#FFFFFF
69	#D4A59F	#FCFCFC
70	#EDD6D3	#FEFEFE
71	#F0DCDA	#FEFEFE
72	#FBF6F6	#FFFFFF
73	#F4E5E4	#FEFEFE
74	#F6EAE8	#FEFEFE
75	#ECD5D2	#FEFEFE
76	#FFFFFF	#FFFFFF
77	#F6F4FA	#FFFFFF
78	#E9D0CC	#FDFDFD
79	#F7ECEB	#FFFFFF
80	#DED9ED	#FEFEFE
81	#FBF7F6	#FFFFFF
82	#FFFFFF	#FFFFFF
83	#E1BEB9	#FEFEFE
84	#EED9D6	#FEFEFE
85	#D4A59F	#FCFCFC
86	#F6F5FA	#FFFFFF
87	#FEFDFE	#FFFFFF
88	#EED9D6	#FEFEFE
89	#EDD6D3	#FEFEFE
90	#F6EAE8	#FEFEFE
91	#E0BCB7	#FCFCFC
92	#E5E1F1	#FEFEFE
93	#EAE7F3	#FEFEFE
94	#E8E5F3	#FEFEFE
95	#F2E2E0	#FEFEFE
97	#F0DCDA	#FEFEFE
98	#F7EDEB	#FFFFFF
99	#F7EDEB	#FFFFFF
100	#D3CDE7	#FDFDFD
101	#F9F1F0	#FFFFFF
102	#FBFAFD	#FFFFFF
103	#F6F5FA	#FFFFFF
104	#EDD6D3	#FEFEFE
105	#E1BEBA	#FEFEFE
106	#CCC6E4	#FCFCFC
107	#F4E5E3	#FEFEFE
108	#EFEDF7	#FFFFFF
109	#E6E3F2	#FEFEFE
110	#EFECF6	#FFFFFF
111	#D4A59F	#FCFCFC
112	#F4E5E3	#FEFEFE
113	#ECD6D3	#FEFEFE
114	#F9F8FC	#FFFFFF
115	#EEDAD7	#FEFEFE
116	#FBFAFD	#FFFFFF
117	#E9CECA	#FEFEFE
118	#ECD5D3	#FEFEFE
119	#E6C8C4	#FDFDFD
120	#FCFCFD	#FFFFFF
121	#ECD5D2	#FEFEFE
122	#F4E7E5	#FEFEFE
123	#E0BDB9	#FDFDFD
124	#FCFCFD	#FFFFFF
125	#F7EDEC	#FEFEFE
126	#D4A59F	#FCFCFC
127	#DED9ED	#FEFEFE
128	#E7CCC8	#FDFDFD
129	#F4E5E4	#FEFEFE
130	#FAF4F3	#FFFFFF
131	#F9F1F0	#FFFFFF
132	#C68D86	#FBFBFB
133	#E4E0F0	#FEFEFE
134	#FCF7F7	#FFFFFF
135	#ECEAF5	#FEFEFE
136	#EAE7F4	#FEFEFE
137	#C4BDDF	#FCFCFC
138	#DDB7B3	#FCFCFC
139	#E6C8C5	#FDFDFD
140	#C28780	#FAFAFA
141	#F0DDDA	#FEFEFE
142	#FDFAFA	#FFFFFF
143	#F5E8E6	#FEFEFE
144	#F2F0F8	#FEFEFE
145	#E7E4F2	#FDFDFD
146	#FBFAFD	#FFFFFF
147	#F3E5E3	#FEFEFE
148	#FFFFFF	#FFFFFF
149	#F1E0DD	#FEFEFE
150	#FAF3F2	#FFFFFF
151	#E1BEB9	#FEFEFE
153	#FFFFFF	#FFFFFF
154	#E9CECA	#FEFEFE
155	#EED9D6	#FEFEFE
156	#F8EEED	#FFFFFF
157	#E6C8C4	#FDFDFD
158	#F9F8FC	#FFFFFF
159	#F6EAE8	#FEFEFE
160	#C8918A	#FBFBFB
161	#C68E87	#FBFBFB
162	#F1E0DD	#FEFEFE
163	#F6F4FA	#FFFFFF
164	#F9F1F0	#FFFFFF
165	#E1BEBA	#FDFDFD
166	#F4E5E3	#FEFEFE
167	#FBFAFD	#FFFFFF
168	#F1E0DE	#FEFEFE
169	#FCF7F7	#FFFFFF
170	#CB9690	#FCFCFC
171	#E9CECA	#FEFEFE
172	#F1E0DD	#FEFEFE
173	#E1BEB9	#FDFDFD
175	#F6EAE9	#FEFEFE
176	#FDFDFE	#FFFFFF
177	#EEECF6	#FFFFFF
178	#F7ECEB	#FFFFFF
179	#F6EBE9	#FEFEFE
180	#ECD5D2	#FDFDFD
181	#E8E5F2	#FEFEFE
182	#F7ECEB	#FFFFFF
183	#C48A83	#FBFBFB
184	#F9F8FC	#FFFFFF
185	#F9F2F1	#FFFFFF
186	#ECD5D2	#FEFEFE
187	#F8EEED	#FFFFFF
188	#DDB7B2	#FCFCFC
