x	y	group
3005.75	0.75	64427
3005.75	1.25	64427
3006.25	1.75	64427
3007.25	1.75	64427
3007.75	2.25	64427
3008.25	2.25	64427
3008.75	1.75	64427
3009.25	1.75	64427
3011.75	4.25	64427
3011.75	6.25	64427
3014.25	6.25	64427
3014.75	5.75	64427
3014.75	4.75	64427
3017.75	1.75	64427
3018.25	1.75	64427
3018.75	2.25	64427
3019.25	2.25	64427
3019.75	1.75	64427
3020.25	1.75	64427
3022.25	3.75	64427
3022.75	3.75	64427
3023.25	3.25	64427
3023.25	1.75	64427
3022.75	1.25	64427
3022.75	0.25	64427
3022.25	-0.25	64427
3021.75	-0.25	64427
3020.75	0.75	64427
3005.75	0.75	64427
