group	fill	colour
1	#CBC5E3	#FDFDFD
2	#CAC3E2	#FBFBFB
3	#D2CCE7	#FCFCFC
4	#D4CEE8	#FDFDFD
5	#DED9ED	#FDFDFD
6	#EFECF6	#FFFFFF
7	#CDC7E4	#FCFCFC
8	#E6E2F1	#FEFEFE
9	#F7F5FA	#FFFFFF
10	#D4CFE8	#FDFDFD
11	#B7AFD8	#FDFDFD
12	#AFA6D3	#FCFCFC
13	#A197CC	#FBFBFB
14	#C7C0E1	#FCFCFC
15	#BDB5DB	#FCFCFC
16	#B7AED8	#FBFBFB
17	#E3DFF0	#FEFEFE
18	#ECD5D2	#FEFEFE
19	#EFEDF6	#FEFEFE
20	#B1A8D4	#FAFAFA
21	#D1CBE6	#FCFCFC
22	#D5CFE8	#FCFCFC
23	#958BC5	#F9F9F9
24	#D4CEE8	#FDFDFD
25	#D8D2EA	#FDFDFD
26	#CDC7E4	#FCFCFC
27	#CCC5E3	#FDFDFD
28	#B7AFD8	#FAFAFA
29	#BCB4DB	#FAFAFA
30	#BDB4DB	#FBFBFB
31	#DCD7EC	#FEFEFE
32	#B7AFD8	#FDFDFD
33	#E6E3F2	#FEFEFE
34	#EAE7F4	#FEFEFE
35	#C1B9DD	#FBFBFB
36	#FCFBFD	#FFFFFF
37	#DFDAEE	#FEFEFE
38	#D4CEE8	#FDFDFD
39	#D7D2E9	#FDFDFD
40	#EEEBF6	#FEFEFE
41	#EFECF6	#FFFFFF
42	#FBFAFD	#FFFFFF
43	#FEFDFD	#FFFFFF
44	#F6F5FA	#FFFFFF
45	#DCD7EC	#FEFEFE
46	#C5BDDF	#FCFCFC
47	#E5E1F1	#FEFEFE
48	#FEFDFD	#FFFFFF
49	#D1CBE6	#FCFCFC
50	#BEB6DC	#FAFAFA
52	#F2F1F8	#FFFFFF
53	#B7AED8	#FBFBFB
54	#EEECF6	#FFFFFF
55	#E4E0F0	#FEFEFE
56	#C2BADE	#FBFBFB
57	#B2A9D5	#FAFAFA
58	#F7ECEB	#FFFFFF
59	#CBC4E3	#FCFCFC
60	#B4ABD6	#F9F9F9
61	#C3BBDE	#FDFDFD
62	#948AC5	#F9F9F9
63	#8B80C0	#F8F8F8
64	#D8D3EA	#FDFDFD
65	#E2DEEF	#FDFDFD
66	#D3CDE7	#FCFCFC
67	#FBF7F6	#FFFFFF
68	#B8AFD8	#FAFAFA
69	#B1A8D5	#FAFAFA
70	#E4E1F1	#FEFEFE
71	#E8E5F3	#FEFEFE
72	#A399CD	#F8F8F8
73	#DEDAED	#FEFEFE
74	#8F85C2	#F8F8F8
75	#C1BADD	#FBFBFB
76	#C6BFE0	#FBFBFB
77	#B7AED8	#FBFBFB
78	#B8AFD8	#FBFBFB
79	#F1E0DD	#FEFEFE
80	#FAF9FC	#FFFFFF
81	#BDB5DB	#FCFCFC
82	#D7D1E9	#FDFDFD
83	#A79DCF	#FBFBFB
