x	y	group
499.25	276.25	16460
499.25	276.75	16460
500.75	276.75	16460
501.75	275.75	16460
503.25	275.75	16460
503.25	276.25	16460
502.75	276.75	16460
502.75	277.25	16460
503.75	277.25	16460
503.75	278.75	16460
503.25	278.75	16460
502.75	278.25	16460
502.25	278.25	16460
502.25	279.75	16460
503.75	279.75	16460
504.25	279.25	16460
506.25	279.25	16460
506.75	278.75	16460
507.25	278.75	16460
509.75	281.25	16460
510.25	281.25	16460
510.25	280.75	16460
509.75	280.25	16460
509.75	279.75	16460
510.75	278.75	16460
510.75	275.75	16460
514.25	275.75	16460
514.25	276.75	16460
514.75	276.75	16460
515.75	275.75	16460
516.25	275.75	16460
516.25	276.25	16460
514.75	277.75	16460
514.75	278.75	16460
512.75	278.75	16460
512.25	279.25	16460
512.25	279.75	16460
513.75	281.25	16460
513.75	281.75	16460
513.25	282.25	16460
513.25	282.75	16460
514.25	282.75	16460
515.25	283.75	16460
516.75	283.75	16460
517.25	283.25	16460
517.75	283.25	16460
518.25	283.75	16460
519.25	283.75	16460
519.25	284.25	16460
517.25	286.25	16460
517.25	286.75	16460
517.75	287.25	16460
519.25	287.25	16460
519.25	286.75	16460
518.75	286.25	16460
518.75	285.75	16460
519.75	284.75	16460
521.75	284.75	16460
521.75	284.25	16460
521.25	283.75	16460
521.25	281.75	16460
520.25	280.75	16460
520.25	278.75	16460
519.75	278.25	16460
519.25	278.25	16460
519.25	279.25	16460
518.25	280.25	16460
517.25	280.25	16460
516.75	280.75	16460
516.25	280.75	16460
515.75	280.25	16460
515.75	279.75	16460
516.75	279.75	16460
517.75	278.75	16460
517.75	278.25	16460
516.75	278.25	16460
516.75	277.75	16460
517.25	277.25	16460
517.75	277.25	16460
518.25	277.75	16460
518.75	277.75	16460
519.25	277.25	16460
519.75	277.25	16460
520.25	277.75	16460
521.25	277.75	16460
521.75	278.25	16460
521.75	279.25	16460
522.75	280.25	16460
522.75	280.75	16460
521.75	280.75	16460
521.75	281.25	16460
522.25	281.75	16460
522.75	281.75	16460
523.25	281.25	16460
524.25	281.25	16460
524.25	280.25	16460
524.75	279.75	16460
524.75	278.75	16460
526.25	278.75	16460
526.75	279.25	16460
527.25	279.25	16460
527.25	278.25	16460
527.75	278.25	16460
528.25	278.75	16460
528.25	279.25	16460
527.75	279.75	16460
527.75	280.25	16460
528.25	280.25	16460
529.25	279.25	16460
529.75	279.25	16460
530.25	279.75	16460
530.75	279.75	16460
531.25	279.25	16460
531.75	279.25	16460
531.75	279.75	16460
530.75	280.75	16460
530.25	280.75	16460
529.75	280.25	16460
529.25	280.25	16460
529.25	282.75	16460
530.75	282.75	16460
530.75	281.75	16460
532.75	279.75	16460
533.25	279.75	16460
533.25	281.25	16460
532.25	282.25	16460
532.25	282.75	16460
533.25	282.75	16460
534.25	283.75	16460
534.75	283.75	16460
535.75	282.75	16460
536.25	282.75	16460
536.25	283.75	16460
536.75	283.75	16460
537.25	283.25	16460
537.75	283.25	16460
538.25	283.75	16460
540.25	283.75	16460
540.25	284.25	16460
539.75	284.75	16460
538.75	284.75	16460
538.25	285.25	16460
538.25	286.25	16460
537.75	286.75	16460
537.75	287.25	16460
538.75	287.25	16460
539.75	288.25	16460
540.25	288.25	16460
540.25	285.25	16460
541.25	285.25	16460
541.75	284.75	16460
541.75	284.25	16460
539.75	282.25	16460
538.75	282.25	16460
538.75	281.75	16460
539.25	281.25	16460
539.25	280.75	16460
538.75	280.75	16460
538.25	281.25	16460
536.75	281.25	16460
536.75	279.25	16460
535.75	278.25	16460
535.75	277.75	16460
537.25	276.25	16460
537.25	275.75	16460
536.75	275.75	16460
535.75	276.75	16460
535.25	276.75	16460
534.75	276.25	16460
533.75	276.25	16460
532.75	275.25	16460
532.75	274.25	16460
531.25	274.25	16460
531.25	274.75	16460
532.25	275.75	16460
532.25	276.75	16460
533.25	276.75	16460
533.75	277.25	16460
534.75	277.25	16460
534.75	277.75	16460
534.25	278.25	16460
533.25	278.25	16460
532.75	278.75	16460
532.25	278.75	16460
532.25	277.75	16460
531.75	277.75	16460
530.75	278.75	16460
530.25	278.75	16460
530.25	277.75	16460
529.75	277.25	16460
529.75	276.25	16460
529.25	275.75	16460
527.25	275.75	16460
527.25	274.25	16460
