x	y	group
2991.75	846.75	18919
2991.75	847.25	18919
2992.75	847.25	18919
2992.75	848.25	18919
2993.75	849.25	18919
2994.25	849.25	18919
2994.75	848.75	18919
2995.75	848.75	18919
2996.25	848.25	18919
2996.25	847.25	18919
2996.75	847.25	18919
2998.75	849.25	18919
2999.25	849.25	18919
2999.25	847.75	18919
2998.25	847.75	18919
2998.25	846.75	18919
2997.75	846.25	18919
2997.75	845.75	18919
2998.25	845.75	18919
2998.75	846.25	18919
2999.75	846.25	18919
2999.75	847.25	18919
3000.75	847.25	18919
3001.75	848.25	18919
3001.75	849.25	18919
3002.25	849.75	18919
3002.25	850.25	18919
3001.75	850.75	18919
3001.75	852.25	18919
3003.75	854.25	18919
3003.75	854.75	18919
3003.25	855.25	18919
3003.25	855.75	18919
3003.75	856.25	18919
3004.25	856.25	18919
3004.75	855.75	18919
3005.25	855.75	18919
3005.25	856.25	18919
3004.75	856.75	18919
3004.75	857.25	18919
3005.25	857.75	18919
3005.25	858.75	18919
3006.25	858.75	18919
3007.25	859.75	18919
3008.25	859.75	18919
3008.75	860.25	18919
3009.75	860.25	18919
3009.75	861.25	18919
3010.25	861.75	18919
3013.25	861.75	18919
3013.25	863.75	18919
3015.25	863.75	18919
3017.25	865.75	18919
3017.25	866.25	18919
3016.75	866.75	18919
3016.75	867.25	18919
3017.75	867.25	18919
3017.75	867.75	18919
3017.25	868.25	18919
3016.25	868.25	18919
3016.25	869.75	18919
3017.75	871.25	18919
3017.75	873.25	18919
3018.75	874.25	18919
3020.25	874.25	18919
3020.25	873.25	18919
3020.75	872.75	18919
3020.75	871.75	18919
3022.75	869.75	18919
3022.75	868.75	18919
3024.75	866.75	18919
3025.25	866.75	18919
3025.75	867.25	18919
3028.25	867.25	18919
3028.25	865.75	18919
3027.25	864.75	18919
3027.25	864.25	18919
3027.75	863.75	18919
3028.75	863.75	18919
3028.75	861.25	18919
3028.25	860.75	18919
3028.25	860.25	18919
3028.75	860.25	18919
3029.25	860.75	18919
3029.75	860.75	18919
3030.75	859.75	18919
3032.25	859.75	18919
3032.75	860.25	18919
3034.25	860.25	18919
3035.25	859.25	18919
3035.25	858.75	18919
3034.75	858.25	18919
3034.75	857.75	18919
3035.25	857.25	18919
3035.25	856.75	18919
3034.25	855.75	18919
3034.25	855.25	18919
3034.75	854.75	18919
3035.25	854.75	18919
3035.75	855.25	18919
3036.25	855.25	18919
3037.25	854.25	18919
3037.25	853.25	18919
3037.75	852.75	18919
3038.25	852.75	18919
3038.25	853.75	18919
3038.75	853.75	18919
3039.25	853.25	18919
3039.75	853.25	18919
3039.75	854.25	18919
3040.75	855.25	18919
3041.75	855.25	18919
3041.75	856.25	18919
3042.25	856.75	18919
3042.25	857.75	18919
3043.75	857.75	18919
3044.75	856.75	18919
3045.75	856.75	18919
3045.75	856.25	18919
3045.25	855.75	18919
3045.25	854.25	18919
3046.25	854.25	18919
3046.75	853.75	18919
3046.75	853.25	18919
3041.75	848.25	18919
3041.25	848.25	18919
3040.75	848.75	18919
3040.25	848.75	18919
3040.25	848.25	18919
3040.75	847.75	18919
3040.75	847.25	18919
3039.75	847.25	18919
3039.75	846.25	18919
3039.25	846.25	18919
3038.75	846.75	18919
3038.25	846.75	18919
3038.25	846.25	18919
3038.75	845.75	18919
3038.75	845.25	18919
3038.25	844.75	18919
3037.25	844.75	18919
3037.25	843.75	18919
3036.25	843.75	18919
3036.25	842.75	18919
3035.75	842.75	18919
3034.75	843.75	18919
3034.75	844.75	18919
3033.75	845.75	18919
3033.75	846.25	18919
3034.25	846.75	18919
3034.75	846.75	18919
3035.25	846.25	18919
3035.25	845.25	18919
3036.75	845.25	18919
3037.25	845.75	18919
3037.25	846.25	18919
3036.25	846.25	18919
3036.25	847.25	18919
3035.25	847.25	18919
3035.25	847.75	18919
3035.75	848.25	18919
3036.25	848.25	18919
3036.75	847.75	18919
3037.25	847.75	18919
3037.25	848.25	18919
3036.75	848.75	18919
3036.75	849.25	18919
3037.25	849.25	18919
3037.75	848.75	18919
3039.25	848.75	18919
3039.25	849.25	18919
3038.75	849.75	18919
3037.75	849.75	18919
3037.25	850.25	18919
3035.25	850.25	18919
3034.75	850.75	18919
3034.75	851.25	18919
3035.25	851.75	18919
3035.25	852.25	18919
3033.75	852.25	18919
3033.75	851.25	18919
3032.75	851.25	18919
3032.25	850.75	18919
3032.25	850.25	18919
3033.25	849.25	18919
3033.25	848.75	18919
3031.75	847.25	18919
3030.75	847.25	18919
3030.25	846.75	18919
3030.25	844.25	18919
3031.75	844.25	18919
3032.25	844.75	18919
3032.75	844.75	18919
3033.25	844.25	18919
3033.25	843.25	18919
3034.25	843.25	18919
3034.25	842.75	18919
3033.75	842.25	18919
3033.25	842.25	18919
3032.25	843.25	18919
3028.75	843.25	18919
3027.75	842.25	18919
3027.75	841.25	18919
3027.25	841.25	18919
3026.75	841.75	18919
3026.25	841.75	18919
3024.75	840.25	18919
3024.75	839.75	18919
3025.75	839.75	18919
3025.75	839.25	18919
3025.25	838.75	18919
3024.75	838.75	18919
3024.25	839.25	18919
3022.75	839.25	18919
3022.25	838.75	18919
3021.75	838.75	18919
3021.25	839.25	18919
3021.25	840.25	18919
3018.75	842.75	18919
3018.75	843.25	18919
3019.25	843.75	18919
3019.75	843.75	18919
3022.25	841.25	18919
3022.75	841.25	18919
3022.75	842.25	18919
3023.25	842.75	18919
3024.25	842.75	18919
3024.75	843.25	18919
3024.75	844.25	18919
3026.75	844.25	18919
3027.25	844.75	18919
3027.25	845.25	18919
3026.75	845.75	18919
3026.25	845.75	18919
3025.75	845.25	18919
3025.25	845.25	18919
3024.75	845.75	18919
3024.25	845.75	18919
3023.75	845.25	18919
3023.25	845.25	18919
3022.75	845.75	18919
3022.25	845.75	18919
3022.25	845.25	18919
3022.75	844.75	18919
3022.75	844.25	18919
3022.25	844.25	18919
3021.25	845.25	18919
3020.25	845.25	18919
3020.25	845.75	18919
3020.75	846.25	18919
3020.75	847.25	18919
3022.75	849.25	18919
3023.25	849.25	18919
3023.75	848.75	18919
3023.75	847.75	18919
3024.25	847.75	18919
3024.75	848.25	18919
3024.75	848.75	18919
3023.75	849.75	18919
3023.75	850.25	18919
3024.25	850.75	18919
3024.25	851.25	18919
3023.75	851.75	18919
3023.25	851.75	18919
3023.25	850.75	18919
3022.75	850.25	18919
3022.25	850.25	18919
3022.25	851.25	18919
3021.75	851.25	18919
3021.25	850.75	18919
3020.75	850.75	18919
3020.25	851.25	18919
3019.75	851.25	18919
3019.25	850.75	18919
3019.25	849.75	18919
3018.75	849.25	18919
3018.75	848.25	18919
3016.75	848.25	18919
3014.25	845.75	18919
3014.25	845.25	18919
3014.75	845.25	18919
3015.25	845.75	18919
3015.75	845.75	18919
3016.75	844.75	18919
3017.75	844.75	18919
3018.25	844.25	18919
3018.25	843.75	18919
3017.25	842.75	18919
3016.75	842.75	18919
3016.25	843.25	18919
3016.25	844.25	18919
3015.75	844.25	18919
3014.75	843.25	18919
3014.75	842.75	18919
3015.25	842.25	18919
3016.25	842.25	18919
3016.75	841.75	18919
3016.75	841.25	18919
3015.75	840.25	18919
3015.75	839.75	18919
3017.25	839.75	18919
3017.25	840.75	18919
3018.25	840.75	18919
3018.75	841.25	18919
3019.25	841.25	18919
3019.25	840.75	18919
3018.25	839.75	18919
3018.25	838.75	18919
3017.25	838.75	18919
3016.75	838.25	18919
3016.25	838.25	18919
3015.75	838.75	18919
3014.75	838.75	18919
3014.75	839.75	18919
3013.75	839.75	18919
3013.25	840.25	18919
3012.75	840.25	18919
3012.25	839.75	18919
3012.25	839.25	18919
3013.25	839.25	18919
3013.75	838.75	18919
3013.75	838.25	18919
3012.75	837.25	18919
3012.75	836.75	18919
3014.25	835.25	18919
3014.25	834.75	18919
3013.25	833.75	18919
3011.75	833.75	18919
3011.75	835.25	18919
3012.25	835.75	18919
3012.25	836.25	18919
3011.75	836.75	18919
3011.25	836.75	18919
3010.25	835.75	18919
3009.75	835.75	18919
3008.75	836.75	18919
3008.25	836.75	18919
3008.25	836.25	18919
3008.75	835.75	18919
3008.75	834.75	18919
3009.25	834.25	18919
3010.25	834.25	18919
3010.75	833.75	18919
3010.75	833.25	18919
3009.75	833.25	18919
3009.25	832.75	18919
3008.75	832.75	18919
3008.75	833.75	18919
3008.25	833.75	18919
3007.75	833.25	18919
3007.25	833.25	18919
3007.25	835.25	18919
3006.25	835.25	18919
3004.75	836.75	18919
3004.75	837.25	18919
3005.25	837.75	18919
3005.75	837.75	18919
3006.25	837.25	18919
3006.75	837.25	18919
3007.25	837.75	18919
3007.25	839.25	18919
3006.75	839.75	18919
3006.75	840.75	18919
3006.25	840.75	18919
3004.75	839.25	18919
3003.75	839.25	18919
3003.75	838.75	18919
3004.25	838.25	18919
3004.25	837.75	18919
3002.75	836.25	18919
3001.75	836.25	18919
3000.75	835.25	18919
3000.25	835.25	18919
3000.25	835.75	18919
3000.75	836.25	18919
3000.75	837.25	18919
3001.25	837.75	18919
3001.25	838.25	18919
3000.25	838.25	18919
2999.75	838.75	18919
2998.75	838.75	18919
2998.25	839.25	18919
2997.75	839.25	18919
2996.75	838.25	18919
2996.75	837.75	18919
2997.75	836.75	18919
2997.75	835.25	18919
2997.25	834.75	18919
2997.25	834.25	18919
2997.75	834.25	18919
2998.25	834.75	18919
2998.75	834.75	18919
2998.75	832.25	18919
2998.25	831.75	18919
2996.75	831.75	18919
2994.75	833.75	18919
2994.75	834.25	18919
2995.25	834.25	18919
2996.25	833.25	18919
2996.75	833.25	18919
2996.75	833.75	18919
2995.75	834.75	18919
2995.75	835.25	18919
2996.75	835.25	18919
2996.75	835.75	18919
2996.25	836.25	18919
2996.25	837.25	18919
2995.75	837.25	18919
2995.25	836.75	18919
2994.25	836.75	18919
2993.75	836.25	18919
2993.25	836.25	18919
2992.75	836.75	18919
2992.75	837.25	18919
2993.25	837.75	18919
2995.25	837.75	18919
2995.75	838.25	18919
2995.75	839.25	18919
2996.75	839.25	18919
2997.25	839.75	18919
2997.25	840.75	18919
2998.25	840.75	18919
2999.25	841.75	18919
2999.25	842.25	18919
2998.75	842.25	18919
2998.25	841.75	18919
2996.75	841.75	18919
2995.75	842.75	18919
2995.25	842.75	18919
2995.25	842.25	18919
2995.75	841.75	18919
2995.75	841.25	18919
2994.75	841.25	18919
2994.25	840.75	18919
2993.75	840.75	18919
2992.75	841.75	18919
2992.75	842.25	18919
2993.75	843.25	18919
2994.75	843.25	18919
2994.75	843.75	18919
2993.75	844.75	18919
2993.25	844.75	18919
2992.75	844.25	18919
2992.25	844.25	18919
2991.25	845.25	18919
2991.25	845.75	18919
2991.75	846.25	18919
2991.75	846.75	18919
2988.25	841.25	18920
2988.25	841.75	18920
2989.25	841.75	18920
2989.75	842.25	18920
2991.25	842.25	18920
2991.25	841.25	18920
2991.75	840.75	18920
2992.75	840.75	18920
2993.25	840.25	18920
2993.25	838.75	18920
2991.75	837.25	18920
2991.25	837.25	18920
2991.25	838.75	18920
2991.75	839.25	18920
2991.75	839.75	18920
2991.25	839.75	18920
2989.75	838.25	18920
2989.75	837.75	18920
2990.75	836.75	18920
2990.75	835.75	18920
2992.75	835.75	18920
2993.25	835.25	18920
2994.25	835.25	18920
2994.25	834.75	18920
2993.75	834.25	18920
2992.75	834.25	18920
2992.25	833.75	18920
2992.25	832.25	18920
2992.75	831.75	18920
2993.25	831.75	18920
2993.75	832.25	18920
2994.25	832.25	18920
2994.25	830.75	18920
2993.25	830.75	18920
2992.75	830.25	18920
2991.75	830.25	18920
2990.75	829.25	18920
2990.75	828.75	18920
2991.75	827.75	18920
2992.75	827.75	18920
2992.75	827.25	18920
2992.25	826.75	18920
2991.75	826.75	18920
2991.25	827.25	18920
2990.25	827.25	18920
2987.75	829.75	18920
2987.75	830.75	18920
2987.25	831.25	18920
2987.25	832.25	18920
2986.75	832.75	18920
2986.75	833.75	18920
2986.25	834.25	18920
2986.25	834.75	18920
2987.25	834.75	18920
2988.25	835.75	18920
2988.25	836.25	18920
2987.75	836.75	18920
2987.75	837.25	18920
2988.25	837.75	18920
2988.25	838.25	18920
2987.25	838.25	18920
2987.25	838.75	18920
2988.25	839.75	18920
2988.25	841.25	18920
3002.75	851.75	18921
3002.75	852.25	18921
3003.25	852.25	18921
3003.25	851.75	18921
3002.75	851.75	18921
3011.75	848.75	18922
3011.75	849.25	18922
3012.25	849.25	18922
3012.25	848.75	18922
3011.75	848.75	18922
2997.25	830.25	18923
2997.25	830.75	18923
2999.25	830.75	18923
2999.25	831.75	18923
2999.75	831.75	18923
3000.25	831.25	18923
3000.25	830.75	18923
2998.75	829.25	18923
2998.75	828.75	18923
3001.25	828.75	18923
3001.25	829.25	18923
3000.75	829.75	18923
3000.75	830.25	18923
3001.75	831.25	18923
3002.25	831.25	18923
3002.25	830.75	18923
3001.75	830.25	18923
3001.75	829.75	18923
3002.25	829.25	18923
3002.25	828.75	18923
3001.75	828.25	18923
3001.75	826.25	18923
3000.75	826.25	18923
3000.25	825.75	18923
3000.25	824.75	18923
2999.75	824.25	18923
2999.25	824.25	18923
2999.25	825.75	18923
2999.75	826.25	18923
2999.75	826.75	18923
2998.75	827.75	18923
2997.75	827.75	18923
2997.75	828.75	18923
2997.25	829.25	18923
2997.25	830.25	18923
3007.75	840.75	18924
3007.75	841.25	18924
3008.25	841.25	18924
3008.25	840.75	18924
3007.75	840.75	18924
3021.75	846.75	18925
3021.75	847.25	18925
3022.25	847.25	18925
3022.25	846.75	18925
3021.75	846.75	18925
