group	fill	colour
1	#A89ED0	#F9F9F9
2	#E3DFF0	#FDFDFD
3	#F9F8FC	#FFFFFF
4	#CDC6E4	#FBFBFB
5	#CDC6E4	#F9F9F9
6	#B0A7D4	#F8F8F8
7	#C9C2E2	#FAFAFA
8	#EFECF6	#FEFEFE
9	#C0B9DD	#FBFBFB
10	#E9E6F3	#FEFEFE
11	#DDD8ED	#FDFDFD
12	#F2F1F8	#FFFFFF
13	#E9CECA	#FEFEFE
14	#EDEBF5	#FEFEFE
15	#D4CEE7	#FCFCFC
16	#DED9ED	#FDFDFD
17	#E2DEEF	#FDFDFD
18	#E7E4F2	#FDFDFD
19	#F3F1F8	#FFFFFF
20	#F5F3F9	#FFFFFF
21	#DCD7EC	#FEFEFE
22	#B7AFD8	#FBFBFB
23	#F5F4FA	#FFFFFF
24	#AFA6D3	#FCFCFC
25	#E5E1F1	#FEFEFE
26	#BDB5DB	#FCFCFC
27	#F4E6E4	#FEFEFE
28	#C3BBDE	#FDFDFD
29	#ADA4D2	#FAFAFA
30	#D3CDE7	#FDFDFD
31	#FBFAFD	#FFFFFF
32	#D5CFE8	#FEFEFE
33	#FAF9FC	#FFFFFF
34	#FAF9FC	#FFFFFF
36	#CBC4E3	#FCFCFC
37	#D9B0AB	#FDFDFD
38	#FAFAFD	#FFFFFF
39	#D5CFE8	#FEFEFE
40	#D9B0AA	#FDFDFD
42	#FAF9FC	#FFFFFF
43	#D9B0AB	#FDFDFD
44	#E1BEBA	#FEFEFE
45	#D5CFE8	#FEFEFE
46	#B1A8D5	#FAFAFA
47	#C6BFE0	#FAFAFA
48	#BEB6DC	#FCFCFC
49	#E2DEEF	#FDFDFD
50	#AFA6D4	#F8F8F8
52	#EEECF6	#FFFFFF
53	#E5E1F1	#FEFEFE
54	#C3BBDE	#FAFAFA
55	#C1B9DD	#FBFBFB
56	#EAE7F4	#FEFEFE
57	#D5CFE8	#FCFCFC
58	#BEB6DC	#FAFAFA
59	#E5E1F1	#FEFEFE
60	#E2DEEF	#FDFDFD
61	#C8C2E1	#F9F9F9
62	#EFECF6	#FEFEFE
63	#BEB6DB	#FCFCFC
64	#C4BDDF	#FCFCFC
65	#B8AFD8	#FDFDFD
66	#C9C2E2	#FBFBFB
67	#F2F0F8	#FEFEFE
68	#F8F7FB	#FFFFFF
69	#DDD9ED	#FDFDFD
70	#D7D2E9	#FCFCFC
71	#FFFEFE	#FFFFFF
72	#E8E5F3	#FEFEFE
73	#B8AFD8	#FBFBFB
74	#D4CEE8	#FEFEFE
75	#CAC3E2	#FBFBFB
76	#C5BDDF	#FCFCFC
77	#A79ECF	#FBFBFB
78	#D8D3EA	#FDFDFD
79	#CBC4E3	#FDFDFD
80	#FEFDFD	#FFFFFF
81	#F7EDEC	#FEFEFE
82	#C4BDDF	#FCFCFC
83	#F8EEED	#FFFFFF
84	#F9F8FC	#FFFFFF
85	#F7EDEB	#FFFFFF
86	#BCB4DB	#F8F8F8
87	#E8E5F3	#FEFEFE
88	#D5CFE8	#FEFEFE
89	#F1E0DE	#FEFEFE
90	#FAF9FC	#FFFFFF
91	#FAF9FC	#FFFFFF
93	#AFA6D3	#FCFCFC
95	#D5CFE8	#FEFEFE
97	#8B80C0	#F8F8F8
98	#AEA4D3	#FAFAFA
99	#DED9ED	#FDFDFD
