group	fill	colour
2	#F8F0EF	#EDEDED
3	#FAF3F2	#F8F8F8
4	#FEFDFE	#FFFFFF
5	#F5E8E6	#F7F7F7
6	#F1E0DE	#F3F3F3
7	#F4E7E5	#FAFAFA
8	#F2E1DF	#F8F8F8
9	#FEFDFC	#FFFFFF
10	#F5E9E8	#FCFCFC
11	#F1DFDD	#F9F9F9
12	#FBF6F5	#FEFEFE
13	#FAF4F3	#FDFDFD
14	#F9F1F0	#F7F7F7
15	#F7EDEC	#FBFBFB
16	#FEFDFD	#FFFFFF
17	#FAF4F3	#FEFEFE
18	#FCF7F7	#FEFEFE
19	#FBF6F5	#FEFEFE
20	#FEFDFC	#FFFFFF
21	#F7EDEB	#FCFCFC
22	#FBF6F6	#FEFEFE
23	#F4F3F9	#FEFEFE
24	#F8EEED	#FDFDFD
25	#F6EBE9	#F0F0F0
26	#FDFCFE	#FFFFFF
27	#F5E9E7	#FBFBFB
28	#EFDBD9	#FAFAFA
29	#FCF8F8	#FEFEFE
30	#FCF7F6	#FEFEFE
31	#FCFBFD	#FFFFFF
32	#FFFEFE	#FFFFFF
33	#E9E6F3	#FBFBFB
34	#DFDAED	#F7F7F7
35	#E2DEEF	#F6F6F6
36	#F1DFDC	#E2E2E2
37	#F2F0F8	#FDFDFD
38	#EFEDF6	#FCFCFC
39	#E7E4F2	#FAFAFA
40	#F5F3F9	#FEFEFE
41	#FFFEFE	#FFFFFF
42	#EEECF6	#FDFDFD
43	#E9E6F3	#FCFCFC
44	#F2F0F8	#FEFEFE
45	#ECE9F4	#FCFCFC
46	#EFDBD9	#E1E1E1
47	#EEDAD7	#DCDCDC
48	#F7ECEB	#F9F9F9
49	#F7ECEB	#F9F9F9
50	#F8F0EF	#FBFBFB
52	#F4E6E5	#CFCFCF
53	#FBF6F5	#FAFAFA
54	#FAF4F3	#FCFCFC
55	#F9F1F0	#FCFCFC
56	#F8EFEE	#FCFCFC
57	#F7EDEB	#FBFBFB
58	#FCF8F8	#FEFEFE
59	#F7ECEA	#FBFBFB
60	#FDFCFE	#FFFFFF
61	#FEFEFE	#FFFFFF
62	#F6EAE8	#FBFBFB
63	#FBF6F5	#FEFEFE
64	#F8EFEE	#F4F4F4
65	#FEFCFC	#FFFFFF
66	#FBF5F5	#FEFEFE
67	#FBF6F5	#FEFEFE
68	#FAF4F3	#FEFEFE
69	#F7ECEB	#FCFCFC
70	#FBFBFD	#FFFFFF
71	#F6EAE8	#FCFCFC
72	#FBF6F5	#FEFEFE
73	#F3E5E3	#FBFBFB
74	#F8EFEE	#FDFDFD
75	#F8EEED	#F4F4F4
76	#F4E7E5	#FBFBFB
77	#F4E5E4	#FBFBFB
78	#F1E0DD	#FAFAFA
79	#FDFBFB	#FFFFFF
80	#F5E8E6	#FCFCFC
81	#FFFEFE	#FFFFFF
82	#F6F5FA	#FEFEFE
83	#EFEDF6	#FCFCFC
84	#DFDBEE	#F7F7F7
85	#EAE7F4	#FAFAFA
86	#F4E7E5	#EDEDED
87	#E4E1F1	#F6F6F6
88	#E1DDEF	#F9F9F9
89	#F3F1F8	#FDFDFD
90	#E6E2F1	#F9F9F9
91	#DDD8EC	#F6F6F6
92	#FEFDFD	#FFFFFF
93	#EEECF6	#FDFDFD
94	#F9F9FC	#FEFEFE
95	#E7E4F2	#FAFAFA
96	#F8F7FB	#FEFEFE
97	#F1DFDD	#E3E3E3
98	#F1E0DE	#E6E6E6
99	#F7EDEB	#F8F8F8
100	#F5E7E6	#F6F6F6
101	#FAF4F4	#FDFDFD
103	#F8F0EF	#F0F0F0
104	#FAF3F2	#F6F6F6
105	#FCF8F7	#FDFDFD
106	#FAF4F3	#FDFDFD
107	#F7ECEA	#FAFAFA
108	#F5E8E6	#F9F9F9
109	#F5E8E6	#FBFBFB
110	#FDFAF9	#FFFFFF
111	#FEFCFC	#FFFFFF
112	#FCF7F6	#FEFEFE
113	#FCF7F6	#FEFEFE
114	#FCF8F8	#FEFEFE
115	#F8EFEE	#F5F5F5
116	#FDFBFB	#FFFFFF
117	#F4E7E5	#FBFBFB
118	#FEFDFD	#FFFFFF
119	#F8EEED	#FCFCFC
120	#F6EAE8	#FCFCFC
121	#F5E7E6	#FBFBFB
122	#FDFDFE	#FFFFFF
123	#FCF7F6	#FEFEFE
124	#FEFDFD	#FFFFFF
125	#FDFBFB	#FFFFFF
126	#F7EEEC	#F5F5F5
127	#FFFEFF	#FFFFFF
128	#F9F1EF	#FDFDFD
129	#FDFBFA	#FFFFFF
130	#F9F2F1	#FEFEFE
131	#F8F0EF	#FEFEFE
132	#FFFFFF	#FFFFFF
133	#EAE6F3	#FDFDFD
134	#F0EEF7	#FDFDFD
135	#F1EFF7	#FDFDFD
136	#ECEAF5	#FBFBFB
137	#F5E9E8	#F0F0F0
138	#DFDBEE	#F6F6F6
139	#DCD7EC	#F5F5F5
140	#E4E0F0	#F7F7F7
141	#F3F1F9	#FDFDFD
142	#ECEAF5	#FCFCFC
143	#E5E1F1	#FBFBFB
144	#F5F3FA	#FEFEFE
145	#F7F5FA	#FEFEFE
146	#EFEDF6	#FDFDFD
147	#F2E1DF	#E5E5E5
148	#F8F0EF	#FAFAFA
149	#FCF7F7	#FDFDFD
150	#F6EBE9	#F8F8F8
151	#F8EFEE	#FAFAFA
153	#F2E1DF	#C0C0C0
154	#F6EBE9	#EBEBEB
155	#FCFBFD	#FEFEFE
156	#FFFFFF	#FFFFFF
157	#F8F7FB	#FDFDFD
158	#FBFAFD	#FEFEFE
159	#F3F1F8	#FCFCFC
160	#EDEAF5	#F9F9F9
161	#DED9ED	#EFEFEF
162	#F5F3F9	#FDFDFD
163	#F9F8FC	#FEFEFE
164	#F3F1F8	#FCFCFC
165	#F1DFDD	#D7D7D7
166	#EDEBF5	#FBFBFB
167	#EDEBF5	#FCFCFC
168	#FBFAFD	#FFFFFF
169	#FFFFFF	#FFFFFF
170	#F4F3F9	#FEFEFE
171	#F8EFED	#FDFDFD
172	#FCF7F7	#FEFEFE
173	#FCF7F6	#FEFEFE
174	#F8EFEE	#FDFDFD
175	#FBF5F4	#FEFEFE
176	#F7EEEC	#F3F3F3
177	#FDFAFA	#FFFFFF
178	#F8F7FB	#FEFEFE
179	#FEFCFC	#FFFFFF
180	#FBF5F4	#FEFEFE
181	#FDFBFA	#FFFFFF
182	#F9F8FC	#FEFEFE
183	#F6F5FA	#FEFEFE
184	#FAF9FC	#FFFFFF
185	#FCFCFE	#FFFFFF
186	#EDEBF6	#FCFCFC
187	#FFFFFF	#FFFFFF
188	#FFFFFF	#FFFFFF
189	#FAF2F1	#FEFEFE
190	#FCFBFD	#FFFFFF
191	#FFFEFE	#FFFFFF
192	#FDFAFA	#FFFFFF
193	#FDF9F9	#FFFFFF
194	#F5F4FA	#FEFEFE
195	#F9F1F0	#FDFDFD
196	#FBFAFD	#FFFFFF
197	#F6F4FA	#FEFEFE
198	#F8F7FB	#FDFDFD
199	#FBFBFD	#FEFEFE
200	#FEFDFE	#FFFFFF
201	#F7F6FB	#FDFDFD
