group	fill	colour
1	#F1E0DE	#FDFDFD
2	#E3C3BF	#FCFCFC
3	#ECEAF5	#FEFEFE
4	#E6E2F1	#FEFEFE
5	#FCFCFE	#FFFFFF
6	#E4E1F1	#FEFEFE
7	#FDFAFA	#FFFFFF
8	#FDFAF9	#FFFFFF
9	#EED9D6	#FDFDFD
10	#FEFCFC	#FFFFFF
11	#ECE9F5	#FEFEFE
12	#EED9D6	#FDFDFD
13	#F5F3F9	#FEFEFE
14	#F9F9FC	#FFFFFF
15	#EBD3D0	#FDFDFD
16	#EAD1CE	#FDFDFD
17	#EEDAD7	#FDFDFD
18	#EFECF6	#FEFEFE
19	#D8AEA9	#FBFBFB
20	#FBFBFD	#FFFFFF
21	#EAE7F4	#FEFEFE
22	#F4F2F9	#FFFFFF
23	#F8F0EF	#FEFEFE
24	#ECD5D2	#FDFDFD
25	#FEFCFC	#FFFFFF
26	#E9CFCC	#FDFDFD
27	#E3C3BF	#FDFDFD
28	#D3CDE7	#FCFCFC
29	#FCF8F7	#FFFFFF
30	#DDD9ED	#FDFDFD
31	#F4F3F9	#FFFFFF
32	#FEFCFB	#FFFFFF
33	#FDFAFA	#FFFFFF
34	#FCF9F9	#FFFFFF
35	#E9CFCC	#FDFDFD
36	#F8F0EF	#FEFEFE
37	#FDFBFB	#FFFFFF
38	#E2C0BC	#FDFDFD
39	#E6E3F2	#FEFEFE
40	#EFDCD9	#FEFEFE
41	#EEECF6	#FEFEFE
42	#F7EEEC	#FFFFFF
43	#DFBBB7	#FCFCFC
44	#F7EDEC	#FFFFFF
45	#F6F4FA	#FFFFFF
46	#FEFEFD	#FFFFFF
47	#EBE8F4	#FDFDFD
48	#F4E5E3	#FEFEFE
49	#EFDCD9	#FEFEFE
50	#F7F6FB	#FFFFFF
52	#F0DDDA	#FDFDFD
53	#FDF9F9	#FFFFFF
54	#F2F0F8	#FEFEFE
55	#FCF8F7	#FFFFFF
56	#EFEDF6	#FEFEFE
57	#D8D3EA	#FCFCFC
58	#F7EEEC	#FEFEFE
59	#F9F1F0	#FEFEFE
60	#ECD6D3	#FDFDFD
61	#E8E5F2	#FEFEFE
62	#FEFDFD	#FFFFFF
63	#F8EFEE	#FEFEFE
64	#FDFAFA	#FFFFFF
65	#F5F4FA	#FEFEFE
66	#FAF4F3	#FFFFFF
67	#F1EFF7	#FEFEFE
68	#FAF9FC	#FFFFFF
69	#DCD7EC	#FCFCFC
70	#FCFBFD	#FFFFFF
71	#D8D3EA	#FDFDFD
72	#F5F4FA	#FEFEFE
73	#E1DDEF	#FDFDFD
74	#F8EEED	#FEFEFE
75	#F7F6FB	#FFFFFF
76	#FCF7F6	#FFFFFF
77	#FFFFFF	#FFFFFF
78	#FEFEFF	#FFFFFF
