group	fill	colour
1	#D5CFE8	#FEFEFE
2	#D4CFE8	#FEFEFE
3	#E1BEBA	#FEFEFE
4	#EBD4D0	#FEFEFE
5	#FAF9FC	#FFFFFF
6	#E1BEB9	#FEFEFE
7	#D4CFE8	#FEFEFE
8	#F9F8FC	#FFFFFF
9	#EEEBF6	#FFFFFF
10	#F1E0DD	#FEFEFE
11	#DDD9ED	#FEFEFE
12	#DCD7EC	#FEFEFE
13	#FAF9FC	#FFFFFF
14	#EBD3D0	#FEFEFE
15	#B8AFD8	#FDFDFD
16	#EBD4D0	#FEFEFE
17	#AFA6D3	#FCFCFC
18	#FBFAFD	#FFFFFF
19	#B7AFD8	#FDFDFD
20	#E9E5F3	#FEFEFE
21	#FAF9FC	#FFFFFF
22	#DDD8ED	#FEFEFE
23	#FAF9FC	#FFFFFF
24	#FBFAFD	#FFFFFF
25	#E9E5F3	#FEFEFE
26	#E4E1F1	#FEFEFE
28	#D5CFE8	#FEFEFE
29	#C3BBDE	#FDFDFD
30	#D9B0AB	#FDFDFD
31	#FBFAFD	#FFFFFF
32	#DDD8EC	#FEFEFE
33	#DDD8EC	#FEFEFE
34	#A79DCF	#FBFBFB
35	#F7ECEB	#FFFFFF
37	#958BC5	#F9F9F9
38	#F8EEED	#FFFFFF
39	#F7F5FA	#FFFFFF
40	#C3BBDE	#FDFDFD
41	#D4CFE8	#FEFEFE
42	#FAF9FC	#FFFFFF
43	#FAF9FC	#FFFFFF
44	#D5CFE8	#FEFEFE
45	#D4CFE8	#FEFEFE
46	#ECD5D2	#FEFEFE
47	#EBD3D0	#FEFEFE
48	#EBD3D0	#FEFEFE
50	#E0BDB9	#FEFEFE
52	#EBD4D0	#FEFEFE
53	#D4CFE8	#FEFEFE
54	#D5CFE8	#FEFEFE
55	#EEECF6	#FFFFFF
56	#C3BBDE	#FDFDFD
57	#EBD3D0	#FEFEFE
58	#F4E5E3	#FEFEFE
59	#A197CC	#FBFBFB
60	#A79ECF	#FBFBFB
61	#ECD5D2	#FEFEFE
62	#EBD4D0	#FEFEFE
63	#FBFAFD	#FFFFFF
65	#DDD8ED	#FEFEFE
66	#E8E5F3	#FEFEFE
67	#CCC5E3	#FDFDFD
68	#AFA5D3	#FCFCFC
69	#AFA6D3	#FCFCFC
70	#E4E0F0	#FEFEFE
71	#B7AFD8	#FDFDFD
72	#F7ECEB	#FFFFFF
73	#F8EEED	#FFFFFF
74	#D4CEE8	#FDFDFD
75	#E8CDCA	#FEFEFE
76	#E8E5F3	#FEFEFE
77	#FAF9FC	#FFFFFF
78	#EBD4D0	#FEFEFE
80	#C3BBDE	#FDFDFD
81	#DCD8EC	#FEFEFE
82	#C3BBDE	#FDFDFD
83	#D4A59F	#FCFCFC
84	#EDEBF5	#FEFEFE
85	#EEECF6	#FEFEFE
86	#D5CFE8	#FEFEFE
