x	y	group
2205.75	347.75	67041
2205.75	348.25	67041
2206.75	348.25	67041
2208.75	350.25	67041
2209.25	350.25	67041
2209.75	349.75	67041
2211.25	349.75	67041
2211.25	350.25	67041
2210.75	350.75	67041
2209.75	350.75	67041
2209.25	351.25	67041
2209.25	351.75	67041
2209.75	352.25	67041
2211.25	352.25	67041
2212.25	351.25	67041
2212.75	351.25	67041
2213.25	351.75	67041
2213.75	351.75	67041
2213.75	350.75	67041
2214.25	350.25	67041
2215.75	350.25	67041
2215.75	350.75	67041
2214.25	352.25	67041
2214.25	353.75	67041
2214.75	353.75	67041
2215.25	353.25	67041
2215.25	352.25	67041
2216.75	350.75	67041
2216.75	350.25	67041
2214.75	348.25	67041
2214.75	347.75	67041
2215.25	347.75	67041
2216.25	348.75	67041
2217.75	348.75	67041
2217.75	347.75	67041
2218.25	347.25	67041
2218.75	347.25	67041
2218.75	348.25	67041
2219.25	348.75	67041
2219.75	348.75	67041
2219.75	347.25	67041
2219.25	346.75	67041
2219.25	346.25	67041
2219.75	346.25	67041
2220.75	347.25	67041
2221.25	347.25	67041
2221.75	346.75	67041
2221.75	346.25	67041
2214.75	339.25	67041
2214.25	339.25	67041
2214.25	340.25	67041
2213.25	340.25	67041
2212.75	340.75	67041
2212.75	341.75	67041
2211.75	341.75	67041
2210.75	342.75	67041
2210.75	343.25	67041
2211.75	343.25	67041
2211.75	343.75	67041
2211.25	344.25	67041
2209.75	344.25	67041
2209.25	343.75	67041
2208.75	343.75	67041
2208.75	344.75	67041
2208.25	345.25	67041
2207.25	345.25	67041
2207.25	345.75	67041
2208.25	346.75	67041
2208.25	347.25	67041
2207.75	347.75	67041
2207.25	347.75	67041
2206.25	346.75	67041
2205.75	346.75	67041
2205.75	347.75	67041
