x	y	group
588.75	57.75	16414
588.75	58.25	16414
589.75	58.25	16414
590.75	59.25	16414
590.75	60.25	16414
591.75	61.25	16414
592.25	61.25	16414
592.25	60.25	16414
592.75	60.25	16414
593.25	60.75	16414
593.25	61.25	16414
592.75	61.75	16414
592.75	62.25	16414
593.25	62.75	16414
594.25	62.75	16414
594.25	63.75	16414
595.75	65.25	16414
596.75	65.25	16414
596.75	66.25	16414
597.75	66.25	16414
598.25	66.75	16414
598.75	66.75	16414
599.25	66.25	16414
599.25	65.25	16414
600.25	65.25	16414
600.25	64.25	16414
600.75	63.75	16414
601.25	63.75	16414
601.25	64.75	16414
601.75	65.25	16414
601.75	65.75	16414
600.75	65.75	16414
600.25	66.25	16414
600.25	66.75	16414
601.25	67.75	16414
602.25	67.75	16414
603.25	68.75	16414
603.75	68.75	16414
603.75	68.25	16414
602.75	67.25	16414
602.75	66.75	16414
603.75	65.75	16414
604.25	65.75	16414
604.25	66.75	16414
605.75	66.75	16414
605.75	65.75	16414
606.25	65.25	16414
606.25	64.75	16414
605.25	64.75	16414
605.25	64.25	16414
606.25	63.25	16414
606.75	63.25	16414
607.25	63.75	16414
607.75	63.75	16414
607.75	63.25	16414
606.25	61.75	16414
605.75	61.75	16414
605.25	62.25	16414
604.75	62.25	16414
604.25	61.75	16414
604.25	61.25	16414
605.25	61.25	16414
605.25	60.75	16414
603.75	59.25	16414
603.25	59.25	16414
602.25	60.25	16414
601.75	60.25	16414
601.75	57.75	16414
602.25	57.25	16414
602.75	57.25	16414
603.25	57.75	16414
603.75	57.75	16414
603.75	56.75	16414
604.25	56.75	16414
604.75	57.25	16414
604.75	57.75	16414
604.25	58.25	16414
604.25	58.75	16414
607.25	61.75	16414
607.75	61.75	16414
608.25	61.25	16414
608.25	60.25	16414
608.75	60.25	16414
609.25	60.75	16414
609.25	61.75	16414
609.75	62.25	16414
609.75	62.75	16414
609.25	62.75	16414
608.75	62.25	16414
608.25	62.25	16414
608.25	62.75	16414
609.75	64.25	16414
610.75	64.25	16414
611.25	64.75	16414
611.75	64.75	16414
612.75	63.75	16414
612.75	63.25	16414
612.25	62.75	16414
612.25	62.25	16414
612.75	62.25	16414
613.75	63.25	16414
613.75	64.25	16414
615.25	64.25	16414
615.25	63.75	16414
614.75	63.25	16414
614.75	62.75	16414
615.25	62.25	16414
615.25	61.75	16414
613.25	61.75	16414
612.75	61.25	16414
612.75	60.75	16414
613.75	60.75	16414
615.75	58.75	16414
615.75	57.75	16414
616.25	57.25	16414
617.25	57.25	16414
618.75	55.75	16414
618.75	53.75	16414
619.75	52.75	16414
620.25	52.75	16414
620.75	53.25	16414
620.75	54.75	16414
620.25	55.25	16414
620.25	55.75	16414
620.75	55.75	16414
621.25	55.25	16414
621.75	55.25	16414
622.75	56.25	16414
623.25	56.25	16414
623.75	55.75	16414
623.75	54.75	16414
624.25	54.25	16414
624.25	53.75	16414
623.75	53.25	16414
623.75	52.75	16414
624.25	52.25	16414
624.25	51.75	16414
623.75	51.75	16414
623.25	52.25	16414
622.75	52.25	16414
621.75	51.25	16414
621.75	50.75	16414
622.25	50.75	16414
622.75	51.25	16414
623.25	51.25	16414
624.25	50.25	16414
626.25	50.25	16414
626.25	49.75	16414
625.75	49.25	16414
625.75	47.75	16414
626.75	46.75	16414
628.75	46.75	16414
628.75	45.75	16414
629.75	44.75	16414
629.75	44.25	16414
629.25	44.25	16414
628.75	44.75	16414
628.25	44.75	16414
627.75	44.25	16414
627.75	43.75	16414
628.75	43.75	16414
629.75	42.75	16414
629.75	42.25	16414
629.25	42.25	16414
628.75	42.75	16414
628.25	42.75	16414
627.75	42.25	16414
627.75	41.75	16414
629.25	40.25	16414
629.75	40.25	16414
630.25	40.75	16414
630.25	41.75	16414
630.75	41.75	16414
631.75	40.75	16414
632.75	40.75	16414
632.75	39.25	16414
632.25	38.75	16414
631.75	38.75	16414
631.75	39.75	16414
631.25	40.25	16414
630.75	40.25	16414
630.75	38.75	16414
631.75	37.75	16414
633.75	37.75	16414
633.75	36.25	16414
631.75	36.25	16414
630.75	35.25	16414
630.25	35.25	16414
629.75	35.75	16414
629.75	36.75	16414
628.75	36.75	16414
628.25	37.25	16414
628.25	38.25	16414
626.25	38.25	16414
623.25	41.25	16414
622.75	41.25	16414
622.75	40.25	16414
621.25	40.25	16414
619.75	41.75	16414
619.75	42.25	16414
620.75	42.25	16414
621.75	43.25	16414
621.75	43.75	16414
621.25	44.25	16414
620.25	44.25	16414
620.25	45.25	16414
619.25	45.25	16414
619.25	45.75	16414
619.75	46.25	16414
621.75	46.25	16414
622.25	46.75	16414
622.25	47.25	16414
620.75	48.75	16414
620.75	49.25	16414
621.75	49.25	16414
621.75	49.75	16414
621.25	50.25	16414
620.75	50.25	16414
619.75	49.25	16414
618.75	49.25	16414
618.25	48.75	16414
618.25	47.75	16414
617.25	47.75	16414
616.25	46.75	16414
616.25	45.75	16414
615.25	45.75	16414
614.25	44.75	16414
613.75	44.75	16414
613.75	45.25	16414
614.25	45.75	16414
614.25	46.25	16414
613.75	46.25	16414
613.25	45.75	16414
611.75	45.75	16414
611.75	47.25	16414
614.25	49.75	16414
614.25	51.25	16414
613.25	52.25	16414
613.25	52.75	16414
613.75	52.75	16414
614.75	51.75	16414
615.25	51.75	16414
615.75	52.25	16414
615.75	52.75	16414
614.75	53.75	16414
614.75	54.75	16414
613.75	54.75	16414
613.75	55.75	16414
613.25	56.25	16414
612.75	56.25	16414
607.75	51.25	16414
607.25	51.25	16414
607.25	51.75	16414
607.75	52.25	16414
607.75	52.75	16414
606.75	53.75	16414
606.75	54.75	16414
606.25	55.25	16414
604.75	55.25	16414
603.75	54.25	16414
603.25	54.25	16414
603.25	55.25	16414
602.25	56.25	16414
601.75	56.25	16414
