group	fill	colour
1	#DDB7B2	#FCFCFC
2	#DCD7EC	#FEFEFE
3	#F8EEED	#FFFFFF
4	#EBD4D0	#FDFDFD
5	#F1DFDC	#FEFEFE
6	#FEFDFC	#FFFFFF
7	#F0DCDA	#FEFEFE
8	#FBF6F5	#FFFFFF
9	#F1E0DD	#FEFEFE
10	#E8E5F3	#FEFEFE
11	#FBF6F6	#FFFFFF
12	#EED9D6	#FEFEFE
13	#F7F6FB	#FFFFFF
14	#FAFAFD	#FFFFFF
15	#F0DDDA	#FEFEFE
16	#EEEBF6	#FEFEFE
17	#EBD4D0	#FEFEFE
18	#DDD8EC	#FEFEFE
19	#FBF6F6	#FFFFFF
20	#E3DFF0	#FEFEFE
22	#9086C3	#F9F9F9
23	#EFEDF6	#FEFEFE
24	#DFBBB7	#FCFCFC
25	#D9AFAA	#FDFDFD
26	#FDFAFA	#FFFFFF
27	#FBFBFD	#FFFFFF
28	#F8EEED	#FFFFFF
29	#EFEDF6	#FEFEFE
31	#EEECF6	#FFFFFF
32	#F6EAE8	#FEFEFE
33	#E6C8C4	#FDFDFD
34	#E4E1F0	#FDFDFD
35	#FEFCFC	#FFFFFF
36	#ECD5D2	#FEFEFE
37	#FFFFFF	#FFFFFF
38	#F7EDEB	#FEFEFE
39	#E4E0F0	#FEFEFE
40	#E5E1F1	#FEFEFE
41	#DED9ED	#FEFEFE
42	#FBFAFD	#FFFFFF
43	#FEFDFD	#FFFFFF
44	#F1E0DE	#FEFEFE
45	#E9E5F3	#FEFEFE
46	#F8EEED	#FFFFFF
47	#C3BBDE	#FDFDFD
48	#DCD7EC	#FEFEFE
49	#F8EEED	#FFFFFF
50	#EFEDF7	#FFFFFF
52	#FCF7F6	#FFFFFF
53	#F1E0DD	#FEFEFE
54	#E8CCC9	#FEFEFE
55	#FAF9FC	#FFFFFF
56	#F2E3E1	#FEFEFE
57	#F1DFDD	#FEFEFE
58	#FBF5F4	#FFFFFF
59	#FBFBFD	#FFFFFF
60	#FAF9FC	#FFFFFF
61	#FAF9FC	#FFFFFF
62	#FAFAFC	#FFFFFF
63	#CCC5E3	#FDFDFD
64	#F1E0DE	#FEFEFE
65	#FAFAFD	#FFFFFF
66	#F4E5E3	#FEFEFE
67	#CCC6E3	#FDFDFD
68	#FEFDFD	#FFFFFF
69	#DED9ED	#FDFDFD
70	#DDD9ED	#FDFDFD
71	#DDD8ED	#FEFEFE
72	#F9F1F0	#FFFFFF
73	#C5BDDF	#FCFCFC
74	#EFECF6	#FFFFFF
75	#EAD1CE	#FDFDFD
76	#F9F1F0	#FFFFFF
77	#FDFCFE	#FFFFFF
78	#F4E5E4	#FEFEFE
79	#D4A5A0	#FCFCFC
80	#EBD4D0	#FEFEFE
81	#E9CECB	#FEFEFE
82	#FBF6F5	#FFFFFF
83	#F9F8FC	#FFFFFF
84	#FAF9FC	#FFFFFF
85	#E8E5F2	#FEFEFE
86	#F1E0DD	#FEFEFE
87	#ECD6D3	#FEFEFE
88	#F9F8FC	#FFFFFF
89	#F1E0DE	#FEFEFE
90	#EED9D6	#FEFEFE
91	#EDD7D4	#FEFEFE
92	#C3BBDE	#FDFDFD
93	#CBC5E3	#FCFCFC
94	#FBF7F6	#FFFFFF
95	#FBF6F5	#FFFFFF
97	#FEFCFC	#FFFFFF
98	#E1BEBA	#FEFEFE
99	#ECD5D2	#FEFEFE
100	#F6F5FA	#FFFFFF
101	#EEECF6	#FFFFFF
102	#F8EEED	#FFFFFF
103	#FBFBFD	#FFFFFF
104	#FAFAFC	#FFFFFF
105	#FEFCFC	#FFFFFF
106	#DEB9B5	#FCFCFC
107	#F4E5E4	#FEFEFE
108	#F7F6FB	#FFFFFF
109	#F4E5E3	#FEFEFE
110	#FBF6F5	#FFFFFF
111	#CF9D97	#FCFCFC
112	#FBFBFD	#FFFFFF
113	#F7ECEA	#FFFFFF
114	#E8E5F3	#FEFEFE
115	#D4A59F	#FCFCFC
116	#E6E3F2	#FEFEFE
117	#FDFAFA	#FFFFFF
118	#F6F5FA	#FFFFFF
119	#EFEDF6	#FEFEFE
120	#D4A5A0	#FCFCFC
121	#FBF5F5	#FFFFFF
122	#FBF6F6	#FFFFFF
123	#FEFEFD	#FFFFFF
124	#FBF6F5	#FFFFFF
125	#F2F0F8	#FFFFFF
126	#ECD5D2	#FEFEFE
127	#E6C8C5	#FDFDFD
128	#E9E5F3	#FEFEFE
129	#E9E5F3	#FEFEFE
130	#FAFAFC	#FFFFFF
131	#F7EDEB	#FFFFFF
132	#F6F5FA	#FFFFFF
133	#FFFEFE	#FFFFFF
134	#EFEDF6	#FEFEFE
135	#EDD6D3	#FEFEFE
136	#F1E0DD	#FEFEFE
137	#E6C8C4	#FDFDFD
138	#ECE9F5	#FEFEFE
139	#E3DFF0	#FEFEFE
140	#E2DEEF	#FDFDFD
141	#A89ECF	#FBFBFB
142	#F9F9FC	#FFFFFF
143	#FBF7F6	#FFFFFF
144	#F7EDEC	#FFFFFF
145	#F0DDDA	#FEFEFE
146	#F5F4FA	#FFFFFF
147	#D9B0AA	#FDFDFD
148	#FBF6F5	#FFFFFF
149	#CF9D96	#FCFCFC
150	#EFECF6	#FFFFFF
151	#D4A59F	#FCFCFC
153	#F9F1F0	#FFFFFF
154	#E6C8C4	#FDFDFD
155	#D9AFAA	#FDFDFD
156	#DDD8EC	#FEFEFE
157	#E5E1F1	#FEFEFE
158	#E1BEBA	#FEFEFE
159	#E9E5F3	#FEFEFE
160	#E6E3F2	#FEFEFE
161	#AFA6D3	#FCFCFC
162	#D4A5A0	#FCFCFC
163	#E8E5F2	#FEFEFE
164	#F8EEED	#FFFFFF
165	#F1E0DD	#FEFEFE
166	#F9F9FC	#FFFFFF
167	#F2E1DF	#FEFEFE
168	#DDD8ED	#FEFEFE
169	#FAF9FC	#FFFFFF
170	#F1E0DD	#FEFEFE
171	#F8EEED	#FFFFFF
172	#E9CECA	#FEFEFE
173	#F6F4FA	#FFFFFF
174	#F9F9FC	#FFFFFF
