group	fill	colour
1	#E9D0CC	#FDFDFD
2	#DEBAB5	#FCFCFC
3	#D3A59F	#FCFCFC
4	#F9F8FC	#FFFFFF
5	#BC7D75	#FAFAFA
6	#D9B0AB	#FDFDFD
7	#FBF6F5	#FFFFFF
8	#C9928B	#FBFBFB
9	#F0DDDA	#FDFDFD
10	#E8CCC8	#FBFBFB
11	#F1DFDC	#FDFDFD
12	#D8AEA9	#FBFBFB
13	#FFFFFF	#FFFFFF
14	#BC7C75	#FAFAFA
15	#F3E4E2	#FEFEFE
16	#F9F2F0	#FFFFFF
17	#F7EDEB	#FEFEFE
18	#E6C9C5	#FDFDFD
19	#FCF8F7	#FFFFFF
20	#F3E4E2	#FEFEFE
21	#F3E5E3	#FEFEFE
22	#FBF5F4	#FFFFFF
23	#F5F3F9	#FEFEFE
24	#F8EEED	#FEFEFE
25	#FBF6F6	#FFFFFF
26	#F6EAE8	#FEFEFE
27	#FDFBFB	#FFFFFF
28	#E5E1F1	#FEFEFE
29	#ECD5D2	#FEFEFE
30	#F1E0DE	#FEFEFE
31	#F3E4E2	#FEFEFE
32	#F8F7FB	#FFFFFF
33	#EDEAF5	#FEFEFE
34	#FCFBFD	#FFFFFF
35	#FAF4F3	#FFFFFF
36	#FBF5F5	#FFFFFF
37	#F0DCDA	#FEFEFE
38	#FBF6F5	#FFFFFF
39	#F5E8E6	#FEFEFE
40	#ECEAF5	#FEFEFE
41	#F1DFDD	#FEFEFE
42	#F7EEEC	#FEFEFE
43	#E9E6F3	#FEFEFE
44	#EFECF6	#FEFEFE
45	#EED9D6	#FEFEFE
46	#CF9D97	#FCFCFC
47	#E6C8C4	#FDFDFD
48	#F2E1DE	#FEFEFE
49	#DDB7B2	#FCFCFC
50	#CC9790	#FCFCFC
52	#E0BCB7	#FCFCFC
53	#D9AFAA	#FDFDFD
54	#CF9D97	#FCFCFC
55	#DDB7B2	#FCFCFC
56	#E8CDC9	#FEFEFE
57	#C68D86	#FBFBFB
58	#E8CDCA	#FEFEFE
59	#E0BDB9	#FDFDFD
60	#CA948D	#F6F6F6
61	#DCB5B0	#FAFAFA
62	#E7CBC8	#FCFCFC
63	#FFFEFE	#FFFFFF
64	#F1E0DD	#FEFEFE
65	#F0DDDA	#FEFEFE
66	#F8EFED	#FEFEFE
67	#FEFCFC	#FFFFFF
68	#FCF8F8	#FFFFFF
69	#E0BEB9	#FDFDFD
70	#F5F3FA	#FFFFFF
71	#F7ECEB	#FEFEFE
72	#FFFFFF	#FFFFFF
73	#F3E3E1	#FEFEFE
74	#F9F1F0	#FFFFFF
75	#E1BEB9	#FDFDFD
