group	fill	colour
1	#F5E8E6	#FEFEFE
2	#F8F0EE	#FEFEFE
3	#F4E5E4	#FEFEFE
4	#EDD7D4	#FBFBFB
5	#F6EAE9	#FEFEFE
6	#E0BCB8	#F9F9F9
7	#F7EDEC	#FEFEFE
8	#E6C8C4	#FBFBFB
9	#ECD6D3	#FCFCFC
10	#F3E5E3	#FEFEFE
11	#F6F5FA	#FFFFFF
12	#EDD8D5	#FCFCFC
13	#FCF7F6	#FFFFFF
14	#EDD8D5	#FCFCFC
15	#F8F7FB	#FFFFFF
16	#F0DDDB	#FDFDFD
17	#F9F8FC	#FFFFFF
18	#EDD7D4	#FDFDFD
19	#F4E7E5	#FEFEFE
20	#F3E3E1	#FEFEFE
21	#E3C3BF	#FCFCFC
22	#F1DFDD	#FEFEFE
23	#F7ECEB	#FEFEFE
24	#EFDCDA	#FEFEFE
25	#F2E2DF	#FDFDFD
26	#EED9D6	#FEFEFE
27	#F0DDDB	#FDFDFD
28	#F2E3E1	#FEFEFE
29	#FBF6F5	#FFFFFF
30	#EFEDF7	#FEFEFE
31	#E3C2BE	#FBFBFB
32	#E5C7C3	#FCFCFC
33	#E1BFBB	#FBFBFB
34	#EFDCD9	#FEFEFE
35	#F2E2E0	#FEFEFE
36	#E9CFCB	#FAFAFA
37	#F0DDDA	#FDFDFD
38	#FDFDFE	#FFFFFF
39	#F6EAE9	#FEFEFE
40	#C38780	#FAFAFA
41	#DEB9B4	#FCFCFC
42	#EAD1CE	#FDFDFD
43	#F8EFED	#FEFEFE
44	#FDFDFE	#FFFFFF
45	#F7EDEB	#FEFEFE
46	#FAF9FC	#FFFFFF
47	#F4E6E5	#FDFDFD
48	#F4F3F9	#FEFEFE
49	#EDD7D4	#FCFCFC
50	#E7CBC8	#F9F9F9
52	#F3E3E1	#FDFDFD
53	#F4E5E4	#FEFEFE
54	#F4E7E5	#FDFDFD
55	#CA938D	#F6F6F6
56	#FDFAFA	#FFFFFF
57	#FAF4F3	#FFFFFF
58	#F5E8E7	#FDFDFD
59	#FBFAFD	#FFFFFF
60	#FEFDFD	#FFFFFF
61	#EAE7F3	#FEFEFE
62	#F6EBEA	#FEFEFE
63	#FEFEFF	#FFFFFF
64	#F8EFEE	#FEFEFE
65	#F8F0EF	#FEFEFE
66	#F5E7E5	#FEFEFE
67	#EFEDF7	#FEFEFE
68	#FCFCFE	#FFFFFF
69	#FAF9FC	#FFFFFF
70	#F4E7E5	#FEFEFE
71	#FEFCFC	#FFFFFF
72	#FDFDFE	#FFFFFF
73	#F7F5FA	#FFFFFF
74	#E8CDCA	#FDFDFD
75	#FFFFFF	#FFFFFF
76	#FFFEFE	#FFFFFF
77	#DCB5B0	#FCFCFC
78	#FBFAFD	#FFFFFF
79	#FBFAFD	#FFFFFF
80	#D6AAA4	#FAFAFA
81	#F5E9E7	#FEFEFE
82	#F9F2F1	#FEFEFE
83	#DAB2AD	#FCFCFC
84	#F3E4E2	#FEFEFE
85	#E1BEB9	#FDFDFD
86	#F0DEDC	#FDFDFD
87	#F8EFEE	#FEFEFE
88	#EED9D6	#FDFDFD
89	#F4E7E5	#FEFEFE
90	#F3E4E2	#FEFEFE
91	#EDD7D4	#FDFDFD
92	#DDB8B3	#FCFCFC
93	#FFFEFE	#FFFFFF
94	#FCF8F8	#FFFFFF
95	#F4F3F9	#FEFEFE
97	#FAF4F3	#FEFEFE
98	#F9F2F1	#FEFEFE
99	#FDF9F9	#FFFFFF
100	#FCF8F8	#FFFFFF
101	#F3E4E2	#FDFDFD
102	#E4C5C1	#FAFAFA
103	#F5E8E6	#FEFEFE
104	#F2F0F8	#FEFEFE
105	#F7ECEB	#FEFEFE
106	#F7F5FA	#FFFFFF
107	#FAF3F3	#FEFEFE
108	#FAF3F2	#FEFEFE
109	#F6EAE8	#FEFEFE
110	#FDFAFA	#FFFFFF
111	#E8CDCA	#FBFBFB
112	#F6EAE8	#FEFEFE
113	#ECD5D2	#FDFDFD
114	#F6EAE8	#FEFEFE
115	#FFFEFE	#FFFFFF
116	#E9CFCC	#FCFCFC
117	#FAF3F2	#FFFFFF
118	#F8F7FB	#FFFFFF
119	#F7EDEB	#FEFEFE
120	#EAE7F4	#FEFEFE
121	#F8F0EF	#FEFEFE
122	#F1E0DD	#FEFEFE
123	#F2E1DF	#FDFDFD
124	#FDFBFB	#FFFFFF
125	#D4A59F	#FCFCFC
126	#F6F5FA	#FFFFFF
127	#F4E6E4	#FEFEFE
128	#D7ACA7	#FBFBFB
129	#FEFEFE	#FFFFFF
130	#F4E7E5	#FEFEFE
131	#FCF8F8	#FFFFFF
132	#EAD0CD	#FDFDFD
133	#FBFBFD	#FFFFFF
134	#E8CCC8	#FDFDFD
135	#F6EBE9	#FEFEFE
136	#F6F5FA	#FFFFFF
137	#FAF4F4	#FFFFFF
138	#EDD8D5	#FDFDFD
139	#EBD2CF	#FDFDFD
140	#EED9D6	#FEFEFE
141	#F8EFED	#FEFEFE
142	#E6C9C6	#FDFDFD
143	#E4C4C0	#FDFDFD
144	#E7CBC8	#FDFDFD
145	#E7CAC6	#FDFDFD
146	#DAB0AB	#FBFBFB
147	#FDFBFB	#FFFFFF
148	#E3C3BF	#FBFBFB
149	#F3E5E3	#FDFDFD
150	#F0DEDC	#FCFCFC
151	#F9F0EF	#FEFEFE
153	#F0DDDB	#FEFEFE
154	#F6EBE9	#FEFEFE
155	#FBF5F4	#FFFFFF
156	#FCF8F8	#FFFFFF
157	#ECD4D1	#FCFCFC
158	#FCF7F6	#FFFFFF
159	#FBF7F6	#FFFFFF
160	#E5C6C2	#F9F9F9
161	#F3E5E3	#FDFDFD
162	#EDD6D3	#FDFDFD
163	#F4E6E5	#FEFEFE
164	#F9F2F1	#FEFEFE
165	#F6ECEA	#FEFEFE
166	#FEFEFE	#FFFFFF
167	#F4E6E4	#FEFEFE
168	#EFDCD9	#FDFDFD
169	#E4C5C1	#FCFCFC
170	#FDF9F9	#FFFFFF
171	#F7ECEB	#FEFEFE
172	#EED9D6	#FDFDFD
173	#D3A59F	#FAFAFA
174	#F6EAE8	#FEFEFE
175	#F0DEDC	#FDFDFD
176	#F3E3E1	#FDFDFD
177	#EAE7F4	#FDFDFD
178	#F5F4FA	#FEFEFE
179	#F5F4FA	#FFFFFF
180	#ECD4D1	#FDFDFD
181	#F7EDEC	#FEFEFE
182	#F5E7E5	#FEFEFE
183	#F8F8FB	#FFFFFF
184	#F5E9E7	#FEFEFE
185	#FFFEFE	#FFFFFF
186	#F2E1DE	#FEFEFE
187	#FDFDFE	#FFFFFF
188	#F8EFED	#FEFEFE
189	#EEDAD7	#FDFDFD
190	#F9F8FB	#FFFFFF
191	#F5F3F9	#FFFFFF
192	#FAF4F3	#FFFFFF
193	#FDFBFB	#FFFFFF
194	#F4F2F9	#FEFEFE
195	#E7CBC8	#FDFDFD
196	#E6C8C4	#FDFDFD
198	#F9F1F0	#FEFEFE
199	#F3E5E3	#FDFDFD
200	#F5E7E6	#FDFDFD
201	#FDFAF9	#FFFFFF
202	#E6C8C4	#FBFBFB
203	#E0DCEE	#FDFDFD
204	#EFDAD8	#FDFDFD
205	#E9CECB	#FCFCFC
206	#FDFBFB	#FFFFFF
207	#FDF9F9	#FFFFFF
208	#FFFFFF	#FFFFFF
209	#FBFBFD	#FFFFFF
210	#F7EEEC	#FEFEFE
211	#F2E1DF	#FDFDFD
212	#D8AEA9	#F8F8F8
213	#FDFBFB	#FFFFFF
