group	fill	colour
1	#EBE8F4	#FEFEFE
2	#958AC5	#F9F9F9
3	#C4BCDF	#FCFCFC
4	#B2AAD5	#FAFAFA
5	#8C81C0	#F8F8F8
6	#EDEAF5	#FEFEFE
7	#EEECF6	#FFFFFF
8	#E5E1F1	#FEFEFE
9	#D8D3EA	#FDFDFD
10	#E5E1F1	#FEFEFE
11	#DDD8EC	#FEFEFE
12	#FEFCFC	#FFFFFF
13	#EFECF6	#FEFEFE
14	#D9B0AB	#FDFDFD
15	#B7AFD8	#FDFDFD
16	#C3BBDE	#FDFDFD
17	#B7AFD8	#FDFDFD
18	#EBD4D0	#FEFEFE
19	#CDC7E4	#FDFDFD
20	#B8AFD8	#FDFDFD
21	#FAF9FC	#FFFFFF
22	#D9B0AA	#FDFDFD
23	#CBC5E3	#FDFDFD
24	#FAF9FC	#FFFFFF
26	#E8E5F3	#FEFEFE
27	#E8E5F3	#FEFEFE
28	#DDD8ED	#FEFEFE
29	#FAF9FC	#FFFFFF
30	#EFEDF6	#FFFFFF
31	#A197CC	#FBFBFB
32	#B8AFD8	#FDFDFD
33	#F3E5E3	#FEFEFE
34	#FAFAFC	#FFFFFF
35	#FAFAFD	#FFFFFF
36	#EFEDF7	#FFFFFF
37	#E8E5F3	#FEFEFE
38	#EBD4D0	#FEFEFE
39	#E1BEBA	#FEFEFE
40	#E1BEB9	#FEFEFE
41	#E1BEBA	#FEFEFE
42	#D9B0AB	#FDFDFD
43	#D5CFE8	#FEFEFE
44	#E1BEBA	#FEFEFE
45	#F8EFED	#FFFFFF
46	#FBF6F5	#FFFFFF
47	#E5E2F1	#FEFEFE
48	#A197CC	#FBFBFB
49	#DCD7EC	#FEFEFE
50	#D3CEE7	#FDFDFD
51	#F6F5FA	#FFFFFF
52	#958AC5	#F9F9F9
53	#E6E2F1	#FEFEFE
54	#F9F9FC	#FFFFFF
55	#AEA5D3	#FCFCFC
56	#D5CFE8	#FDFDFD
57	#BEB6DC	#FCFCFC
58	#E7E3F2	#FEFEFE
59	#DDD8EC	#FEFEFE
60	#DED9ED	#FDFDFD
61	#D4CEE8	#FDFDFD
62	#ECD5D2	#FEFEFE
63	#D4CEE8	#FEFEFE
64	#C6BFE0	#FAFAFA
65	#B7AFD8	#FDFDFD
66	#AFA6D3	#FCFCFC
67	#B8AFD8	#FDFDFD
68	#E9E6F3	#FEFEFE
69	#E9E6F3	#FEFEFE
70	#AFA6D3	#FCFCFC
71	#FAF9FC	#FFFFFF
72	#F1E0DE	#FEFEFE
73	#E9E5F3	#FEFEFE
74	#EFEDF6	#FEFEFE
75	#D4CEE7	#FDFDFD
76	#F7ECEB	#FFFFFF
77	#E1BEBA	#FEFEFE
78	#E9E5F3	#FEFEFE
79	#FAF9FC	#FFFFFF
80	#FBFAFD	#FFFFFF
81	#B8AFD8	#FDFDFD
82	#FBFAFD	#FFFFFF
83	#DEDAED	#FDFDFD
84	#D5CFE8	#FEFEFE
85	#C3BBDE	#FDFDFD
86	#C2BADE	#FAFAFA
87	#ECD5D2	#FEFEFE
89	#C3BBDE	#FDFDFD
91	#E1BEB9	#FEFEFE
92	#FAF9FC	#FFFFFF
93	#F8EFED	#FFFFFF
94	#D9B0AB	#FDFDFD
95	#FBFAFD	#FFFFFF
96	#E1BEBA	#FEFEFE
97	#A096CB	#FBFBFB
98	#E5E1F1	#FEFEFE
99	#DFDBEE	#FEFEFE
100	#D5CFE8	#FEFEFE
101	#C3BBDE	#FDFDFD
102	#E9CECA	#FEFEFE
103	#D3CDE7	#FDFDFD
104	#D1CBE6	#FCFCFC
105	#9A90C8	#FAFAFA
106	#FBFAFD	#FFFFFF
107	#E5E1F1	#FEFEFE
108	#786EB6	#F4F4F4
109	#BEB6DC	#FCFCFC
110	#FBFAFD	#FFFFFF
111	#EDEAF5	#FEFEFE
112	#F1DFDD	#FEFEFE
113	#CCC5E3	#FDFDFD
114	#D5CFE8	#FEFEFE
115	#E1BEB9	#FEFEFE
116	#DCD8EC	#FEFEFE
117	#AFA5D3	#FCFCFC
