group	fill	colour
1	#F6EAE8	#FEFEFE
2	#ECD4D1	#FDFDFD
3	#E2C0BB	#FAFAFA
4	#FFFEFE	#FFFFFF
5	#F0DEDC	#FDFDFD
6	#F3F1F9	#FEFEFE
7	#EFECF6	#FEFEFE
8	#F6F5FA	#FFFFFF
9	#FFFFFF	#FFFFFF
10	#FEFEFF	#FFFFFF
11	#FDFBFB	#FFFFFF
12	#F4F3F9	#FEFEFE
13	#FBF6F5	#FFFFFF
14	#EDD6D3	#FDFDFD
15	#F3E3E1	#FDFDFD
16	#F7EDEB	#FEFEFE
17	#F6EBEA	#FEFEFE
18	#EFDCD9	#FBFBFB
19	#FDFCFE	#FFFFFF
20	#F2E3E0	#FDFDFD
21	#F9F1F0	#FEFEFE
22	#F3E4E2	#FCFCFC
23	#F1E0DE	#FDFDFD
24	#FDF9F9	#FFFFFF
25	#F1DFDC	#FDFDFD
26	#F6EAE9	#FEFEFE
27	#D5A9A3	#ECECEC
28	#EFDCDA	#FBFBFB
29	#FAF3F2	#FEFEFE
30	#F1E0DE	#FDFDFD
31	#F0DEDB	#FDFDFD
32	#FBF5F5	#FFFFFF
33	#FCF8F8	#FFFFFF
34	#F5F4FA	#FFFFFF
35	#EDD7D4	#FDFDFD
36	#ECD6D3	#FDFDFD
37	#F5F4FA	#FEFEFE
38	#F9F8FC	#FFFFFF
39	#F4E6E5	#FEFEFE
40	#EDEAF5	#FEFEFE
41	#FBF7F6	#FFFFFF
42	#E7E4F2	#FEFEFE
43	#F2E2E0	#FEFEFE
44	#E4E0F0	#FDFDFD
45	#F5F4FA	#FFFFFF
46	#F5E8E6	#FEFEFE
47	#F3E5E3	#FEFEFE
48	#F3E3E1	#FDFDFD
49	#F7F6FB	#FFFFFF
50	#F0EEF7	#FEFEFE
51	#EDD8D5	#FDFDFD
52	#E9CFCB	#FCFCFC
53	#FCF7F7	#FFFFFF
54	#FCF8F7	#FFFFFF
55	#EED9D6	#FDFDFD
56	#F9F8FC	#FFFFFF
57	#E6C8C4	#FCFCFC
58	#F4E6E4	#FEFEFE
59	#FDFBFB	#FFFFFF
60	#F6EAE9	#FEFEFE
61	#FAF4F3	#FEFEFE
62	#F5E7E5	#FEFEFE
63	#FAF3F2	#FFFFFF
64	#F6EAE8	#FEFEFE
65	#FDFAFA	#FFFFFF
66	#FBF5F4	#FEFEFE
67	#F6EBEA	#FDFDFD
68	#F2E2E0	#FDFDFD
69	#F0DEDC	#FDFDFD
70	#F9F2F1	#FEFEFE
71	#FEFEFE	#FFFFFF
72	#F9F0EF	#FEFEFE
73	#F9F0EF	#FEFEFE
74	#ECD6D3	#FBFBFB
75	#E1BEB9	#FBFBFB
76	#F4E5E4	#FDFDFD
77	#E4C5C1	#F7F7F7
78	#EDD6D3	#FBFBFB
79	#FEFCFC	#FFFFFF
80	#FDFCFE	#FFFFFF
81	#E5C6C2	#FAFAFA
82	#FCFCFE	#FFFFFF
83	#FDFDFE	#FFFFFF
84	#D7D2E9	#FDFDFD
85	#EAE7F3	#FDFDFD
86	#F7ECEB	#FEFEFE
87	#F3F2F9	#FEFEFE
88	#F8F7FB	#FFFFFF
89	#FAF3F2	#FFFFFF
90	#F3F1F8	#FEFEFE
91	#E3DFF0	#FDFDFD
92	#F6F5FA	#FEFEFE
93	#E4E0F0	#FDFDFD
94	#F5E7E6	#FEFEFE
95	#E4C4C0	#FCFCFC
96	#FAF3F3	#FEFEFE
97	#DDB8B3	#FAFAFA
98	#E3C2BE	#FCFCFC
99	#F1E0DE	#FDFDFD
100	#F7ECEB	#FEFEFE
