x	y	group
1033.75	568.75	88621
1033.75	569.25	88621
1035.25	569.25	88621
1035.25	568.25	88621
1035.75	567.75	88621
1036.75	567.75	88621
1037.25	567.25	88621
1038.25	567.25	88621
1038.75	566.75	88621
1039.25	566.75	88621
1039.25	567.25	88621
1038.25	568.25	88621
1038.25	568.75	88621
1040.25	568.75	88621
1041.75	570.25	88621
1041.75	570.75	88621
1041.25	571.25	88621
1041.25	572.75	88621
1042.25	573.75	88621
1042.25	574.75	88621
1042.75	575.25	88621
1042.75	576.25	88621
1044.25	576.25	88621
1044.25	574.75	88621
1043.75	574.25	88621
1043.75	572.75	88621
1044.25	572.25	88621
1044.25	568.75	88621
1043.75	568.75	88621
1042.75	569.75	88621
1042.25	569.75	88621
1040.25	567.75	88621
1040.25	567.25	88621
1042.25	567.25	88621
1042.25	566.75	88621
1041.75	566.25	88621
1041.75	565.25	88621
1040.25	563.75	88621
1039.75	563.75	88621
1039.25	564.25	88621
1039.25	564.75	88621
1040.25	564.75	88621
1040.25	565.25	88621
1039.75	565.75	88621
1039.25	565.75	88621
1038.75	565.25	88621
1036.75	565.25	88621
1036.75	564.75	88621
1037.25	564.25	88621
1037.25	563.75	88621
1036.75	563.75	88621
1036.25	564.25	88621
1035.25	564.25	88621
1033.75	565.75	88621
1033.75	566.25	88621
1034.75	566.25	88621
1034.75	566.75	88621
1033.75	567.75	88621
1033.75	568.75	88621
