group	fill	colour
1	#9F95CB	#F7F7F7
2	#E5E2F1	#FEFEFE
3	#C1BADD	#FBFBFB
4	#CCC5E3	#FDFDFD
5	#E4E1F0	#FEFEFE
6	#C2BADE	#FBFBFB
7	#E4E0F0	#FEFEFE
8	#EFECF6	#FFFFFF
9	#DDD9ED	#FEFEFE
10	#E5E2F1	#FEFEFE
11	#DCD7EC	#FEFEFE
12	#D4CEE8	#FDFDFD
13	#E9CECB	#FEFEFE
14	#FBFAFD	#FFFFFF
15	#CCC5E3	#FCFCFC
16	#D5CFE8	#FEFEFE
17	#FBF6F5	#FFFFFF
18	#FBF6F5	#FFFFFF
19	#F0EDF7	#FDFDFD
20	#FAF9FC	#FFFFFF
21	#F6F5FA	#FEFEFE
22	#F4F2F9	#FEFEFE
23	#FBFBFD	#FFFFFF
24	#CEC7E4	#FDFDFD
25	#F1E0DD	#FEFEFE
26	#F1DFDD	#FEFEFE
27	#F9F8FC	#FFFFFF
28	#F9F1F0	#FFFFFF
29	#FBF6F5	#FFFFFF
30	#F0EDF7	#FEFEFE
31	#D9B0AB	#FDFDFD
32	#C7C0E0	#FCFCFC
33	#EDEBF5	#FEFEFE
34	#C7BFE0	#F8F8F8
35	#B1A8D4	#F2F2F2
36	#FBFAFD	#FFFFFF
37	#CEC8E5	#FBFBFB
38	#F9F8FC	#FFFFFF
39	#DDD8EC	#FDFDFD
40	#F7EDEC	#FEFEFE
41	#FDFDFE	#FFFFFF
42	#FEFCFC	#FFFFFF
43	#C6BFE0	#FCFCFC
44	#E5E2F1	#FEFEFE
45	#E5E2F1	#FEFEFE
46	#EEECF6	#FFFFFF
47	#E3DFF0	#FEFEFE
48	#FEFEFE	#FFFFFF
49	#EEECF6	#FFFFFF
50	#DCD7EC	#FEFEFE
52	#FAF9FC	#FFFFFF
53	#DBD6EC	#FEFEFE
54	#FEFEFD	#FFFFFF
55	#E5E1F1	#FEFEFE
56	#BEB6DC	#FCFCFC
57	#CAC3E2	#FCFCFC
58	#C1BADD	#FBFBFB
60	#B7AED8	#FBFBFB
61	#FBF6F5	#FFFFFF
62	#F7F5FA	#FFFFFF
