group	fill	colour
1	#EED9D6	#FDFDFD
2	#ECEAF5	#FDFDFD
3	#FAF4F3	#FFFFFF
4	#F8F8FB	#FFFFFF
5	#FCF7F7	#FFFFFF
6	#F7F6FB	#FFFFFF
7	#F5E8E7	#FEFEFE
8	#FCF9F8	#FFFFFF
9	#FBFAFD	#FFFFFF
10	#EBD4D0	#FEFEFE
11	#F7ECEB	#FFFFFF
12	#F5F3FA	#FFFFFF
13	#F9F8FC	#FFFFFF
14	#EDEAF5	#FEFEFE
15	#FBF5F5	#FFFFFF
16	#C7BFE0	#FBFBFB
17	#F9F8FC	#FFFFFF
18	#EAE7F3	#FEFEFE
19	#F7EDEC	#FEFEFE
20	#E2DDEF	#FDFDFD
21	#F0DEDB	#FEFEFE
22	#F7F6FB	#FFFFFF
23	#F3F1F8	#FFFFFF
24	#FAF3F2	#FFFFFF
25	#F0EEF7	#FEFEFE
26	#ECEAF5	#FEFEFE
27	#ECD4D1	#FDFDFD
28	#F4F3F9	#FFFFFF
29	#E4E1F1	#FDFDFD
30	#EAE7F4	#FDFDFD
31	#F0EEF7	#FEFEFE
32	#F4F2F9	#FEFEFE
33	#F6F4FA	#FFFFFF
34	#F7F6FB	#FFFFFF
35	#F6EAE8	#FEFEFE
36	#EFEDF6	#FEFEFE
37	#F3F1F8	#FEFEFE
38	#F2F1F8	#FEFEFE
39	#E8CDC9	#FDFDFD
40	#F1E0DE	#FEFEFE
41	#E3E0F0	#FEFEFE
42	#F9F1EF	#FEFEFE
43	#E3DFF0	#FEFEFE
44	#D6D1E9	#FCFCFC
45	#D2CCE6	#FBFBFB
46	#F1EFF8	#FEFEFE
47	#FEFCFC	#FFFFFF
48	#F8EFED	#FEFEFE
49	#F8F7FB	#FFFFFF
50	#FDFDFE	#FFFFFF
52	#F6F4FA	#FEFEFE
53	#ECE9F5	#FEFEFE
54	#F0DDDB	#FEFEFE
55	#E6C8C4	#FCFCFC
56	#EBE8F4	#FEFEFE
57	#ECEAF5	#FEFEFE
58	#F6EAE8	#FEFEFE
59	#F0DEDB	#FEFEFE
60	#E1BEBA	#FEFEFE
61	#DFBBB6	#FCFCFC
62	#FEFCFC	#FFFFFF
63	#FBF6F6	#FFFFFF
64	#FBF6F5	#FFFFFF
65	#E1DDEF	#FDFDFD
66	#F7F6FB	#FFFFFF
67	#FFFFFF	#FFFFFF
68	#FBFAFD	#FFFFFF
69	#F0DEDB	#FEFEFE
70	#F4F3F9	#FFFFFF
71	#E9E6F3	#FEFEFE
72	#D8D3EA	#FDFDFD
73	#F6F4FA	#FFFFFF
74	#F2F0F8	#FFFFFF
75	#FFFEFE	#FFFFFF
76	#F7EDEB	#FEFEFE
77	#F2E2DF	#FEFEFE
78	#FFFEFE	#FFFFFF
79	#F9F8FC	#FFFFFF
80	#F5F4FA	#FFFFFF
81	#EDEAF5	#FEFEFE
82	#E4E1F1	#FDFDFD
83	#EFECF6	#FEFEFE
84	#FDFCFE	#FFFFFF
85	#FFFFFF	#FFFFFF
86	#DDD9ED	#FCFCFC
87	#E1DDEF	#FDFDFD
88	#F7ECEA	#FEFEFE
89	#EAE7F4	#FEFEFE
90	#FDFAF9	#FFFFFF
91	#C7C0E0	#FCFCFC
92	#EBD3D0	#FDFDFD
93	#EFECF6	#FEFEFE
94	#EFEDF6	#FEFEFE
95	#E9E6F3	#FEFEFE
97	#F1E0DE	#FEFEFE
98	#FEFCFB	#FFFFFF
99	#FFFFFF	#FFFFFF
100	#F2E1DE	#FEFEFE
101	#F7EDEC	#FEFEFE
102	#FCF9F8	#FFFFFF
103	#FBF6F5	#FFFFFF
104	#FCF9F8	#FFFFFF
105	#F9F8FC	#FFFFFF
106	#FAFAFC	#FFFFFF
107	#FCFCFE	#FFFFFF
108	#FCF7F7	#FFFFFF
109	#E1BEB9	#FBFBFB
110	#DEBAB5	#FCFCFC
111	#E3C2BE	#FDFDFD
112	#FAF4F3	#FFFFFF
113	#C48982	#FBFBFB
114	#FCF8F8	#FFFFFF
115	#FDFBFB	#FFFFFF
116	#F3F2F9	#FEFEFE
117	#E6E3F2	#FEFEFE
118	#EAE7F3	#FEFEFE
119	#FFFFFF	#FFFFFF
120	#EAE7F3	#FEFEFE
121	#FCF9F8	#FFFFFF
122	#F5F3F9	#FEFEFE
123	#EAE7F4	#FEFEFE
124	#D5CFE8	#FBFBFB
125	#E1DCEF	#FDFDFD
126	#CCC5E3	#FAFAFA
127	#FDFCFE	#FFFFFF
128	#E2C0BC	#FDFDFD
129	#F2F1F8	#FEFEFE
