x	y	group
1623.75	739.75	68440
1623.75	740.25	68440
1624.25	740.75	68440
1624.75	740.75	68440
1624.75	739.75	68440
1625.25	739.75	68440
1625.75	740.25	68440
1626.25	740.25	68440
1626.25	739.25	68440
1627.75	739.25	68440
1628.25	739.75	68440
1629.75	739.75	68440
1629.75	738.75	68440
1630.25	738.75	68440
1630.75	739.25	68440
1631.25	739.25	68440
1632.25	738.25	68440
1632.25	737.75	68440
1630.25	735.75	68440
1630.25	735.25	68440
1630.75	735.25	68440
1631.75	736.25	68440
1632.25	736.25	68440
1632.25	735.25	68440
1633.25	734.25	68440
1637.25	734.25	68440
1637.75	733.75	68440
1637.75	733.25	68440
1637.25	732.75	68440
1636.75	732.75	68440
1636.25	733.25	68440
1635.75	733.25	68440
1633.75	731.25	68440
1633.75	730.75	68440
1634.75	730.75	68440
1634.75	729.75	68440
1635.25	729.75	68440
1636.75	731.25	68440
1637.75	731.25	68440
1637.75	732.25	68440
1638.75	732.25	68440
1639.75	733.25	68440
1640.75	733.25	68440
1642.25	734.75	68440
1642.25	736.75	68440
1643.25	736.75	68440
1644.75	738.25	68440
1644.75	739.25	68440
1646.75	739.25	68440
1646.75	740.25	68440
1647.75	740.25	68440
1648.25	740.75	68440
1648.25	741.75	68440
1649.25	742.75	68440
1649.25	743.75	68440
1650.25	743.75	68440
1650.75	744.25	68440
1650.75	745.25	68440
1651.75	745.25	68440
1652.75	746.25	68440
1653.25	746.25	68440
1654.75	744.75	68440
1654.75	744.25	68440
1654.25	744.25	68440
1653.75	744.75	68440
1652.25	744.75	68440
1652.25	744.25	68440
1652.75	743.75	68440
1653.75	743.75	68440
1653.75	743.25	68440
1652.75	742.25	68440
1651.75	742.25	68440
1651.25	741.75	68440
1651.25	740.75	68440
1649.75	739.25	68440
1649.75	737.75	68440
1650.25	737.25	68440
1650.25	736.25	68440
1650.75	735.75	68440
1651.25	735.75	68440
1651.75	736.25	68440
1653.25	736.25	68440
1653.75	735.75	68440
1654.25	735.75	68440
1654.75	736.25	68440
1654.75	736.75	68440
1654.25	737.25	68440
1654.25	737.75	68440
1655.25	737.75	68440
1655.25	738.25	68440
1654.75	738.75	68440
1653.75	738.75	68440
1652.75	739.75	68440
1652.75	740.25	68440
1653.25	740.75	68440
1653.75	740.75	68440
1653.75	739.75	68440
1654.75	739.75	68440
1655.25	739.25	68440
1655.75	739.25	68440
1657.25	740.75	68440
1657.25	741.75	68440
1658.75	741.75	68440
1659.25	741.25	68440
1660.25	741.25	68440
1660.75	740.75	68440
1660.75	740.25	68440
1659.75	739.25	68440
1659.75	738.25	68440
1658.75	738.25	68440
1657.75	737.25	68440
1657.75	736.75	68440
1658.25	736.25	68440
1658.25	735.75	68440
1657.75	735.25	68440
1657.75	734.75	68440
1658.25	734.25	68440
1658.25	733.75	68440
1657.75	733.75	68440
1657.25	734.25	68440
1655.75	734.25	68440
1655.25	733.75	68440
1655.25	732.75	68440
1654.25	732.75	68440
1654.25	732.25	68440
1654.75	731.75	68440
1654.75	731.25	68440
1653.75	731.25	68440
1653.25	730.75	68440
1653.25	729.75	68440
1652.75	729.25	68440
1651.75	729.25	68440
1650.75	728.25	68440
1650.75	727.25	68440
1650.25	726.75	68440
1649.75	726.75	68440
1649.25	727.25	68440
1648.75	727.25	68440
1647.75	726.25	68440
1647.75	724.25	68440
1645.75	724.25	68440
1644.75	723.25	68440
1644.75	722.75	68440
1645.25	722.25	68440
1646.25	722.25	68440
1646.75	721.75	68440
1646.75	721.25	68440
1645.75	720.25	68440
1645.75	719.75	68440
1646.75	719.75	68440
1646.75	719.25	68440
1645.75	718.25	68440
1645.25	718.25	68440
1644.75	718.75	68440
1642.75	718.75	68440
1642.75	720.75	68440
1641.75	720.75	68440
1641.75	721.75	68440
1640.25	723.25	68440
1640.25	724.25	68440
1639.25	724.25	68440
1638.25	725.25	68440
1638.25	726.25	68440
1637.75	726.75	68440
1637.75	727.75	68440
1637.25	727.75	68440
1636.25	726.75	68440
1635.75	726.75	68440
1634.25	728.25	68440
1634.25	729.25	68440
1633.25	729.25	68440
1633.25	730.25	68440
1632.75	730.75	68440
1632.75	731.75	68440
1631.75	731.75	68440
1631.25	732.25	68440
1630.75	732.25	68440
1630.25	731.75	68440
1629.75	731.75	68440
1629.75	733.25	68440
1630.25	733.75	68440
1630.25	734.25	68440
1628.25	734.25	68440
1628.25	734.75	68440
1628.75	735.25	68440
1628.75	735.75	68440
1628.25	736.25	68440
1626.25	736.25	68440
1625.75	736.75	68440
1625.25	736.75	68440
1624.75	736.25	68440
1624.75	734.25	68440
1622.25	731.75	68440
1622.25	730.75	68440
1621.25	730.75	68440
1620.25	729.75	68440
1619.75	729.75	68440
1619.75	731.75	68440
1618.75	732.75	68440
1618.75	733.25	68440
1619.75	733.25	68440
1619.75	734.25	68440
1620.75	734.25	68440
1620.75	735.25	68440
1622.75	735.25	68440
1624.25	736.75	68440
1624.25	738.25	68440
1623.75	738.75	68440
1623.75	739.75	68440
