group	fill	colour
1	#F7ECEB	#FEFEFE
2	#FDFBFB	#FFFFFF
3	#F0DEDC	#FCFCFC
4	#F2E2E0	#FEFEFE
5	#FDFCFE	#FFFFFF
6	#EBE8F4	#FEFEFE
7	#FCF7F6	#FFFFFF
8	#FDFCFE	#FFFFFF
9	#F7ECEA	#FEFEFE
10	#FDFAFA	#FFFFFF
11	#FFFFFF	#FFFFFF
12	#F4E6E4	#FEFEFE
13	#F7ECEA	#FEFEFE
14	#EFDBD8	#FBFBFB
15	#FAF9FC	#FFFFFF
16	#F4E5E3	#FEFEFE
17	#ECD5D2	#FEFEFE
18	#C3BBDE	#FDFDFD
19	#F1DFDC	#FEFEFE
20	#F9F1F0	#FFFFFF
21	#F8EFED	#FEFEFE
22	#FBF6F5	#FFFFFF
23	#F7F6FB	#FFFFFF
24	#ECE9F4	#FEFEFE
25	#F3E5E3	#FCFCFC
26	#E9E6F3	#FEFEFE
27	#FBF6F5	#FFFFFF
28	#E5E2F1	#FEFEFE
29	#E5E1F1	#FEFEFE
30	#F6F5FA	#FFFFFF
31	#FBF5F5	#FFFFFF
32	#FDFBFB	#FFFFFF
33	#F2F0F8	#FEFEFE
34	#FAF9FC	#FFFFFF
35	#F9F1F0	#FFFFFF
36	#F2F0F8	#FEFEFE
37	#ECD5D2	#FEFEFE
38	#F4E5E3	#FEFEFE
39	#E9E6F3	#FEFEFE
40	#E9E5F3	#FEFEFE
41	#FFFFFF	#FFFFFF
42	#DDD8EC	#FEFEFE
43	#F4E5E4	#FEFEFE
44	#FAF9FC	#FFFFFF
45	#F1E0DD	#FDFDFD
46	#EEDAD7	#FCFCFC
47	#E4C5C1	#FAFAFA
48	#FEFDFD	#FFFFFF
49	#FAFAFC	#FFFFFF
50	#FDFDFE	#FFFFFF
52	#EED9D6	#FDFDFD
53	#EDD7D4	#FCFCFC
54	#FDFCFE	#FFFFFF
55	#DED9ED	#FDFDFD
56	#EFECF6	#FEFEFE
57	#DEBAB5	#FCFCFC
58	#FEFCFC	#FFFFFF
59	#F6EAE9	#FEFEFE
60	#EFDBD9	#FEFEFE
61	#F7EEEC	#FEFEFE
62	#E0BDB9	#FDFDFD
63	#EAE8F4	#FEFEFE
64	#F6EBE9	#FEFEFE
65	#F6F5FA	#FFFFFF
66	#E4C4C0	#FDFDFD
67	#C3BBDE	#FDFDFD
68	#F9F8FC	#FFFFFF
69	#FEFDFD	#FFFFFF
70	#F5F4FA	#FFFFFF
71	#F3E5E3	#FEFEFE
72	#E3DFF0	#FEFEFE
73	#F7F6FB	#FFFFFF
74	#E5E1F1	#FEFEFE
75	#F1E0DD	#FCFCFC
76	#FCF7F7	#FFFFFF
77	#EAE7F3	#FEFEFE
78	#E5C7C3	#FDFDFD
79	#EFDBD9	#FEFEFE
80	#E2DEEF	#FDFDFD
81	#EFECF6	#FEFEFE
82	#C1BADD	#FBFBFB
83	#D7D2E9	#FDFDFD
84	#FEFDFD	#FFFFFF
85	#ECD6D3	#FEFEFE
86	#ECD5D2	#FBFBFB
87	#BEB6DC	#FCFCFC
88	#F9F1F0	#FFFFFF
89	#FDFBFB	#FFFFFF
90	#D3CDE7	#FDFDFD
91	#E8CDCA	#FEFEFE
92	#F4E5E3	#FEFEFE
93	#E3E0F0	#FEFEFE
94	#F9F2F1	#FFFFFF
95	#ECD5D1	#FCFCFC
97	#FFFFFF	#FFFFFF
98	#F7EDEC	#FEFEFE
99	#EFEDF6	#FEFEFE
100	#FDFAFA	#FFFFFF
