group	fill	colour
1	#F6F5FA	#FFFFFF
2	#FBF5F4	#FFFFFF
3	#FDFDFE	#FFFFFF
4	#FEFDFD	#FFFFFF
5	#FAFAFC	#FFFFFF
6	#F9F9FC	#FFFFFF
7	#D9B0AB	#FDFDFD
8	#F7ECEB	#FFFFFF
9	#EDD6D3	#FEFEFE
10	#EBD4D0	#FEFEFE
11	#E0BEB9	#FDFDFD
12	#ECD5D3	#FEFEFE
13	#FBFBFD	#FFFFFF
14	#D3A59F	#FCFCFC
15	#EFDCD9	#FEFEFE
16	#EFDCD9	#FEFEFE
17	#F4E5E3	#FEFEFE
18	#F6F5FA	#FFFFFF
19	#EBD2CF	#FDFDFD
20	#FBF6F5	#FFFFFF
21	#F7EDEB	#FEFEFE
22	#F1DFDD	#FEFEFE
23	#F1DFDD	#FEFEFE
24	#ECD5D2	#FEFEFE
25	#F3F1F8	#FFFFFF
26	#C9928B	#FBFBFB
27	#F7ECEB	#FFFFFF
28	#D9B0AB	#FDFDFD
29	#F3E5E3	#FEFEFE
30	#F7EDEB	#FEFEFE
31	#FBF6F5	#FFFFFF
32	#E5E1F1	#FEFEFE
33	#EFECF6	#FEFEFE
34	#E9CECB	#FEFEFE
35	#F7EDEB	#FFFFFF
36	#F9F8FC	#FFFFFF
37	#D9AFAA	#FBFBFB
38	#F7EDEC	#FFFFFF
39	#ECD5D2	#FEFEFE
40	#F1E0DD	#FEFEFE
41	#EEDAD7	#FEFEFE
42	#EBD4D0	#FEFEFE
43	#ECD5D2	#FEFEFE
44	#F9F1F0	#FFFFFF
45	#F2E1DE	#FEFEFE
46	#F1E0DE	#FEFEFE
47	#E5E1F1	#FEFEFE
48	#F7EEEC	#FFFFFF
49	#FAF9FC	#FFFFFF
50	#FBF6F6	#FFFFFF
51	#FFFFFF	#FFFFFF
52	#F4E7E5	#FEFEFE
53	#FEFEFD	#FFFFFF
54	#FBF6F5	#FFFFFF
55	#EEECF6	#FFFFFF
56	#F9F1F0	#FFFFFF
57	#F1E0DE	#FEFEFE
