x	y	group
2253.25	773.25	64420
2253.25	773.75	64420
2254.25	774.75	64420
2254.75	774.75	64420
2254.75	773.75	64420
2255.25	773.25	64420
2255.75	773.25	64420
2256.25	773.75	64420
2256.75	773.75	64420
2256.75	773.25	64420
2256.25	772.75	64420
2256.25	772.25	64420
2256.75	771.75	64420
2256.75	770.75	64420
2257.25	770.75	64420
2257.75	771.25	64420
2257.75	773.25	64420
2258.25	773.75	64420
2259.25	773.75	64420
2260.25	774.75	64420
2260.75	774.75	64420
2260.75	772.75	64420
2261.25	772.25	64420
2262.25	772.25	64420
2262.75	771.75	64420
2263.25	771.75	64420
2263.25	772.25	64420
2262.75	772.75	64420
2262.75	773.25	64420
2264.75	773.25	64420
2264.75	774.25	64420
2265.75	775.25	64420
2266.25	775.25	64420
2266.25	773.25	64420
2266.75	773.25	64420
2267.25	773.75	64420
2267.75	773.75	64420
2267.75	772.25	64420
2267.25	771.75	64420
2267.25	771.25	64420
2267.75	770.75	64420
2268.25	770.75	64420
2268.25	771.75	64420
2269.25	772.75	64420
2269.25	774.25	64420
2268.75	774.75	64420
2268.75	775.25	64420
2269.25	775.25	64420
2269.75	774.75	64420
2271.25	774.75	64420
2271.25	776.25	64420
2270.25	776.25	64420
2270.25	777.75	64420
2270.75	778.25	64420
2271.25	778.25	64420
2271.75	777.75	64420
2271.75	776.75	64420
2272.25	776.75	64420
2272.75	777.25	64420
2272.75	778.25	64420
2273.75	779.25	64420
2274.25	779.25	64420
2276.75	776.75	64420
2276.75	776.25	64420
2276.25	776.25	64420
2275.75	776.75	64420
2275.25	776.75	64420
2275.25	776.25	64420
2275.75	775.75	64420
2275.75	774.25	64420
2275.25	773.75	64420
2274.75	773.75	64420
2274.25	774.25	64420
2273.75	774.25	64420
2273.25	773.75	64420
2273.25	773.25	64420
2274.25	772.25	64420
2274.25	771.75	64420
2273.75	771.75	64420
2273.25	772.25	64420
2272.25	772.25	64420
2271.75	772.75	64420
2271.25	772.75	64420
2271.25	771.75	64420
2270.25	770.75	64420
2270.25	770.25	64420
2271.25	770.25	64420
2271.25	769.25	64420
2272.25	768.25	64420
2273.75	768.25	64420
2274.75	769.25	64420
2275.25	769.25	64420
2275.25	768.75	64420
2274.75	768.25	64420
2274.75	767.25	64420
2274.25	766.75	64420
2273.25	766.75	64420
2273.25	766.25	64420
2273.75	765.75	64420
2274.75	765.75	64420
2275.25	765.25	64420
2275.25	763.75	64420
2271.25	763.75	64420
2269.25	761.75	64420
2268.75	761.75	64420
2268.75	762.25	64420
2269.75	763.25	64420
2269.75	763.75	64420
2268.75	763.75	64420
2268.25	764.25	64420
2268.25	765.25	64420
2267.25	766.25	64420
2267.25	766.75	64420
2269.25	766.75	64420
2269.25	767.25	64420
2268.75	767.75	64420
2267.75	767.75	64420
2267.25	768.25	64420
2266.75	768.25	64420
2266.25	767.75	64420
2265.25	767.75	64420
2264.75	767.25	64420
2264.75	766.25	64420
2264.25	766.25	64420
2263.75	766.75	64420
2263.25	766.75	64420
2263.25	766.25	64420
2263.75	765.75	64420
2263.75	765.25	64420
2261.75	763.25	64420
2261.25	763.25	64420
2260.75	763.75	64420
2260.25	763.75	64420
2259.75	763.25	64420
2259.25	763.25	64420
2259.25	764.25	64420
2258.25	765.25	64420
2258.25	766.25	64420
2256.25	768.25	64420
2255.25	768.25	64420
2255.25	768.75	64420
2255.75	769.25	64420
2255.75	769.75	64420
2252.75	769.75	64420
2252.75	770.25	64420
2253.25	770.75	64420
2254.25	770.75	64420
2254.25	773.25	64420
2253.25	773.25	64420
